,Gravity X,Gravity Y,Gravity Z,User Acceleration X,User Acceleration Y,User Acceleration Z
0,4.509206,-8.676033,0.7509322,0.012533817,0.04895878,0.17142412
1,4.509206,-8.676033,0.7509322,0.012533817,0.04895878,0.17142412
2,4.502633,-8.676928,0.77949876,0.0045421044,0.046427023,0.14895418
3,4.502633,-8.676928,0.77949876,0.0045421044,0.046427023,0.14895418
4,4.502633,-8.676928,0.77949876,0.0045421044,0.046427023,0.14895418
5,4.502633,-8.676928,0.77949876,0.0045421044,0.046427023,0.14895418
6,4.4954967,-8.678794,0.79965067,0.0033265345,0.04818923,0.1549133
7,4.4954967,-8.678794,0.79965067,0.0033265345,0.04818923,0.1549133
8,4.4954967,-8.678794,0.79965067,0.0033265345,0.04818923,0.1549133
9,4.4954967,-8.678794,0.79965067,0.0033265345,0.04818923,0.1549133
10,4.4889297,-8.681835,0.8035131,0.011443168,0.045438644,0.15628324
11,4.4889297,-8.681835,0.8035131,0.011443168,0.045438644,0.15628324
12,4.4889297,-8.681835,0.8035131,0.011443168,0.045438644,0.15628324
13,4.4889297,-8.681835,0.8035131,0.011443168,0.045438644,0.15628324
14,4.4889297,-8.681835,0.8035131,0.011443168,0.045438644,0.15628324
15,4.481274,-8.686518,0.79560345,0.005293524,0.04642566,0.16182245
16,4.481274,-8.686518,0.79560345,0.005293524,0.04642566,0.16182245
17,4.481274,-8.686518,0.79560345,0.005293524,0.04642566,0.16182245
18,4.481274,-8.686518,0.79560345,0.005293524,0.04642566,0.16182245
19,4.481274,-8.686518,0.79560345,0.005293524,0.04642566,0.16182245
20,4.4723706,-8.6929455,0.7752272,-7.096659e-06,0.041865524,0.15291177
21,4.4723706,-8.6929455,0.7752272,-7.096659e-06,0.041865524,0.15291177
22,4.4723706,-8.6929455,0.7752272,-7.096659e-06,0.041865524,0.15291177
23,4.4723706,-8.6929455,0.7752272,-7.096659e-06,0.041865524,0.15291177
24,4.4723706,-8.6929455,0.7752272,-7.096659e-06,0.041865524,0.15291177
25,4.4723706,-8.6929455,0.7752272,-7.096659e-06,0.041865524,0.15291177
26,4.4649973,-8.699049,0.7488263,-0.0012468246,0.04856506,0.14485128
27,4.4649973,-8.699049,0.7488263,-0.0012468246,0.04856506,0.14485128
28,4.4649973,-8.699049,0.7488263,-0.0012468246,0.04856506,0.14485128
29,4.4649973,-8.699049,0.7488263,-0.0012468246,0.04856506,0.14485128
30,4.4621625,-8.702996,0.71926814,-0.0044644787,0.03595984,0.13890953
31,4.4621625,-8.702996,0.71926814,-0.0044644787,0.03595984,0.13890953
32,4.4621625,-8.702996,0.71926814,-0.0044644787,0.03595984,0.13890953
33,4.4621625,-8.702996,0.71926814,-0.0044644787,0.03595984,0.13890953
34,4.4621625,-8.702996,0.71926814,-0.0044644787,0.03595984,0.13890953
35,4.4621625,-8.702996,0.71926814,-0.0044644787,0.03595984,0.13890953
36,4.4625826,-8.705768,0.68216175,-0.005885998,0.04104659,0.12682909
37,4.4625826,-8.705768,0.68216175,-0.005885998,0.04104659,0.12682909
38,4.4625826,-8.705768,0.68216175,-0.005885998,0.04104659,0.12682909
39,4.4625826,-8.705768,0.68216175,-0.005885998,0.04104659,0.12682909
40,4.4625826,-8.705768,0.68216175,-0.005885998,0.04104659,0.12682909
41,4.4622016,-8.708726,0.64592946,0.0038374453,0.047578625,0.12655248
42,4.4622016,-8.708726,0.64592946,0.0038374453,0.047578625,0.12655248
43,4.4622016,-8.708726,0.64592946,0.0038374453,0.047578625,0.12655248
44,4.4622016,-8.708726,0.64592946,0.0038374453,0.047578625,0.12655248
45,4.4622016,-8.708726,0.64592946,0.0038374453,0.047578625,0.12655248
46,4.457483,-8.713945,0.6069379,-0.017144362,0.044117887,0.11281554
47,4.457483,-8.713945,0.6069379,-0.017144362,0.044117887,0.11281554
48,4.457483,-8.713945,0.6069379,-0.017144362,0.044117887,0.11281554
49,4.457483,-8.713945,0.6069379,-0.017144362,0.044117887,0.11281554
50,4.457483,-8.713945,0.6069379,-0.017144362,0.044117887,0.11281554
51,4.4477205,-8.72184,0.563636,0.01065923,0.010121391,0.13622399
52,4.4477205,-8.72184,0.563636,0.01065923,0.010121391,0.13622399
53,4.4477205,-8.72184,0.563636,0.01065923,0.010121391,0.13622399
54,4.4477205,-8.72184,0.563636,0.01065923,0.010121391,0.13622399
55,4.4477205,-8.72184,0.563636,0.01065923,0.010121391,0.13622399
56,4.4477205,-8.72184,0.563636,0.01065923,0.010121391,0.13622399
57,4.4309883,-8.7329645,0.5215789,0.043121584,0.06463238,0.07824426
58,4.4309883,-8.7329645,0.5215789,0.043121584,0.06463238,0.07824426
59,4.4309883,-8.7329645,0.5215789,0.043121584,0.06463238,0.07824426
60,4.4309883,-8.7329645,0.5215789,0.043121584,0.06463238,0.07824426
61,4.4309883,-8.7329645,0.5215789,0.043121584,0.06463238,0.07824426
62,4.4076877,-8.7470455,0.48153543,0.12274957,0.08760271,0.09417503
63,4.4076877,-8.7470455,0.48153543,0.12274957,0.08760271,0.09417503
64,4.4076877,-8.7470455,0.48153543,0.12274957,0.08760271,0.09417503
65,4.4076877,-8.7470455,0.48153543,0.12274957,0.08760271,0.09417503
66,4.4076877,-8.7470455,0.48153543,0.12274957,0.08760271,0.09417503
67,4.4076877,-8.7470455,0.48153543,0.12274957,0.08760271,0.09417503
68,4.3768077,-8.764599,0.44243562,0.07860018,0.06384825,0.036008656
69,4.3768077,-8.764599,0.44243562,0.07860018,0.06384825,0.036008656
70,4.3768077,-8.764599,0.44243562,0.07860018,0.06384825,0.036008656
71,4.3768077,-8.764599,0.44243562,0.07860018,0.06384825,0.036008656
72,4.3768077,-8.764599,0.44243562,0.07860018,0.06384825,0.036008656
73,4.346683,-8.781461,0.40334776,0.086756,0.044069182,0.08181181
74,4.346683,-8.781461,0.40334776,0.086756,0.044069182,0.08181181
75,4.346683,-8.781461,0.40334776,0.086756,0.044069182,0.08181181
76,4.346683,-8.781461,0.40334776,0.086756,0.044069182,0.08181181
77,4.346683,-8.781461,0.40334776,0.086756,0.044069182,0.08181181
78,4.346683,-8.781461,0.40334776,0.086756,0.044069182,0.08181181
79,4.317296,-8.797769,0.36141625,-0.033875123,0.010191288,0.1551476
80,4.317296,-8.797769,0.36141625,-0.033875123,0.010191288,0.1551476
81,4.317296,-8.797769,0.36141625,-0.033875123,0.010191288,0.1551476
82,4.317296,-8.797769,0.36141625,-0.033875123,0.010191288,0.1551476
83,4.317296,-8.797769,0.36141625,-0.033875123,0.010191288,0.1551476
84,4.288,-8.813774,0.3175271,0.03635565,0.06762154,0.087218836
85,4.288,-8.813774,0.3175271,0.03635565,0.06762154,0.087218836
86,4.288,-8.813774,0.3175271,0.03635565,0.06762154,0.087218836
87,4.288,-8.813774,0.3175271,0.03635565,0.06762154,0.087218836
88,4.288,-8.813774,0.3175271,0.03635565,0.06762154,0.087218836
89,4.288,-8.813774,0.3175271,0.03635565,0.06762154,0.087218836
