,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
366,"367,-0.45618325,-0.56161714,0.45008382,1.7405591,-9.639871,-0.46233705,0.001065233,-0.003195699,-0.00026630826,1.7814565,-9.955936,-0.4881358"
367,"368,-0.45618325,-0.56161714,0.45008382,1.7405591,-9.639871,-0.46233705,-0.0026630824,0.009587097,-0.0014646954,1.7814565,-9.955936,-0.4881358"
368,"369,-0.45618325,-0.56161714,0.45008382,1.7405591,-9.639871,-0.46233705,-0.0026630824,0.009587097,-0.0014646954,1.7814565,-9.955936,-0.4881358"
369,"370,-0.45618325,-0.56161714,0.45008382,1.7405591,-9.639871,-0.46233705,-0.0026630824,0.009587097,-0.0014646954,1.7814565,-9.955936,-0.4881358"
370,"371,-0.45618325,-0.56161714,0.45008382,1.7405591,-9.639871,-0.46233705,-0.0026630824,0.009587097,-0.0014646954,1.7814565,-9.955936,-0.4881358"
371,"372,-0.45613274,-0.56170774,0.44998237,1.7419941,-9.639395,-0.4668174,-0.0026630824,0.009587097,-0.0014646954,1.8000008,-9.961321,-0.47018966"
372,"373,-0.45613274,-0.56170774,0.44998237,1.7419941,-9.639395,-0.4668174,0.0015978495,-0.0077229394,0.00079892477,1.8000008,-9.961321,-0.47018966"
373,"374,-0.45613274,-0.56170774,0.44998237,1.7419941,-9.639395,-0.4668174,0.0015978495,-0.0077229394,0.00079892477,1.8000008,-9.961321,-0.47018966"
374,"375,-0.45613274,-0.56170774,0.44998237,1.7419941,-9.639395,-0.4668174,0.0015978495,-0.0077229394,0.00079892477,1.8000008,-9.961321,-0.47018966"
375,"376,-0.45613274,-0.56170774,0.44998237,1.7419941,-9.639395,-0.4668174,0.0015978495,-0.0077229394,0.00079892477,1.8000008,-9.961321,-0.47018966"
376,"377,-0.45613274,-0.56170774,0.44998237,1.7419941,-9.639395,-0.4668174,0.0015978495,-0.0077229394,0.00079892477,1.8000008,-9.961321,-0.47018966"
377,"378,-0.45618823,-0.561866,0.4498355,1.7367792,-9.640318,-0.46718332,0.0015978495,-0.0077229394,0.00079892477,1.8000008,-9.958928,-0.47916272"
378,"379,-0.45618823,-0.561866,0.4498355,1.7367792,-9.640318,-0.46718332,0.0015978495,-0.0077229394,0.00079892477,1.8000008,-9.958928,-0.47916272"
379,"380,-0.45618823,-0.561866,0.4498355,1.7367792,-9.640318,-0.46718332,0.0034620073,-0.0059919357,0.0005326165,1.8000008,-9.958928,-0.47916272"
380,"381,-0.45618823,-0.561866,0.4498355,1.7367792,-9.640318,-0.46718332,0.0034620073,-0.0059919357,0.0005326165,1.8000008,-9.958928,-0.47916272"
381,"382,-0.45618823,-0.561866,0.4498355,1.7367792,-9.640318,-0.46718332,0.0034620073,-0.0059919357,0.0005326165,1.8000008,-9.958928,-0.47916272"
382,"383,-0.45618823,-0.561866,0.4498355,1.7367792,-9.640318,-0.46718332,0.0034620073,-0.0059919357,0.0005326165,1.8000008,-9.958928,-0.47916272"
383,"384,-0.45634064,-0.5617588,0.44997522,1.7359085,-9.640802,-0.46038377,0.0034620073,-0.0059919357,0.0005326165,1.8107685,-9.958329,-0.485743"
384,"385,-0.45634064,-0.5617588,0.44997522,1.7359085,-9.640802,-0.46038377,-0.00013315413,0.013049104,-0.0005326165,1.8107685,-9.958329,-0.485743"
385,"386,-0.45634064,-0.5617588,0.44997522,1.7359085,-9.640802,-0.46038377,-0.00013315413,0.013049104,-0.0005326165,1.8107685,-9.958329,-0.485743"
386,"387,-0.45634064,-0.5617588,0.44997522,1.7359085,-9.640802,-0.46038377,-0.00013315413,0.013049104,-0.0005326165,1.8107685,-9.958329,-0.485743"
387,"388,-0.45634064,-0.5617588,0.44997522,1.7359085,-9.640802,-0.46038377,-0.00013315413,0.013049104,-0.0005326165,1.8107685,-9.958329,-0.485743"
388,"389,-0.45634064,-0.5617588,0.44997522,1.7359085,-9.640802,-0.46038377,-0.00013315413,0.013049104,-0.0005326165,1.8107685,-9.958329,-0.485743"
389,"390,-0.45622018,-0.56154805,0.45016086,1.7468338,-9.638912,-0.45861346,-0.00013315413,0.013049104,-0.0005326165,1.7910278,-9.957731,-0.44805604"
390,"391,-0.45587936,-0.5617444,0.44989198,1.7408136,-9.640317,-0.45191818,0.00039946238,0.0014646954,-0.00039946238,1.7814565,-9.963116,-0.4534399"
391,"392,-0.45587936,-0.5617444,0.44989198,1.7408136,-9.640317,-0.45191818,0.00039946238,0.0014646954,-0.00039946238,1.7814565,-9.963116,-0.4534399"
392,"393,-0.45587936,-0.5617444,0.44989198,1.7408136,-9.640317,-0.45191818,0.00039946238,0.0014646954,-0.00039946238,1.7814565,-9.963116,-0.4534399"
393,"394,-0.45587936,-0.5617444,0.44989198,1.7408136,-9.640317,-0.45191818,0.00039946238,0.0014646954,-0.00039946238,1.7814565,-9.963116,-0.4534399"
394,"395,-0.45587936,-0.5617444,0.44989198,1.7408136,-9.640317,-0.45191818,0.00039946238,0.0014646954,-0.00039946238,1.7814565,-9.963116,-0.4534399"
395,"396,-0.45590392,-0.56142056,0.45022157,1.7366558,-9.641421,-0.44430625,0.00039946238,0.0014646954,-0.00039946238,1.8143578,-9.954741,-0.465404"
396,"397,-0.45590392,-0.56142056,0.45022157,1.7366558,-9.641421,-0.44430625,-0.004394086,0.0037283157,-0.0015978495,1.8143578,-9.954741,-0.465404"
397,"398,-0.45590392,-0.56142056,0.45022157,1.7366558,-9.641421,-0.44430625,-0.004394086,0.0037283157,-0.0015978495,1.8143578,-9.954741,-0.465404"
398,"399,-0.45590392,-0.56142056,0.45022157,1.7366558,-9.641421,-0.44430625,-0.004394086,0.0037283157,-0.0015978495,1.8143578,-9.954741,-0.465404"
399,"400,-0.45590392,-0.56142056,0.45022157,1.7366558,-9.641421,-0.44430625,-0.004394086,0.0037283157,-0.0015978495,1.8143578,-9.954741,-0.465404"
400,"401,-0.45590392,-0.56142056,0.45022157,1.7366558,-9.641421,-0.44430625,-0.004394086,0.0037283157,-0.0015978495,1.8143578,-9.954741,-0.465404"
401,"402,-0.45585722,-0.56111276,0.45051965,1.7435493,-9.639859,-0.4511501,-0.004394086,0.0037283157,-0.0015978495,1.8023937,-9.968499,-0.46121657"
402,"403,-0.45585722,-0.56111276,0.45051965,1.7435493,-9.639859,-0.4511501,-0.0014646954,-0.0038614697,0.00013315413,1.8023937,-9.968499,-0.46121657"
403,"404,-0.45585722,-0.56111276,0.45051965,1.7435493,-9.639859,-0.4511501,-0.0014646954,-0.0038614697,0.00013315413,1.8023937,-9.968499,-0.46121657"
404,"405,-0.45585722,-0.56111276,0.45051965,1.7435493,-9.639859,-0.4511501,-0.0014646954,-0.0038614697,0.00013315413,1.8023937,-9.968499,-0.46121657"
405,"406,-0.45585722,-0.56111276,0.45051965,1.7435493,-9.639859,-0.4511501,-0.0014646954,-0.0038614697,0.00013315413,1.8023937,-9.968499,-0.46121657"
406,"407,-0.45585722,-0.56111276,0.45051965,1.7435493,-9.639859,-0.4511501,-0.0014646954,-0.0038614697,0.00013315413,1.8023937,-9.968499,-0.46121657"
407,"408,-0.45581162,-0.5614606,0.45016193,1.7444878,-9.639542,-0.4542996,-0.0014646954,-0.0038614697,0.00013315413,1.7928224,-9.961321,-0.47856453"
408,"409,-0.45581162,-0.5614606,0.45016193,1.7444878,-9.639542,-0.4542996,-0.0015978495,0.0018641578,-0.00013315413,1.7928224,-9.961321,-0.47856453"
409,"410,-0.45581162,-0.5614606,0.45016193,1.7444878,-9.639542,-0.4542996,-0.0015978495,0.0018641578,-0.00013315413,1.7928224,-9.961321,-0.47856453"
410,"411,-0.45581162,-0.5614606,0.45016193,1.7444878,-9.639542,-0.4542996,-0.0015978495,0.0018641578,-0.00013315413,1.7928224,-9.961321,-0.47856453"
411,"412,-0.45581162,-0.5614606,0.45016193,1.7444878,-9.639542,-0.4542996,-0.0015978495,0.0018641578,-0.00013315413,1.7928224,-9.961321,-0.47856453"
412,"413,-0.45581162,-0.5614606,0.45016193,1.7444878,-9.639542,-0.4542996,-0.0015978495,0.0018641578,-0.00013315413,1.7928224,-9.961321,-0.47856453"
413,"414,-0.45585263,-0.5615703,0.45006078,1.7434297,-9.639759,-0.4537508,-0.0015978495,0.0018641578,-0.00013315413,1.797608,-9.957731,-0.4743771"
414,"415,-0.45585263,-0.5615703,0.45006078,1.7434297,-9.639759,-0.4537508,0.001065233,-0.0015978495,-0.0022636203,1.797608,-9.957731,-0.4743771"
415,"416,-0.45585263,-0.5615703,0.45006078,1.7434297,-9.639759,-0.4537508,0.001065233,-0.0015978495,-0.0022636203,1.797608,-9.957731,-0.4743771"
416,"417,-0.45585263,-0.5615703,0.45006078,1.7434297,-9.639759,-0.4537508,0.001065233,-0.0015978495,-0.0022636203,1.797608,-9.957731,-0.4743771"
417,"418,-0.45585263,-0.5615703,0.45006078,1.7434297,-9.639759,-0.4537508,0.001065233,-0.0015978495,-0.0022636203,1.797608,-9.957731,-0.4743771"
418,"419,-0.45585263,-0.5615703,0.45006078,1.7434297,-9.639759,-0.4537508,0.001065233,-0.0015978495,-0.0022636203,1.797608,-9.957731,-0.4743771"
419,"420,-0.4558703,-0.56153107,0.45010385,1.7434818,-9.639524,-0.458534,0.001065233,-0.0015978495,-0.0022636203,1.8167506,-9.952946,-0.46899325"
420,"421,-0.4558703,-0.56153107,0.45010385,1.7434818,-9.639524,-0.458534,-0.0005326165,0.0009320789,0.0006657706,1.8167506,-9.952946,-0.46899325"
421,"422,-0.4558703,-0.56153107,0.45010385,1.7434818,-9.639524,-0.458534,-0.0005326165,0.0009320789,0.0006657706,1.8167506,-9.952946,-0.46899325"
422,"423,-0.4558703,-0.56153107,0.45010385,1.7434818,-9.639524,-0.458534,-0.0005326165,0.0009320789,0.0006657706,1.8167506,-9.952946,-0.46899325"
423,"424,-0.4558703,-0.56153107,0.45010385,1.7434818,-9.639524,-0.458534,-0.0005326165,0.0009320789,0.0006657706,1.8167506,-9.952946,-0.46899325"
424,"425,-0.4559707,-0.56166667,0.44998923,1.7465949,-9.639132,-0.45490715,-0.0005326165,0.0009320789,0.0006657706,1.8167506,-9.952946,-0.46899325"
425,"426,-0.4559707,-0.56166667,0.44998923,1.7465949,-9.639132,-0.45490715,-0.0005326165,0.0009320789,0.0006657706,1.7952151,-9.963116,-0.4851448"
426,"427,-0.4559707,-0.56166667,0.44998923,1.7465949,-9.639132,-0.45490715,0.0018641578,-0.00026630826,-0.0009320789,1.7952151,-9.963116,-0.4851448"
427,"428,-0.4559707,-0.56166667,0.44998923,1.7465949,-9.639132,-0.45490715,0.0018641578,-0.00026630826,-0.0009320789,1.7952151,-9.963116,-0.4851448"
428,"429,-0.4559707,-0.56166667,0.44998923,1.7465949,-9.639132,-0.45490715,0.0018641578,-0.00026630826,-0.0009320789,1.7952151,-9.963116,-0.4851448"
429,"430,-0.4559707,-0.56166667,0.44998923,1.7465949,-9.639132,-0.45490715,0.0018641578,-0.00026630826,-0.0009320789,1.7952151,-9.963116,-0.4851448"
430,"431,-0.4559707,-0.56166667,0.44998923,1.7465949,-9.639132,-0.45490715,0.0018641578,-0.00026630826,-0.0009320789,1.7952151,-9.963116,-0.4851448"
431,"432,-0.45580706,-0.56163484,0.44998646,1.747766,-9.638674,-0.4600609,0.0018641578,-0.00026630826,-0.0009320789,1.8065811,-9.953544,-0.4438686"
432,"433,-0.45580706,-0.56163484,0.44998646,1.747766,-9.638674,-0.4600609,0.001065233,-0.0018641578,0.00013315413,1.8065811,-9.953544,-0.4438686"
433,"434,-0.45580706,-0.56163484,0.44998646,1.747766,-9.638674,-0.4600609,0.001065233,-0.0018641578,0.00013315413,1.8065811,-9.953544,-0.4438686"
434,"435,-0.45580706,-0.56163484,0.44998646,1.747766,-9.638674,-0.4600609,0.001065233,-0.0018641578,0.00013315413,1.8065811,-9.953544,-0.4438686"
435,"436,-0.45580706,-0.56163484,0.44998646,1.747766,-9.638674,-0.4600609,0.001065233,-0.0018641578,0.00013315413,1.8065811,-9.953544,-0.4438686"
436,"437,-0.45580706,-0.56163484,0.44998646,1.747766,-9.638674,-0.4600609,0.001065233,-0.0018641578,0.00013315413,1.8065811,-9.953544,-0.4438686"
437,"438,-0.4558843,-0.5618061,0.4498312,1.7458265,-9.639665,-0.4464767,0.001065233,-0.0018641578,0.00013315413,1.8005991,-9.962517,-0.485743"
438,"439,-0.4558843,-0.5618061,0.4498312,1.7458265,-9.639665,-0.4464767,0.00013315413,-0.00039946238,0.0014646954,1.8005991,-9.962517,-0.485743"
439,"440,-0.4558843,-0.5618061,0.4498312,1.7458265,-9.639665,-0.4464767,0.00013315413,-0.00039946238,0.0014646954,1.8005991,-9.962517,-0.485743"
440,"441,-0.4558843,-0.5618061,0.4498312,1.7458265,-9.639665,-0.4464767,0.00013315413,-0.00039946238,0.0014646954,1.8005991,-9.962517,-0.485743"
441,"442,-0.4558843,-0.5618061,0.4498312,1.7458265,-9.639665,-0.4464767,0.00013315413,-0.00039946238,0.0014646954,1.8005991,-9.962517,-0.485743"
442,"443,-0.4558843,-0.5618061,0.4498312,1.7458265,-9.639665,-0.4464767,0.00013315413,-0.00039946238,0.0014646954,1.8005991,-9.962517,-0.485743"
443,"444,-0.4556488,-0.56138057,0.45020768,1.7432408,-9.639755,-0.45456395,0.00013315413,-0.00039946238,0.0014646954,1.8089739,-9.958928,-0.46061835"
444,"445,-0.4556488,-0.56138057,0.45020768,1.7432408,-9.639755,-0.45456395,0.0006657706,0.0022636203,0.00039946238,1.8089739,-9.958928,-0.46061835"
445,"446,-0.4556488,-0.56138057,0.45020768,1.7432408,-9.639755,-0.45456395,0.0006657706,0.0022636203,0.00039946238,1.8089739,-9.958928,-0.46061835"
446,"447,-0.4556488,-0.56138057,0.45020768,1.7432408,-9.639755,-0.45456395,0.0006657706,0.0022636203,0.00039946238,1.8089739,-9.958928,-0.46061835"
447,"448,-0.4556488,-0.56138057,0.45020768,1.7432408,-9.639755,-0.45456395,0.0006657706,0.0022636203,0.00039946238,1.8089739,-9.958928,-0.46061835"
448,"449,-0.4556488,-0.56138057,0.45020768,1.7432408,-9.639755,-0.45456395,0.0006657706,0.0022636203,0.00039946238,1.8089739,-9.958928,-0.46061835"
449,"450,-0.45589286,-0.56154966,0.45009,1.7426404,-9.6399,-0.4537711,0.0006657706,0.0022636203,0.00039946238,1.7970098,-9.962517,-0.46181476"
450,"451,-0.45589286,-0.56154966,0.45009,1.7426404,-9.6399,-0.4537711,0.0022636203,-0.0015978495,-0.001065233,1.7970098,-9.962517,-0.46181476"
451,"452,-0.45589286,-0.56154966,0.45009,1.7426404,-9.6399,-0.4537711,0.0022636203,-0.0015978495,-0.001065233,1.7970098,-9.962517,-0.46181476"
452,"453,-0.45589286,-0.56154966,0.45009,1.7426404,-9.6399,-0.4537711,0.0022636203,-0.0015978495,-0.001065233,1.7970098,-9.962517,-0.46181476"
453,"454,-0.45589286,-0.56154966,0.45009,1.7426404,-9.6399,-0.4537711,0.0022636203,-0.0015978495,-0.001065233,1.7970098,-9.962517,-0.46181476"
454,"455,-0.45589286,-0.56154966,0.45009,1.7426404,-9.6399,-0.4537711,0.0022636203,-0.0015978495,-0.001065233,1.7970098,-9.962517,-0.46181476"
455,"456,-0.45589265,-0.56151384,0.4501258,1.7429181,-9.640027,-0.4499771,0.0022636203,-0.0015978495,-0.001065233,1.7886349,-9.966106,-0.44207397"
456,"457,-0.45589265,-0.56151384,0.4501258,1.7429181,-9.640027,-0.4499771,0.0037283157,0.001065233,0.001065233,1.7886349,-9.966106,-0.44207397"
457,"458,-0.45589265,-0.56151384,0.4501258,1.7429181,-9.640027,-0.4499771,0.0037283157,0.001065233,0.001065233,1.7886349,-9.966106,-0.44207397"
458,"459,-0.45589265,-0.56151384,0.4501258,1.7429181,-9.640027,-0.4499771,0.0037283157,0.001065233,0.001065233,1.7886349,-9.966106,-0.44207397"
459,"460,-0.45589265,-0.56151384,0.4501258,1.7429181,-9.640027,-0.4499771,0.0037283157,0.001065233,0.001065233,1.7886349,-9.966106,-0.44207397"
460,"461,-0.45589265,-0.56151384,0.4501258,1.7429181,-9.640027,-0.4499771,0.0037283157,0.001065233,0.001065233,1.7886349,-9.966106,-0.44207397"
461,"462,-0.45580414,-0.5614134,0.45020762,1.742513,-9.640849,-0.4336888,0.0037283157,0.001065233,0.001065233,1.797608,-9.963116,-0.4648058"
462,"463,-0.45580414,-0.5614134,0.45020762,1.742513,-9.640849,-0.4336888,-0.00039946238,0.004394086,-0.0015978495,1.797608,-9.963116,-0.4648058"
463,"464,-0.45580414,-0.5614134,0.45020762,1.742513,-9.640849,-0.4336888,-0.00039946238,0.004394086,-0.0015978495,1.797608,-9.963116,-0.4648058"
464,"465,-0.45580414,-0.5614134,0.45020762,1.742513,-9.640849,-0.4336888,-0.00039946238,0.004394086,-0.0015978495,1.797608,-9.963116,-0.4648058"
465,"466,-0.45580414,-0.5614134,0.45020762,1.742513,-9.640849,-0.4336888,-0.00039946238,0.004394086,-0.0015978495,1.797608,-9.963116,-0.4648058"
466,"467,-0.45580414,-0.5614134,0.45020762,1.742513,-9.640849,-0.4336888,-0.00039946238,0.004394086,-0.0015978495,1.797608,-9.963116,-0.4648058"
467,"468,-0.4554683,-0.56094617,0.450604,1.7423083,-9.64077,-0.43622068,-0.00039946238,0.004394086,-0.0015978495,1.8095721,-9.958928,-0.44925246"
468,"469,-0.4554683,-0.56094617,0.450604,1.7423083,-9.64077,-0.43622068,0.0006657706,0.0039946237,-0.0025299285,1.8095721,-9.958928,-0.44925246"
469,"470,-0.4554683,-0.56094617,0.450604,1.7423083,-9.64077,-0.43622068,0.0006657706,0.0039946237,-0.0025299285,1.8095721,-9.958928,-0.44925246"
470,"471,-0.4554683,-0.56094617,0.450604,1.7423083,-9.64077,-0.43622068,0.0006657706,0.0039946237,-0.0025299285,1.8095721,-9.958928,-0.44925246"
471,"472,-0.4554683,-0.56094617,0.450604,1.7423083,-9.64077,-0.43622068,0.0006657706,0.0039946237,-0.0025299285,1.8095721,-9.958928,-0.44925246"
472,"473,-0.45552796,-0.5610128,0.45055,1.7483896,-9.639559,-0.43867332,0.0006657706,0.0039946237,-0.0025299285,1.8095721,-9.958928,-0.44925246"
473,"474,-0.45552796,-0.5610128,0.45055,1.7483896,-9.639559,-0.43867332,0.0006657706,0.0039946237,-0.0025299285,1.8113668,-9.961321,-0.4211368"
474,"475,-0.45552796,-0.5610128,0.45055,1.7483896,-9.639559,-0.43867332,-0.0027962367,-0.0006657706,0.0009320789,1.8113668,-9.961321,-0.4211368"
475,"476,-0.45552796,-0.5610128,0.45055,1.7483896,-9.639559,-0.43867332,-0.0027962367,-0.0006657706,0.0009320789,1.8113668,-9.961321,-0.4211368"
476,"477,-0.45552796,-0.5610128,0.45055,1.7483896,-9.639559,-0.43867332,-0.0027962367,-0.0006657706,0.0009320789,1.8113668,-9.961321,-0.4211368"
477,"478,-0.45552796,-0.5610128,0.45055,1.7483896,-9.639559,-0.43867332,-0.0027962367,-0.0006657706,0.0009320789,1.8113668,-9.961321,-0.4211368"
478,"479,-0.4554113,-0.5612189,0.45031923,1.7469426,-9.640069,-0.43317652,-0.0027962367,-0.0006657706,0.0009320789,1.8113668,-9.961321,-0.4211368"
479,"480,-0.4554113,-0.5612189,0.45031923,1.7469426,-9.640069,-0.43317652,-0.0027962367,-0.0006657706,0.0009320789,1.7892331,-9.957731,-0.47198427"
480,"481,-0.4554113,-0.5612189,0.45031923,1.7469426,-9.640069,-0.43317652,-0.0015978495,-0.010252868,0.00013315413,1.7892331,-9.957731,-0.47198427"
481,"482,-0.4554113,-0.5612189,0.45031923,1.7469426,-9.640069,-0.43317652,-0.0015978495,-0.010252868,0.00013315413,1.7892331,-9.957731,-0.47198427"
482,"483,-0.4554113,-0.5612189,0.45031923,1.7469426,-9.640069,-0.43317652,-0.0015978495,-0.010252868,0.00013315413,1.7892331,-9.957731,-0.47198427"
483,"484,-0.4554113,-0.5612189,0.45031923,1.7469426,-9.640069,-0.43317652,-0.0015978495,-0.010252868,0.00013315413,1.7892331,-9.957731,-0.47198427"
484,"485,-0.45533428,-0.5610317,0.4504902,1.7428641,-9.640325,-0.44379103,-0.0015978495,-0.010252868,0.00013315413,1.7892331,-9.957731,-0.47198427"
485,"486,-0.45533428,-0.5610317,0.4504902,1.7428641,-9.640325,-0.44379103,-0.0015978495,-0.010252868,0.00013315413,1.8095721,-9.961321,-0.48993045"
486,"487,-0.45533428,-0.5610317,0.4504902,1.7428641,-9.640325,-0.44379103,-0.001065233,0.007190323,-0.0006657706,1.8095721,-9.961321,-0.48993045"
487,"488,-0.45533428,-0.5610317,0.4504902,1.7428641,-9.640325,-0.44379103,-0.001065233,0.007190323,-0.0006657706,1.8095721,-9.961321,-0.48993045"
488,"489,-0.45533428,-0.5610317,0.4504902,1.7428641,-9.640325,-0.44379103,-0.001065233,0.007190323,-0.0006657706,1.8095721,-9.961321,-0.48993045"
489,"490,-0.45533428,-0.5610317,0.4504902,1.7428641,-9.640325,-0.44379103,-0.001065233,0.007190323,-0.0006657706,1.8095721,-9.961321,-0.48993045"
490,"491,-0.45567387,-0.5612382,0.45035538,1.7463486,-9.639359,-0.45101857,-0.001065233,0.007190323,-0.0006657706,1.8095721,-9.961321,-0.48993045"
491,"492,-0.45567387,-0.5612382,0.45035538,1.7463486,-9.639359,-0.45101857,-0.001065233,0.007190323,-0.0006657706,1.8143578,-9.956535,-0.42652065"
492,"493,-0.45567387,-0.5612382,0.45035538,1.7463486,-9.639359,-0.45101857,-0.0014646954,0.0030625449,0.0015978495,1.8143578,-9.956535,-0.42652065"
493,"494,-0.45567387,-0.5612382,0.45035538,1.7463486,-9.639359,-0.45101857,-0.0014646954,0.0030625449,0.0015978495,1.8143578,-9.956535,-0.42652065"
494,"495,-0.45567387,-0.5612382,0.45035538,1.7463486,-9.639359,-0.45101857,-0.0014646954,0.0030625449,0.0015978495,1.8143578,-9.956535,-0.42652065"
495,"496,-0.45567387,-0.5612382,0.45035538,1.7463486,-9.639359,-0.45101857,-0.0014646954,0.0030625449,0.0015978495,1.8143578,-9.956535,-0.42652065"
496,"497,-0.4557311,-0.56152,0.45008546,1.7473875,-9.639678,-0.44003114,-0.0014646954,0.0030625449,0.0015978495,1.8143578,-9.956535,-0.42652065"
497,"498,-0.4557311,-0.56152,0.45008546,1.7473875,-9.639678,-0.44003114,-0.0014646954,0.0030625449,0.0015978495,1.8000008,-9.966106,-0.465404"
498,"499,-0.4557311,-0.56152,0.45008546,1.7473875,-9.639678,-0.44003114,0.0033288533,-0.004394086,0.0006657706,1.8000008,-9.966106,-0.465404"
499,"500,-0.4557311,-0.56152,0.45008546,1.7473875,-9.639678,-0.44003114,0.0033288533,-0.004394086,0.0006657706,1.8000008,-9.966106,-0.465404"
500,"501,-0.4557311,-0.56152,0.45008546,1.7473875,-9.639678,-0.44003114,0.0033288533,-0.004394086,0.0006657706,1.8000008,-9.966106,-0.465404"
501,"502,-0.4557311,-0.56152,0.45008546,1.7473875,-9.639678,-0.44003114,0.0033288533,-0.004394086,0.0006657706,1.8000008,-9.966106,-0.465404"
502,"503,-0.4554681,-0.56123453,0.45031565,1.7439766,-9.6401825,-0.44250515,0.0033288533,-0.004394086,0.0006657706,1.7826529,-9.962517,-0.4564309"
503,"504,-0.4554681,-0.56123453,0.45031565,1.7439766,-9.6401825,-0.44250515,0.0033288533,-0.004394086,0.0006657706,1.7826529,-9.962517,-0.4564309"
504,"505,-0.45561558,-0.56122714,0.45035413,1.7380565,-9.641334,-0.44072145,0.0005326165,0.0034620073,-0.00013315413,1.8358932,-9.945169,-0.4426722"
505,"506,-0.45561558,-0.56122714,0.45035413,1.7380565,-9.641334,-0.44072145,0.0005326165,0.0034620073,-0.00013315413,1.8358932,-9.945169,-0.4426722"
506,"507,-0.45561558,-0.56122714,0.45035413,1.7380565,-9.641334,-0.44072145,0.0005326165,0.0034620073,-0.00013315413,1.8358932,-9.945169,-0.4426722"
507,"508,-0.45561558,-0.56122714,0.45035413,1.7380565,-9.641334,-0.44072145,0.0005326165,0.0034620073,-0.00013315413,1.8358932,-9.945169,-0.4426722"
508,"509,-0.45574197,-0.5610435,0.45056453,1.7521019,-9.639069,-0.43460992,0.0005326165,0.0034620073,-0.00013315413,1.7665013,-9.97508,-0.43968117"
509,"510,-0.45574197,-0.5610435,0.45056453,1.7521019,-9.639069,-0.43460992,0.0005326165,0.0034620073,-0.00013315413,1.7665013,-9.97508,-0.43968117"
510,"511,-0.45574197,-0.5610435,0.45056453,1.7521019,-9.639069,-0.43460992,0.0055924733,-0.011051793,-0.00079892477,1.7665013,-9.97508,-0.43968117"
511,"512,-0.45574197,-0.5610435,0.45056453,1.7521019,-9.639069,-0.43460992,0.0055924733,-0.011051793,-0.00079892477,1.7665013,-9.97508,-0.43968117"
512,"513,-0.45574197,-0.5610435,0.45056453,1.7521019,-9.639069,-0.43460992,0.0055924733,-0.011051793,-0.00079892477,1.7665013,-9.97508,-0.43968117"
513,"514,-0.45574197,-0.5610435,0.45056453,1.7521019,-9.639069,-0.43460992,0.0055924733,-0.011051793,-0.00079892477,1.7665013,-9.97508,-0.43968117"
514,"515,-0.4552214,-0.5611884,0.4503097,1.7409512,-9.641268,-0.43062663,0.0055924733,-0.011051793,-0.00079892477,1.8281165,-9.951151,-0.43609193"
515,"516,-0.4552214,-0.5611884,0.4503097,1.7409512,-9.641268,-0.43062663,0.0055924733,-0.011051793,-0.00079892477,1.8281165,-9.951151,-0.43609193"
516,"517,-0.4552214,-0.5611884,0.4503097,1.7409512,-9.641268,-0.43062663,-0.0054593193,0.009320789,-0.001065233,1.8281165,-9.951151,-0.43609193"
517,"518,-0.4552214,-0.5611884,0.4503097,1.7409512,-9.641268,-0.43062663,-0.0054593193,0.009320789,-0.001065233,1.8281165,-9.951151,-0.43609193"
518,"519,-0.4552214,-0.5611884,0.4503097,1.7409512,-9.641268,-0.43062663,-0.0054593193,0.009320789,-0.001065233,1.8281165,-9.951151,-0.43609193"
519,"520,-0.4552214,-0.5611884,0.4503097,1.7409512,-9.641268,-0.43062663,-0.0054593193,0.009320789,-0.001065233,1.8281165,-9.951151,-0.43609193"
520,"521,-0.4554464,-0.56082475,0.45072064,1.7518842,-9.639477,-0.42633322,-0.0054593193,0.009320789,-0.001065233,1.8281165,-9.951151,-0.43609193"
521,"522,-0.4554464,-0.56082475,0.45072064,1.7518842,-9.639477,-0.42633322,-0.0054593193,0.009320789,-0.001065233,1.783251,-9.963714,-0.4546363"
522,"523,-0.4554464,-0.56082475,0.45072064,1.7518842,-9.639477,-0.42633322,-0.003195699,-0.00838871,0.0014646954,1.783251,-9.963714,-0.4546363"
523,"524,-0.4554464,-0.56082475,0.45072064,1.7518842,-9.639477,-0.42633322,-0.003195699,-0.00838871,0.0014646954,1.783251,-9.963714,-0.4546363"
524,"525,-0.4554464,-0.56082475,0.45072064,1.7518842,-9.639477,-0.42633322,-0.003195699,-0.00838871,0.0014646954,1.783251,-9.963714,-0.4546363"
525,"526,-0.4554464,-0.56082475,0.45072064,1.7518842,-9.639477,-0.42633322,-0.003195699,-0.00838871,0.0014646954,1.783251,-9.963714,-0.4546363"
526,"527,-0.45505083,-0.5609507,0.45051137,1.7372152,-9.641549,-0.43933427,-0.003195699,-0.00838871,0.0014646954,1.783251,-9.963714,-0.4546363"
527,"528,-0.45505083,-0.5609507,0.45051137,1.7372152,-9.641549,-0.43933427,-0.003195699,-0.00838871,0.0014646954,1.8191434,-9.9553385,-0.4438686"
