id;Attitude Roll;Attitude Pitch;Attitude Azimuth;Gravity X;Gravity Y;Gravity Z;Rotation Rate X;Rotation Rate Y;Rotation Rate Z;User Acceleration X;User Acceleration Z;User Acceleration Y
1;1.3510833;0.55768883;0.4037726;3.8320467;-9.025566;-0.15800133;-0.004923865;0.001577766;-0.00007026488;0.022092773;0.034351964;0.026507575
2;1.3510833;0.55768883;0.4037726;3.8320467;-9.025566;-0.15800133;-0.004923865;0.001577766;-0.00007026488;0.022092773;0.034351964;0.026507575
3;1.3510833;0.55768883;0.4037726;3.8314626;-9.025622;-0.16860038;0.0038539225;-0.003935898;0.0038677626;-0.02482574;0.030342845;0.00014368304
4;1.3510833;0.55768883;0.4037726;3.8314626;-9.025622;-0.16860038;0.0038539225;-0.003935898;0.0038677626;-0.02482574;0.030342845;0.00014368304
5;1.3510833;0.55768883;0.4037726;3.8314626;-9.025622;-0.16860038;0.0038539225;-0.003935898;0.0038677626;-0.02482574;0.030342845;0.00014368304
6;1.3510833;0.55768883;0.4037726;3.8314626;-9.025622;-0.16860038;0.0038539225;-0.003935898;0.0038677626;-0.02482574;0.030342845;0.00014368304
7;1.3510833;0.55768883;0.4037726;3.8314626;-9.025622;-0.16860038;0.0038539225;-0.003935898;0.0038677626;-0.02482574;0.030342845;0.00014368304
8;1.3510833;0.55768883;0.4037726;3.8362415;-9.023581;-0.16921262;-0.0034493671;-0.0013531314;-0.00079207687;-0.039470132;0.013196439;0.030614888
9;1.3510833;0.55768883;0.4037726;3.8362415;-9.023581;-0.16921262;-0.0034493671;-0.0013531314;-0.00079207687;-0.039470132;0.013196439;0.030614888
10;1.3510833;0.55768883;0.4037726;3.8362415;-9.023581;-0.16921262;-0.0034493671;-0.0013531314;-0.00079207687;-0.039470132;0.013196439;0.030614888
11;1.3510833;0.55768883;0.4037726;3.8362415;-9.023581;-0.16921262;-0.0034493671;-0.0013531314;-0.00079207687;-0.039470132;0.013196439;0.030614888
