Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5680409283006447e-12,0.3393752497958069,-1.0696917393443244,-4.905697814838317e-16,1.9008106815425993e-17,5.906077438689027e-17,0.004363636227258722,0.0035259079855516208,-0.010574736178885692
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.579538206711301e-12,0.339500741385346,-1.0696917393443244,1.8402017493812355e-16,6.035266071972963e-17,6.31151770430706e-17,0.0017727273411650068,0.003352324937936068,-0.0010579970849827495
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.6179951405127832e-12,0.34006821851439417,-1.0696884646675056,-2.470180760795285e-16,2.8454441272498874e-17,-0.0147688171389415,-0.00036363636406595547,0.003466238762262889,-0.010583245256964732
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.591128576210897e-12,0.34030718362894197,-1.0696873731085659,4.687164217144762e-16,2.376013141551552e-17,-5.006197943439012e-17,-0.0007727272426798676,0.003428267487487282,-0.0010579970849827495
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.591128576210897e-12,0.34030718362894197,-1.0696873731085659,4.687164217144762e-16,2.376013141551552e-17,-5.006197943439012e-17,-0.0007727272426798676,0.003428267487487282,-0.0010579970849827495
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.6179012560338814e-12,0.34070008399828433,-1.0696862815496264,-3.5100982258827486e-16,-6.173786504468511e-17,-6.271962609189749e-17,0.0037272727405218403,0.003357749289941989,-0.010589794071239205
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5757259679412406e-12,0.34131095208924767,-1.0696830068728076,-6.084270766147411e-16,7.945696438371117e-17,0.00852225768866593,-0.002181818113629361,0.003504210037038496,-0.010578667657689264
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5832867098210368e-12,0.3422394912982327,-1.0696786406370493,-0.10079416037697256,-4.3749424627784975e-17,1.0123645402893857e-16,-0.002181818113629361,0.003504210037038496,-0.010578667657689264
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5832867098210368e-12,0.3422394912982327,-1.0696786406370493,-0.10079416037697256,-4.3749424627784975e-17,1.0123645402893857e-16,0.005636363766863461,0.003270957766134213,-0.01059438262170911
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.6099398522229966e-12,0.3429387291210967,-1.0696753659602305,-2.7761275998024765e-16,4.4615179434649117e-17,7.01362172397052e-17,-0.0012272727419912945,0.003401145186968237,-0.001057669644269026
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.590677401785526e-12,0.3437396961644508,-1.069672091283412,1.5357622000274338e-16,-8.138085927948266e-17,8.086555301024366e-17,0.003181818282880872,0.0036018508053475545,-0.0010587833807434639
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.590677401785526e-12,0.3437396961644508,-1.069672091283412,1.5357622000274338e-16,-8.138085927948266e-17,8.086555301024366e-17,0.003181818282880872,0.0036018508053475545,-0.0010587833807434639
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5906673521793337e-12,0.34465471162883904,-1.0696677250476534,4.329975133229577e-16,0.00928860743216153,8.274442002831592e-17,-0.00040909091399709814,0.0034174185132307203,-0.0010589147950767308
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5638737797540023e-12,0.3458683171384068,-1.0696622672529557,-0.15005872190953778,-6.050657231139135e-17,3.663795280898486e-17,0.0018181818557129635,0.0034336921097379226,-0.010591108214571874
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.586814914984504e-12,0.34688027102307384,-1.0696579010171974,3.537226473186981e-16,6.856770244350876e-17,-5.945633074471935e-17,0.0018181818557129635,0.0034336921097379226,-0.010591108214571874
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.586814914984504e-12,0.34688027102307384,-1.0696579010171974,3.537226473186981e-16,6.856770244350876e-17,-5.945633074471935e-17,0.0023636363133539315,0.0034987856850325757,-0.0010584559400297403
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.544813908220304e-12,0.3476621296175845,-1.0696546263403786,5.490462915942159e-16,-2.1124393304541605e-17,1.0514252507842899e-16,0.0009545454424044384,0.003314353663160461,-0.010583245256964732
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5257775739221606e-12,0.34841932243500656,-1.0696513516635597,-1.7542956329178342e-16,5.996788174057533e-17,1.0039590285103975e-16,0.0009545454424044384,0.003314353663160461,-0.010583245256964732
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5257775739221606e-12,0.34841932243500656,-1.0696513516635597,-1.7542956329178342e-16,5.996788174057533e-17,1.0039590285103975e-16,0.0015454544853597352,0.0036289731058666,-0.010557039048672402
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5480702450899365e-12,0.3480050687847217,-1.0696524432224994,0.3270147618972003,8.859547565746062e-17,2.454891334711683e-17,0.002181818113629361,0.0034174185132307203,-0.010640892344491195
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5480702450899365e-12,0.3480050687847217,-1.0696524432224994,0.3270147618972003,8.859547565746062e-17,2.454891334711683e-17,0.002181818113629361,0.0034174185132307203,-0.010640892344491195
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5055934688115262e-12,0.34740772443835527,-1.069655717899318,-3.5522977216893317e-16,0.008547687384070824,-1.0299171407809722e-16,-0.0009090909278564817,0.0033469003156854273,-0.010540667012986218
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5126337468758884e-12,0.34653106275165996,-1.0696600841350765,5.930543701817121e-16,2.874302761063157e-17,-0.01678907986077784,-0.0009090909278564817,0.0033469003156854273,-0.010540667012986218
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.5126337468758884e-12,0.34653106275165996,-1.0696600841350765,5.930543701817121e-16,2.874302761063157e-17,-0.01678907986077784,0.003863636425698454,0.0034445408137497658,-0.010589794071239205
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.4313041352046828e-12,0.34502877730935005,-1.069666633488714,3.832623273439372e-16,-3.5553623956730535e-17,-6.936983456847932e-17,0.0014999999708117785,0.003384871860705754,-0.010572764963886688
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.377262642368799e-12,0.34465862639701184,-1.069668816606593,-5.898894244765338e-16,5.35805422715461e-17,7.597060458282048e-17,0.0014999999708117785,0.003384871860705754,-0.010572764963886688
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.377262642368799e-12,0.34465862639701184,-1.069668816606593,-5.898894244765338e-16,5.35805422715461e-17,7.597060458282048e-17,0.002000000055437534,0.003509634659289137,-0.0010585873543630072
0.3080756560516043,-0.3539104409889048,0.020503029808179765,-2.3621493569721527e-12,0.3449320578970809,-1.069666633488714,-2.8740908798709137e-16,-5.254163902782949e-17,9.453679627680413e-17,0.002000000055437534,0.003509634659289137,-0.0010585873543630072
