,Gravity X,Gravity Y,Gravity Z,User Acceleration X,User Acceleration Y,User Acceleration Z
0,3.9829888,-8.95762,-0.25931785,-0.022558723,0.041243643,-0.023811104
1,3.9829888,-8.95762,-0.25931785,-0.022558723,0.041243643,-0.023811104
2,3.9829888,-8.95762,-0.25931785,-0.022558723,0.041243643,-0.023811104
3,3.9794836,-8.959398,-0.2515528,-0.05757213,0.032764398,0.0038267183
4,3.9794836,-8.959398,-0.2515528,-0.05757213,0.032764398,0.0038267183
5,3.9794836,-8.959398,-0.2515528,-0.05757213,0.032764398,0.0038267183
6,3.9794836,-8.959398,-0.2515528,-0.05757213,0.032764398,0.0038267183
7,3.978461,-8.960107,-0.24236968,-0.020579703,0.054169185,-0.059668258
8,3.978461,-8.960107,-0.24236968,-0.020579703,0.054169185,-0.059668258
9,3.978461,-8.960107,-0.24236968,-0.020579703,0.054169185,-0.059668258
10,3.978461,-8.960107,-0.24236968,-0.020579703,0.054169185,-0.059668258
11,3.9879537,-8.956677,-0.21107213,-0.010826002,-0.079712585,-0.11895649
12,3.9879537,-8.956677,-0.21107213,-0.010826002,-0.079712585,-0.11895649
13,3.9879537,-8.956677,-0.21107213,-0.010826002,-0.079712585,-0.11895649
14,3.9879537,-8.956677,-0.21107213,-0.010826002,-0.079712585,-0.11895649
15,3.9899228,-8.9568205,-0.1621276,0.06552053,-0.2320188,0.4844607
16,3.9899228,-8.9568205,-0.1621276,0.06552053,-0.2320188,0.4844607
17,3.9899228,-8.9568205,-0.1621276,0.06552053,-0.2320188,0.4844607
18,3.9899228,-8.9568205,-0.1621276,0.06552053,-0.2320188,0.4844607
19,3.9899228,-8.9568205,-0.1621276,0.06552053,-0.2320188,0.4844607
20,3.9881685,-8.958554,-0.09594821,0.11610559,0.57660955,-0.58313245
21,3.9881685,-8.958554,-0.09594821,0.11610559,0.57660955,-0.58313245
22,3.9881685,-8.958554,-0.09594821,0.11610559,0.57660955,-0.58313245
23,3.9881685,-8.958554,-0.09594821,0.11610559,0.57660955,-0.58313245
24,3.9881685,-8.958554,-0.09594821,0.11610559,0.57660955,-0.58313245
25,3.9922001,-8.957248,-0.020884218,0.33421546,-0.2198595,-0.12251072
26,3.9922001,-8.957248,-0.020884218,0.33421546,-0.2198595,-0.12251072
27,3.9922001,-8.957248,-0.020884218,0.33421546,-0.2198595,-0.12251072
28,3.9922001,-8.957248,-0.020884218,0.33421546,-0.2198595,-0.12251072
29,3.9922001,-8.957248,-0.020884218,0.33421546,-0.2198595,-0.12251072
30,3.9938488,-8.956467,0.035643224,0.06592074,-0.18414755,-0.46038085
31,3.9938488,-8.956467,0.035643224,0.06592074,-0.18414755,-0.46038085
32,3.9938488,-8.956467,0.035643224,0.06592074,-0.18414755,-0.46038085
33,3.9938488,-8.956467,0.035643224,0.06592074,-0.18414755,-0.46038085
34,3.9874923,-8.958652,0.113358945,-0.2100236,0.05871056,0.13279012
35,3.9874923,-8.958652,0.113358945,-0.2100236,0.05871056,0.13279012
36,3.9874923,-8.958652,0.113358945,-0.2100236,0.05871056,0.13279012
37,3.9874923,-8.958652,0.113358945,-0.2100236,0.05871056,0.13279012
