id;Attitude Roll;Attitude Pitch;Attitude Azimuth;Gravity X;Gravity Y;Gravity Z;Rotation Rate X;Rotation Rate Y;Rotation Rate Z;User Acceleration X;User Acceleration Z;User Acceleration Y
1;2.0804472;-0.0014856722;0.24834928;-0.042511836;-3.633666;9.108515;-0.0019791275;-0.0036207708;-0.0042882874;0.007861719;-0.005575349;-0.010084498
2;2.0804472;-0.0014856722;0.24834928;-0.042511836;-3.633666;9.108515;-0.0019791275;-0.0036207708;-0.0042882874;0.007861719;-0.005575349;-0.010084498
3;2.0804472;-0.0014856722;0.24834928;-0.052386742;-3.6264625;9.111335;-0.0025636037;0.0037836577;0.0022644456;0.0049026455;-0.0077284556;-0.010326416
4;2.0804472;-0.0014856722;0.24834928;-0.052386742;-3.6264625;9.111335;-0.0025636037;0.0037836577;0.0022644456;0.0049026455;-0.0077284556;-0.010326416
5;2.0804472;-0.0014856722;0.24834928;-0.052386742;-3.6264625;9.111335;-0.0025636037;0.0037836577;0.0022644456;0.0049026455;-0.0077284556;-0.010326416
6;2.0804472;-0.0014856722;0.24834928;-0.052386742;-3.6264625;9.111335;-0.0025636037;0.0037836577;0.0022644456;0.0049026455;-0.0077284556;-0.010326416
7;2.0804472;-0.0014856722;0.24834928;-0.06146108;-3.6194808;9.114054;0.00010752657;-0.0041637267;-0.0018162408;0.0069063217;-0.003058271;-0.011567189
8;2.0804472;-0.0014856722;0.24834928;-0.06146108;-3.6194808;9.114054;0.00010752657;-0.0041637267;-0.0018162408;0.0069063217;-0.003058271;-0.011567189
9;2.0804472;-0.0014856722;0.24834928;-0.06146108;-3.6194808;9.114054;0.00010752657;-0.0041637267;-0.0018162408;0.0069063217;-0.003058271;-0.011567189
10;2.0804472;-0.0014856722;0.24834928;-0.06146108;-3.6194808;9.114054;0.00010752657;-0.0041637267;-0.0018162408;0.0069063217;-0.003058271;-0.011567189
11;2.0804472;-0.0014856722;0.24834928;-0.06146108;-3.6194808;9.114054;0.00010752657;-0.0041637267;-0.0018162408;0.0069063217;-0.003058271;-0.011567189
12;2.0804472;-0.0014856722;0.24834928;-0.06896849;-3.61212;9.11692;0.004418171;-0.0047471384;-0.0021313683;0.0046766982;-0.0037422723;-0.011793091
13;2.0804472;-0.0014856722;0.24834928;-0.06896849;-3.61212;9.11692;0.004418171;-0.0047471384;-0.0021313683;0.0046766982;-0.0037422723;-0.011793091
14;2.0804472;-0.0014856722;0.24834928;-0.06896849;-3.61212;9.11692;0.004418171;-0.0047471384;-0.0021313683;0.0046766982;-0.0037422723;-0.011793091
15;2.0804472;-0.0014856722;0.24834928;-0.06896849;-3.61212;9.11692;0.004418171;-0.0047471384;-0.0021313683;0.0046766982;-0.0037422723;-0.011793091
16;2.080586;-0.009082059;0.24835229;-0.07647279;-3.6043012;9.119954;-0.00044075245;0.00021505314;-0.002517825;0.007816647;-0.0058736033;-0.010996078
17;2.080586;-0.009082059;0.24835229;-0.07647279;-3.6043012;9.119954;-0.00044075245;0.00021505314;-0.002517825;0.007816647;-0.0058736033;-0.010996078
18;2.080586;-0.009082059;0.24835229;-0.07647279;-3.6043012;9.119954;-0.00044075245;0.00021505314;-0.002517825;0.007816647;-0.0058736033;-0.010996078
19;2.080586;-0.009082059;0.24835229;-0.07647279;-3.6043012;9.119954;-0.00044075245;0.00021505314;-0.002517825;0.007816647;-0.0058736033;-0.010996078
20;2.080586;-0.009082059;0.24835229;-0.07647279;-3.6043012;9.119954;-0.00044075245;0.00021505314;-0.002517825;0.007816647;-0.0058736033;-0.010996078
21;2.080586;-0.009082059;0.24835229;-0.08091802;-3.5987017;9.122126;-0.0008080462;-0.0033226775;0.0018737303;0.004434829;-0.0022354475;-0.0065203467
22;2.080586;-0.009082059;0.24835229;-0.08091802;-3.5987017;9.122126;-0.0008080462;-0.0033226775;0.0018737303;0.004434829;-0.0022354475;-0.0065203467
23;2.080586;-0.009082059;0.24835229;-0.08091802;-3.5987017;9.122126;-0.0008080462;-0.0033226775;0.0018737303;0.004434829;-0.0022354475;-0.0065203467
24;2.080586;-0.009082059;0.24835229;-0.08091802;-3.5987017;9.122126;-0.0008080462;-0.0033226775;0.0018737303;0.004434829;-0.0022354475;-0.0065203467
25;2.080586;-0.009082059;0.24835229;-0.08091802;-3.5987017;9.122126;-0.0008080462;-0.0033226775;0.0018737303;0.004434829;-0.0022354475;-0.0065203467
26;2.080586;-0.009082059;0.24835229;-0.08091802;-3.5987017;9.122126;-0.0008080462;-0.0033226775;0.0018737303;0.004434829;-0.0022354475;-0.0065203467
27;2.080586;-0.009082059;0.24835229;-0.082838;-3.5921776;9.12468;0.0045959624;-0.0037974976;-0.0039380277;0.0027747708;-0.003439449;-0.009760239
28;2.080586;-0.009082059;0.24835229;-0.082838;-3.5921776;9.12468;0.0045959624;-0.0037974976;-0.0039380277;0.0027747708;-0.003439449;-0.009760239
29;2.080586;-0.009082059;0.24835229;-0.082838;-3.5921776;9.12468;0.0045959624;-0.0037974976;-0.0039380277;0.0027747708;-0.003439449;-0.009760239
30;2.080586;-0.009082059;0.24835229;-0.082838;-3.5921776;9.12468;0.0045959624;-0.0037974976;-0.0039380277;0.0027747708;-0.003439449;-0.009760239
31;2.080586;-0.009082059;0.24835229;-0.082838;-3.5921776;9.12468;0.0045959624;-0.0037974976;-0.0039380277;0.0027747708;-0.003439449;-0.009760239
32;2.080586;-0.009082059;0.24835229;-0.085160024;-3.5871477;9.1266365;-0.00374959;-0.003897572;0.0040466185;0.005466755;-0.005192421;-0.00973562
33;2.080586;-0.009082059;0.24835229;-0.085160024;-3.5871477;9.1266365;-0.00374959;-0.003897572;0.0040466185;0.005466755;-0.005192421;-0.00973562
34;2.080586;-0.009082059;0.24835229;-0.085160024;-3.5871477;9.1266365;-0.00374959;-0.003897572;0.0040466185;0.005466755;-0.005192421;-0.00973562
35;2.080586;-0.009082059;0.24835229;-0.085160024;-3.5871477;9.1266365;-0.00374959;-0.003897572;0.0040466185;0.005466755;-0.005192421;-0.00973562
36;2.080586;-0.009082059;0.24835229;-0.085160024;-3.5871477;9.1266365;-0.00374959;-0.003897572;0.0040466185;0.005466755;-0.005192421;-0.00973562
37;2.080586;-0.009082059;0.24835229;-0.08647528;-3.5824888;9.128454;-0.0001969546;-0.0014989842;0.00023421629;0.0028921117;-0.0025665602;-0.01023693
38;2.080586;-0.009082059;0.24835229;-0.08647528;-3.5824888;9.128454;-0.0001969546;-0.0014989842;0.00023421629;0.0028921117;-0.0025665602;-0.01023693
39;2.080586;-0.009082059;0.24835229;-0.08647528;-3.5824888;9.128454;-0.0001969546;-0.0014989842;0.00023421629;0.0028921117;-0.0025665602;-0.01023693
40;2.080586;-0.009082059;0.24835229;-0.08647528;-3.5824888;9.128454;-0.0001969546;-0.0014989842;0.00023421629;0.0028921117;-0.0025665602;-0.01023693
41;2.080586;-0.009082059;0.24835229;-0.08647528;-3.5824888;9.128454;-0.0001969546;-0.0014989842;0.00023421629;0.0028921117;-0.0025665602;-0.01023693
42;2.0809212;-0.010540558;0.25484028;-0.08799897;-3.5789075;9.129845;-0.0013382267;0.00404236;-0.0038081438;0.0071298196;0.0019682047;-0.010848094
43;2.0809212;-0.010540558;0.25484028;-0.08799897;-3.5789075;9.129845;-0.0013382267;0.00404236;-0.0038081438;0.0071298196;0.0019682047;-0.010848094
44;2.0809212;-0.010540558;0.25484028;-0.08799897;-3.5789075;9.129845;-0.0013382267;0.00404236;-0.0038081438;0.0071298196;0.0019682047;-0.010848094
45;2.0809212;-0.010540558;0.25484028;-0.08799897;-3.5789075;9.129845;-0.0013382267;0.00404236;-0.0038081438;0.0071298196;0.0019682047;-0.010848094
46;2.0809212;-0.010540558;0.25484028;-0.08799897;-3.5789075;9.129845;-0.0013382267;0.00404236;-0.0038081438;0.0071298196;0.0019682047;-0.010848094
47;2.0809212;-0.010540558;0.25484028;-0.08907035;-3.575783;9.131059;0.001617157;-0.0040295846;0.0029788052;0.008973063;-0.0018129533;-0.011017708
48;2.0809212;-0.010540558;0.25484028;-0.08907035;-3.575783;9.131059;0.001617157;-0.0040295846;0.0029788052;0.008973063;-0.0018129533;-0.011017708
49;2.0809212;-0.010540558;0.25484028;-0.08907035;-3.575783;9.131059;0.001617157;-0.0040295846;0.0029788052;0.008973063;-0.0018129533;-0.011017708
50;2.0809212;-0.010540558;0.25484028;-0.08907035;-3.575783;9.131059;0.001617157;-0.0040295846;0.0029788052;0.008973063;-0.0018129533;-0.011017708
51;2.0809212;-0.010540558;0.25484028;-0.08907035;-3.575783;9.131059;0.001617157;-0.0040295846;0.0029788052;0.008973063;-0.0018129533;-0.011017708
52;2.0809212;-0.010540558;0.25484028;-0.08984267;-3.5725944;9.132298;-0.000054295593;-0.004977096;0.0015586029;0.0064537646;0.0007539957;-0.009716444
53;2.0809212;-0.010540558;0.25484028;-0.08984267;-3.5725944;9.132298;-0.000054295593;-0.004977096;0.0015586029;0.0064537646;0.0007539957;-0.009716444
54;2.0809212;-0.010540558;0.25484028;-0.08984267;-3.5725944;9.132298;-0.000054295593;-0.004977096;0.0015586029;0.0064537646;0.0007539957;-0.009716444
55;2.0809212;-0.010540558;0.25484028;-0.08984267;-3.5725944;9.132298;-0.000054295593;-0.004977096;0.0015586029;0.0064537646;0.0007539957;-0.009716444
56;2.0809212;-0.010540558;0.25484028;-0.08984267;-3.5725944;9.132298;-0.000054295593;-0.004977096;0.0015586029;0.0064537646;0.0007539957;-0.009716444
57;2.0809212;-0.010540558;0.25484028;-0.08984267;-3.5725944;9.132298;-0.000054295593;-0.004977096;0.0015586029;0.0064537646;0.0007539957;-0.009716444
58;2.0809212;-0.010540558;0.25484028;-0.09090644;-3.5695612;9.133474;-0.0014723687;-0.0020525863;0.0034110409;0.01025024;-0.000102366874;-0.0069666584
59;2.0809212;-0.010540558;0.25484028;-0.09090644;-3.5695612;9.133474;-0.0014723687;-0.0020525863;0.0034110409;0.01025024;-0.000102366874;-0.0069666584
60;2.0809212;-0.010540558;0.25484028;-0.09090644;-3.5695612;9.133474;-0.0014723687;-0.0020525863;0.0034110409;0.01025024;-0.000102366874;-0.0069666584
61;2.0809212;-0.010540558;0.25484028;-0.09090644;-3.5695612;9.133474;-0.0014723687;-0.0020525863;0.0034110409;0.01025024;-0.000102366874;-0.0069666584
62;2.0809212;-0.010540558;0.25484028;-0.09090644;-3.5695612;9.133474;-0.0014723687;-0.0020525863;0.0034110409;0.01025024;-0.000102366874;-0.0069666584
63;2.0809212;-0.010540558;0.25484028;-0.09220989;-3.5666378;9.1346035;-0.0028531803;-0.0017172312;0.0047556553;0.0052362285;0.0009889632;-0.0066686478
64;2.0809212;-0.010540558;0.25484028;-0.09220989;-3.5666378;9.1346035;-0.0028531803;-0.0017172312;0.0047556553;0.0052362285;0.0009889632;-0.0066686478
65;2.0809212;-0.010540558;0.25484028;-0.09220989;-3.5666378;9.1346035;-0.0028531803;-0.0017172312;0.0047556553;0.0052362285;0.0009889632;-0.0066686478
66;2.0809212;-0.010540558;0.25484028;-0.09220989;-3.5666378;9.1346035;-0.0028531803;-0.0017172312;0.0047556553;0.0052362285;0.0009889632;-0.0066686478
67;2.0809212;-0.010540558;0.25484028;-0.09220989;-3.5666378;9.1346035;-0.0028531803;-0.0017172312;0.0047556553;0.0052362285;0.0009889632;-0.0066686478
