id;Attitude Roll;Attitude Pitch;Attitude Azimuth;Gravity X;Gravity Y;Gravity Z;Rotation Rate X;Rotation Rate Y;Rotation Rate Z;User Acceleration X;User Acceleration Z;User Acceleration Y
1;0.0;0.0;0.0;0.0;0.0;0.0;0.014646954;0.010386022;0.0035951615;3.181856;8.819346;-2.981457
2;0.0;0.0;0.0;0.0;0.0;0.0;0.014646954;0.010386022;0.0035951615;3.1740792;8.841479;-2.9682965
3;0.0;0.0;0.0;3.1644905;-2.9766908;8.791798;0.014646954;0.010386022;0.0035951615;3.1740792;8.841479;-2.9682965
4;0.0;0.0;0.0;3.1644905;-2.9766908;8.791798;0.013981183;0.0045272405;0.0006657706;3.1740792;8.841479;-2.9682965
5;0.0;0.0;0.0;3.1644905;-2.9766908;8.791798;0.013981183;0.0045272405;0.0006657706;3.1645079;8.849854;-2.8869405
6;-0.057805903;-0.22000356;0.46504906;3.161998;-2.924976;8.810032;0.013981183;0.0045272405;0.0006657706;3.1645079;8.849854;-2.8869405
7;-0.057805903;-0.22000356;0.46504906;3.161998;-2.924976;8.810032;0.0015978495;0.0015978495;-0.0022636203;3.1645079;8.849854;-2.8869405
8;-0.057805903;-0.22000356;0.46504906;3.161998;-2.924976;8.810032;0.0015978495;0.0015978495;-0.0022636203;3.1603205;8.851051;-2.9096723
9;-0.057805903;-0.22000356;0.46504906;3.161998;-2.924976;8.810032;0.0015978495;0.0015978495;-0.0022636203;3.1603205;8.851051;-2.9096723
10;-0.055845737;-0.21839099;0.46377286;3.1595173;-2.9116912;8.815322;0.0015978495;0.0015978495;-0.0022636203;3.1603205;8.851051;-2.9096723
11;-0.055845737;-0.21839099;0.46377286;3.1595173;-2.9116912;8.815322;-0.0005326165;0.0011983871;-0.00013315413;3.1603205;8.851051;-2.9096723
12;-0.055845737;-0.21839099;0.46377286;3.1595173;-2.9116912;8.815322;-0.0005326165;0.0011983871;-0.00013315413;3.1603205;8.851051;-2.9096723
13;-0.055845737;-0.21839099;0.46377286;3.1595173;-2.9116912;8.815322;-0.0005326165;0.0011983871;-0.00013315413;3.1597223;8.852845;-2.9102705
14;-0.055502407;-0.21786045;0.46299633;3.1546261;-2.9096534;8.817745;-0.0005326165;0.0011983871;-0.00013315413;3.1597223;8.852845;-2.9102705
15;-0.055502407;-0.21786045;0.46299633;3.1546261;-2.9096534;8.817745;0.0005326165;-0.0005326165;-0.0011983871;3.1597223;8.852845;-2.9102705
16;-0.055502407;-0.21786045;0.46299633;3.1546261;-2.9096534;8.817745;0.0005326165;-0.0005326165;-0.0011983871;3.1597223;8.852845;-2.9102705
17;-0.055502407;-0.21786045;0.46299633;3.1546261;-2.9096534;8.817745;0.0005326165;-0.0005326165;-0.0011983871;3.1609187;8.853444;-2.8965118
