id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z
1,-2.2922506,2.702302,2.1027102,3.709582,-6.780594,6.0359697,0.0033972007,-0.0014244609,-0.0012264417,-0.10753827,0.23485206,0.5935046
2,-2.2922506,2.702302,2.1027102,3.709582,-6.780594,6.0359697,0.0033972007,-0.0014244609,-0.0012264417,-0.10753827,0.23485206,0.5935046
3,-2.2922506,2.702302,2.1027102,3.709582,-6.780594,6.0359697,0.0033972007,-0.0014244609,-0.0012264417,-0.10753827,0.23485206,0.5935046
4,-2.2665024,2.671239,2.1741452,3.668019,-6.5918427,6.266071,0.00031193352,0.0034408502,9.049266e-05,-0.12446604,0.22236535,0.6355088
5,-2.2665024,2.671239,2.1741452,3.668019,-6.5918427,6.266071,0.00031193352,0.0034408502,9.049266e-05,-0.12446604,0.22236535,0.6355088
6,-2.2665024,2.671239,2.1741452,3.668019,-6.5918427,6.266071,0.00031193352,0.0034408502,9.049266e-05,-0.12446604,0.22236535,0.6355088
7,-2.2665024,2.671239,2.1741452,3.668019,-6.5918427,6.266071,0.00031193352,0.0034408502,9.049266e-05,-0.12446604,0.22236535,0.6355088
8,-2.2381988,2.606501,2.2832,3.6415327,-6.4662957,6.4106655,0.0032939326,-0.003902895,0.0038187902,-0.04857962,0.37281135,0.47208655
9,-2.2381988,2.606501,2.2832,3.6415327,-6.4662957,6.4106655,0.0032939326,-0.003902895,0.0038187902,-0.04857962,0.37281135,0.47208655
10,-2.2381988,2.606501,2.2832,3.6415327,-6.4662957,6.4106655,0.0032939326,-0.003902895,0.0038187902,-0.04857962,0.37281135,0.47208655
11,-2.2381988,2.606501,2.2832,3.6415327,-6.4662957,6.4106655,0.0032939326,-0.003902895,0.0038187902,-0.04857962,0.37281135,0.47208655
12,-2.2001524,2.3173966,2.529992,3.6468713,-6.3708463,6.50254,0.00066751643,-0.00010539733,-0.003569669,-0.02216537,0.3000499,0.23153754
13,-2.2001524,2.3173966,2.529992,3.6468713,-6.3708463,6.50254,0.00066751643,-0.00010539733,-0.003569669,-0.02216537,0.3000499,0.23153754
14,-2.2001524,2.3173966,2.529992,3.6468713,-6.3708463,6.50254,0.00066751643,-0.00010539733,-0.003569669,-0.02216537,0.3000499,0.23153754
15,-2.2001524,2.3173966,2.529992,3.6468713,-6.3708463,6.50254,0.00066751643,-0.00010539733,-0.003569669,-0.02216537,0.3000499,0.23153754
16,1.4576749,0.48125556,-2.8156214,3.6496592,-6.3037944,6.566015,-0.0027658814,-0.0028180478,-0.003813467,0.12406495,0.2917534,0.18285105
17,1.4576749,0.48125556,-2.8156214,3.6496592,-6.3037944,6.566015,-0.0027658814,-0.0028180478,-0.003813467,0.12406495,0.2917534,0.18285105
18,1.4576749,0.48125556,-2.8156214,3.6496592,-6.3037944,6.566015,-0.0027658814,-0.0028180478,-0.003813467,0.12406495,0.2917534,0.18285105
19,1.4576749,0.48125556,-2.8156214,3.6496592,-6.3037944,6.566015,-0.0027658814,-0.0028180478,-0.003813467,0.12406495,0.2917534,0.18285105
20,1.4576749,0.48125556,-2.8156214,3.6496592,-6.3037944,6.566015,-0.0027658814,-0.0028180478,-0.003813467,0.12406495,0.2917534,0.18285105
21,0.4599577,2.7650933,-1.3228991,3.6535385,-6.2217083,6.641716,0.037898324,0.060928173,0.021567062,0.39585188,-0.36078554,0.45122072
22,0.4599577,2.7650933,-1.3228991,3.6535385,-6.2217083,6.641716,0.037898324,0.060928173,0.021567062,0.39585188,-0.36078554,0.45122072
23,0.4599577,2.7650933,-1.3228991,3.6535385,-6.2217083,6.641716,0.037898324,0.060928173,0.021567062,0.39585188,-0.36078554,0.45122072
24,0.4599577,2.7650933,-1.3228991,3.6535385,-6.2217083,6.641716,0.037898324,0.060928173,0.021567062,0.39585188,-0.36078554,0.45122072
25,0.4599577,2.7650933,-1.3228991,3.6535385,-6.2217083,6.641716,0.037898324,0.060928173,0.021567062,0.39585188,-0.36078554,0.45122072
26,0.2556703,2.687925,-1.0381145,3.6222544,-6.151824,6.723445,0.057035923,0.110718295,0.0107526565,-0.16037048,0.6567345,-1.4504387
27,0.2556703,2.687925,-1.0381145,3.6222544,-6.151824,6.723445,0.057035923,0.110718295,0.0107526565,-0.16037048,0.6567345,-1.4504387
28,0.2556703,2.687925,-1.0381145,3.6222544,-6.151824,6.723445,0.057035923,0.110718295,0.0107526565,-0.16037048,0.6567345,-1.4504387
29,0.2556703,2.687925,-1.0381145,3.6222544,-6.151824,6.723445,0.057035923,0.110718295,0.0107526565,-0.16037048,0.6567345,-1.4504387
30,0.2556703,2.687925,-1.0381145,3.6222544,-6.151824,6.723445,0.057035923,0.110718295,0.0107526565,-0.16037048,0.6567345,-1.4504387
31,0.14780468,2.6257164,-0.9162924,3.5359497,-6.0663524,6.8459344,0.06445739,0.15251845,-0.018678749,-0.2248131,0.29984972,0.6750936
32,0.14780468,2.6257164,-0.9162924,3.5359497,-6.0663524,6.8459344,0.06445739,0.15251845,-0.018678749,-0.2248131,0.29984972,0.6750936
33,0.14780468,2.6257164,-0.9162924,3.5359497,-6.0663524,6.8459344,0.06445739,0.15251845,-0.018678749,-0.2248131,0.29984972,0.6750936
34,0.14780468,2.6257164,-0.9162924,3.5359497,-6.0663524,6.8459344,0.06445739,0.15251845,-0.018678749,-0.2248131,0.29984972,0.6750936
35,0.060781278,2.556799,-0.8343195,3.4556246,-5.95395,6.984235,0.061869297,0.17053181,-0.04780035,-0.13879514,0.35474983,0.5037081
36,0.060781278,2.556799,-0.8343195,3.4556246,-5.95395,6.984235,0.061869297,0.17053181,-0.04780035,-0.13879514,0.35474983,0.5037081
37,0.060781278,2.556799,-0.8343195,3.4556246,-5.95395,6.984235,0.061869297,0.17053181,-0.04780035,-0.13879514,0.35474983,0.5037081
38,0.060781278,2.556799,-0.8343195,3.4556246,-5.95395,6.984235,0.061869297,0.17053181,-0.04780035,-0.13879514,0.35474983,0.5037081
39,0.060781278,2.556799,-0.8343195,3.4556246,-5.95395,6.984235,0.061869297,0.17053181,-0.04780035,-0.13879514,0.35474983,0.5037081
