id;Attitude Roll;Attitude Pitch;Attitude Azimuth;Gravity X;Gravity Y;Gravity Z;Rotation Rate X;Rotation Rate Y;Rotation Rate Z;User Acceleration X;User Acceleration Z;User Acceleration Y
1;0.0;0.0;0.0;0.0;0.0;0.0;-0.61463946;0.20891882;-0.141676;0.0;0.0;0.0
2;0.0;0.0;0.0;0.0;0.0;0.0;-0.61463946;0.20891882;-0.141676;0.0;0.0;0.0
3;0.0;0.0;0.0;2.9919636;-8.463729;3.947636;-0.61463946;0.20891882;-0.141676;0.0;0.0;0.0
4;0.0;0.0;0.0;2.9919636;-8.463729;3.947636;-0.55804896;0.1933398;0.11331416;0.0;0.0;0.0
5;0.0;0.0;0.0;2.9919636;-8.463729;3.947636;-0.55804896;0.1933398;0.11331416;0.0;0.0;0.0
6;0.5005959;2.8690147;-1.4710323;2.7383077;-9.140666;2.2628024;-0.55804896;0.1933398;0.11331416;-0.007024647;0.08927315;0.019014865
7;0.5005959;2.8690147;-1.4710323;2.7383077;-9.140666;2.2628024;-0.59373426;-0.11318101;-0.18468477;-0.007024647;0.08927315;0.019014865
8;0.5005959;2.8690147;-1.4710323;2.7383077;-9.140666;2.2628024;-0.59373426;-0.11318101;-0.18468477;-0.007024647;0.08927315;0.019014865
9;0.5005959;2.8690147;-1.4710323;2.7383077;-9.140666;2.2628024;-0.59373426;-0.11318101;-0.18468477;-0.007024647;0.08927315;0.019014865
10;0.5894541;2.8169863;-0.92289966;3.2932713;-9.223808;0.49610242;-0.59373426;-0.11318101;-0.18468477;-0.04564836;0.12832145;0.017069215
11;0.5894541;2.8169863;-0.92289966;3.2932713;-9.223808;0.49610242;-0.13222206;-0.45778388;0.20479105;-0.04564836;0.12832145;0.017069215
12;0.5894541;2.8169863;-0.92289966;3.2932713;-9.223808;0.49610242;-0.13222206;-0.45778388;0.20479105;-0.04564836;0.12832145;0.017069215
13;0.5894541;2.8169863;-0.92289966;3.2932713;-9.223808;0.49610242;-0.13222206;-0.45778388;0.20479105;-0.04564836;0.12832145;0.017069215
14;0.5878309;2.8198411;0.45986134;3.263102;-9.247758;-0.039220784;-0.13222206;-0.45778388;0.20479105;-0.098529086;0.0017807616;-0.060149528
15;0.5878309;2.8198411;0.45986134;3.263102;-9.247758;-0.039220784;0.39733192;0.51663804;0.26257995;-0.098529086;0.0017807616;-0.060149528
16;0.5878309;2.8198411;0.45986134;3.263102;-9.247758;-0.039220784;0.39733192;0.51663804;0.26257995;-0.098529086;0.0017807616;-0.060149528
17;0.5878309;2.8198411;0.45986134;3.263102;-9.247758;-0.039220784;0.39733192;0.51663804;0.26257995;-0.098529086;0.0017807616;-0.060149528
18;0.563808;2.8368816;-1.7729827;3.0820215;-9.27492;0.8046015;0.39733192;0.51663804;0.26257995;-0.1712948;0.07684562;0.020624252
19;0.563808;2.8368816;-1.7729827;3.0820215;-9.27492;0.8046015;0.8186316;1.122223;-0.35898352;-0.1712948;0.07684562;0.020624252
20;0.563808;2.8368816;-1.7729827;3.0820215;-9.27492;0.8046015;0.8186316;1.122223;-0.35898352;-0.1712948;0.07684562;0.020624252
21;0.563808;2.8368816;-1.7729827;3.0820215;-9.27492;0.8046015;0.8186316;1.122223;-0.35898352;-0.1712948;0.07684562;0.020624252
22;0.563808;2.8368816;-1.7729827;3.0820215;-9.27492;0.8046015;0.8186316;1.122223;-0.35898352;-0.1712948;0.07684562;0.020624252
23;0.55157423;2.8143878;-1.2107368;3.2681832;-8.858839;2.6477032;0.8186316;1.122223;-0.35898352;0.02023729;0.1838142;0.056549966
24;0.55157423;2.8143878;-1.2107368;3.2681832;-8.858839;2.6477032;0.8186316;1.122223;-0.35898352;0.02023729;0.1838142;0.056549966
25;0.55157423;2.8143878;-1.2107368;3.2681832;-8.858839;2.6477032;-0.45698497;0.61890036;-0.5238283;0.02023729;0.1838142;0.056549966
26;0.55157423;2.8143878;-1.2107368;3.2681832;-8.858839;2.6477032;-0.45698497;0.61890036;-0.5238283;0.02023729;0.1838142;0.056549966
27;0.5950009;2.7340376;-0.47212878;3.2681832;-8.858839;2.6477032;-0.45698497;0.61890036;-0.5238283;0.02023729;0.1838142;0.056549966
28;0.5950009;2.7340376;-0.47212878;3.6837587;-8.823553;2.1783512;-0.45698497;0.61890036;-0.5238283;0.15588015;0.09657505;-0.05918312
29;0.5950009;2.7340376;-0.47212878;3.6837587;-8.823553;2.1783512;-0.3123796;0.5286219;0.052329574;0.15588015;0.09657505;-0.05918312
30;0.5950009;2.7340376;-0.47212878;3.6837587;-8.823553;2.1783512;-0.3123796;0.5286219;0.052329574;0.15588015;0.09657505;-0.05918312
31;0.5950009;2.7340376;-0.47212878;3.6837587;-8.823553;2.1783512;-0.3123796;0.5286219;0.052329574;0.15588015;0.09657505;-0.05918312
32;0.53929514;2.6733475;-0.19963512;3.3208349;-8.938256;2.29129;-0.3123796;0.5286219;0.052329574;-0.0020186591;-0.23534064;0.06828736
33;0.53929514;2.6733475;-0.19963512;3.3208349;-8.938256;2.29129;-0.3123796;0.5286219;0.052329574;-0.0020186591;-0.23534064;0.06828736
34;0.53929514;2.6733475;-0.19963512;3.3208349;-8.938256;2.29129;-0.7950633;-0.33195323;-0.16764104;-0.0020186591;-0.23534064;0.06828736
35;0.53929514;2.6733475;-0.19963512;3.3208349;-8.938256;2.29129;-0.7950633;-0.33195323;-0.16764104;-0.0020186591;-0.23534064;0.06828736
36;0.53929514;2.6733475;-0.19963512;3.3208349;-8.938256;2.29129;-0.7950633;-0.33195323;-0.16764104;-0.0020186591;-0.23534064;0.06828736
37;0.731216;2.5954795;0.3047055;3.675495;-9.082857;0.4035334;-0.7950633;-0.33195323;-0.16764104;0.028073069;0.19387059;0.008968232
38;0.731216;2.5954795;0.3047055;3.675495;-9.082857;0.4035334;-0.7950633;-0.33195323;-0.16764104;0.028073069;0.19387059;0.008968232
39;0.731216;2.5954795;0.3047055;3.675495;-9.082857;0.4035334;-0.21930484;-0.8196968;0.20905198;0.028073069;0.19387059;0.008968232
40;0.731216;2.5954795;0.3047055;3.675495;-9.082857;0.4035334;-0.21930484;-0.8196968;0.20905198;0.028073069;0.19387059;0.008968232
41;0.731216;2.5954795;0.3047055;3.675495;-9.082857;0.4035334;-0.21930484;-0.8196968;0.20905198;0.028073069;0.19387059;0.008968232
42;0.7106357;2.6711743;0.4414134;3.2882795;-9.225559;-0.4966544;-0.21930484;-0.8196968;0.20905198;0.008816675;-0.07225595;-0.096411705
43;0.7106357;2.6711743;0.4414134;3.2882795;-9.225559;-0.4966544;0.57748944;0.5049205;-0.100797676;0.008816675;-0.07225595;-0.096411705
44;0.7106357;2.6711743;0.4414134;3.2882795;-9.225559;-0.4966544;0.57748944;0.5049205;-0.100797676;0.008816675;-0.07225595;-0.096411705
45;0.7106357;2.6711743;0.4414134;3.2882795;-9.225559;-0.4966544;0.57748944;0.5049205;-0.100797676;0.008816675;-0.07225595;-0.096411705
46;0.7106357;2.6711743;0.4414134;3.2882795;-9.225559;-0.4966544;0.57748944;0.5049205;-0.100797676;0.008816675;-0.07225595;-0.096411705
47;0.651255;2.7079663;0.13382766;3.5765543;-9.095061;0.811471;0.57748944;0.5049205;-0.100797676;-0.18863276;0.08042758;0.07189761
48;0.651255;2.7079663;0.13382766;3.5765543;-9.095061;0.811471;1.5227506;-0.19813335;-0.13035789;-0.18863276;0.08042758;0.07189761
49;0.651255;2.7079663;0.13382766;3.5765543;-9.095061;0.811471;1.5227506;-0.19813335;-0.13035789;-0.18863276;0.08042758;0.07189761
50;0.651255;2.7079663;0.13382766;3.5765543;-9.095061;0.811471;1.5227506;-0.19813335;-0.13035789;-0.18863276;0.08042758;0.07189761
51;0.651255;2.7079663;0.13382766;3.5765543;-9.095061;0.811471;1.5227506;-0.19813335;-0.13035789;-0.18863276;0.08042758;0.07189761
52;0.5465177;2.5932271;-0.29148445;3.6784003;-8.5505705;3.0866637;1.5227506;-0.19813335;-0.13035789;0.27829304;0.2773992;0.21789639
53;0.5465177;2.5932271;-0.29148445;3.6784003;-8.5505705;3.0866637;-0.68601006;-0.33341792;0.032090146;0.27829304;0.2773992;0.21789639
54;0.5465177;2.5932271;-0.29148445;3.6784003;-8.5505705;3.0866637;-0.68601006;-0.33341792;0.032090146;0.27829304;0.2773992;0.21789639
55;0.5465177;2.5932271;-0.29148445;3.6784003;-8.5505705;3.0866637;-0.68601006;-0.33341792;0.032090146;0.27829304;0.2773992;0.21789639
56;0.5465177;2.5932271;-0.29148445;3.6784003;-8.5505705;3.0866637;-0.68601006;-0.33341792;0.032090146;0.27829304;0.2773992;0.21789639
57;0.62218094;2.7116206;-0.23567338;3.7419732;-8.887415;1.7837828;-0.68601006;-0.33341792;0.032090146;0.15790983;-0.13429382;-0.20878287
58;0.62218094;2.7116206;-0.23567338;3.7419732;-8.887415;1.7837828;-0.49413496;0.077895164;0.34433657;0.15790983;-0.13429382;-0.20878287
