,Gravity X,Gravity Y,Gravity Z,User Acceleration X,User Acceleration Y,User Acceleration Z
0,-7.6215987,-2.2197165,5.7579927,-4.823378,-2.148202,-8.000753
1,-7.9908853,-2.3909838,5.157455,0.39655733,-4.3950768,-6.0163674
2,-8.29737,-2.5818,4.545146,3.260048,-5.152364,-5.15985
3,-8.540878,-2.7905514,3.9289436,0.28096294,-5.5230093,-6.0950894
4,-8.710469,-3.028502,3.3356116,1.3938689,-3.1254897,-2.8250418
5,-8.809186,-3.302871,2.7676077,3.0488153,-6.480728,-5.1396546
6,-8.857614,-3.5692816,2.230087,5.180197,-5.9270134,-3.7497988
7,-8.860295,-3.8398402,1.7091476,3.147809,-7.289299,-4.741994
8,-8.827737,-4.0961127,1.2096742,3.4025545,-4.796844,-2.6048875
9,-8.76601,-4.333796,0.7386872,3.714323,-4.180877,-2.1769962
10,-8.678781,-4.5572996,0.28313148,4.0484724,-2.9518094,-1.9417068
11,-8.576054,-4.7539034,-0.1486592,4.898637,-3.7176743,-1.3327453
12,-8.445983,-4.9566836,-0.5167664,4.898637,-3.7176743,-1.3327453
13,-8.445983,-4.9566836,-0.5167664,2.8388414,-4.4103246,-0.78746724
14,-8.28287,-5.183269,-0.8355617,7.2725925,-6.48696,-0.20531005
15,-8.089338,-5.4359064,-1.0880787,5.632964,-6.358821,0.27705026
16,-7.850637,-5.734637,-1.2852339,4.288142,-4.455976,2.1645105
17,-7.5921063,-6.053549,-1.3728954,6.213122,-4.3333883,-1.2433599
18,-7.294774,-6.4004307,-1.4110774,6.7441826,-2.6649084,-0.8891436
19,-6.9724913,-6.7452245,-1.434123,6.3931694,-3.8811326,-0.22924066
20,-6.639427,-7.0745544,-1.427965,7.1518607,-3.3794203,0.3775165
21,-6.299168,-7.383088,-1.4074389,5.4947915,-0.523458,1.4726876
22,-5.9691,-7.6593714,-1.3690339,5.4568157,-1.7507324,0.60588944
23,-5.6229124,-7.9154525,-1.3779919,4.2487164,-2.524157,0.7249806
24,-5.28284,-8.149694,-1.3581117,4.5455008,-1.7631912,1.011558
25,-4.9400077,-8.366199,-1.3317013,3.5706,-0.76138973,-0.19279885
26,-4.6125197,-8.556538,-1.2964259,2.917501,-1.332406,0.8588927
27,-4.2834883,-8.7301655,-1.2674068,2.4831247,-2.116458,1.0453515
28,-3.9617977,-8.885748,-1.2320838,2.8270216,-1.3479605,0.6125913
29,-3.6406748,-9.0287,-1.1825645,2.3814003,-1.511466,1.3435812
30,-3.3074555,-9.159332,-1.1566186,2.0146623,0.29989433,0.08701646
31,-2.9957478,-9.269802,-1.1254538,2.5074058,-1.6965313,-0.3894695
32,-2.6994257,-9.363763,-1.0970067,2.862306,0.6144581,0.24288255
33,-2.4308503,-9.441539,-1.0576878,2.2250237,-0.45219326,0.39988804
34,-2.4308503,-9.441539,-1.0576878,2.2250237,-0.45219326,0.39988804
35,-2.173693,-9.508941,-1.0126741,1.3070672,3.546485,-0.1814264
36,-1.9467514,-9.562722,-0.9668964,1.4871397,-0.09158993,1.9850367
37,-1.7587196,-9.606764,-0.8873529,4.904773,6.6131163,2.3364491
38,-1.5840498,-9.644178,-0.8068467,2.6040537,-1.1880798,1.7148538
39,-1.4246756,-9.675727,-0.7217861,1.8700714,0.40448666,1.4669876
40,-1.2798766,-9.702164,-0.6327033,1.145876,-0.19635677,1.320444
41,-1.1499673,-9.723818,-0.5434331,0.4413588,0.98887825,2.5048883
42,-1.0363431,-9.741325,-0.45049775,-1.2045534,1.0877886,1.2866788
43,-0.9488085,-9.753455,-0.374512,-0.49721366,1.4207411,0.50679827
44,-0.8662066,-9.763895,-0.2940016,0.7992437,-0.43150616,0.7327455
45,-0.8001538,-9.771694,-0.21008562,3.3668108,2.4014487,1.539472
46,-0.7457243,-9.7773695,-0.13158208,1.6316531,0.30022812,0.22077277
47,-0.71653885,-9.780297,-0.052387126,1.0948972,0.41807747,0.8694146
48,-0.69259125,-9.782105,0.0334203,1.2146015,-0.37020016,0.9942968
49,-0.650462,-9.784401,0.11307651,0.39675146,-0.5354986,1.039139
50,-0.6099733,-9.78573,0.19443162,1.3187312,-0.18461609,0.8093435
51,-0.5755479,-9.785895,0.27455848,0.61871815,-0.5818882,0.7962542
52,-0.5386217,-9.785642,0.34856427,0.66798323,-0.20864677,2.2401714
53,-0.49947667,-9.785507,0.40590253,0.07817218,1.270834,1.4980918
54,-0.46447748,-9.785176,0.45275137,-0.25849622,-0.4628973,0.76650167
55,-0.44466418,-9.783509,0.50555944,-0.64701635,-0.12937641,0.8860761
56,-0.44435695,-9.7809,0.5540022,-0.6569004,-0.06494808,0.8855173
57,-0.4492131,-9.776919,0.61679125,-0.7142934,-0.75845814,1.4021246
58,-0.46557885,-9.770816,0.6962688,-0.03234005,-0.8555412,2.4574978
59,-0.47998503,-9.762258,0.79895836,-0.93251824,1.7503662,2.58944
60,-0.4895686,-9.752726,0.9028041,-2.0051131,0.309103,4.5110874
61,-0.5102764,-9.740684,1.0144482,-0.41859853,3.371214,-2.0792618
62,-0.5394889,-9.725739,1.1354896,0.4773144,-0.024341583,0.9313103
63,-0.57443184,-9.711455,1.2361528,-1.407891,0.5264063,0.8833195
64,-0.6076361,-9.697636,1.3255234,-0.82402086,-2.9159079,0.88014007
65,-0.6489633,-9.6838875,1.404127,-0.25118124,-2.388567,0.6339425
66,-0.6929492,-9.669433,1.4806349,-0.84405255,1.4516401,1.5294797
67,-0.7242872,-9.659114,1.5320959,-4.121499,-0.75655365,5.059742
68,-0.7609569,-9.650225,1.5698681,-0.43606842,0.6710768,-1.1837966
69,-0.79993826,-9.640113,1.6120571,-0.34441465,0.37844944,0.67500913
70,-0.82743424,-9.63384,1.6355098,-3.443744,-0.04441452,0.67070997
71,-0.8564684,-9.628458,1.6521572,2.0344894,2.80409,-1.3714305
72,-0.8934741,-9.6218405,1.671014,-1.0409648,1.6243148,0.77885807
73,-0.92794985,-9.614726,1.6930215,-0.77664584,0.35306263,0.6179867
74,-0.96390015,-9.60951,1.7025268,-2.5171921,-0.0926857,-2.867897
75,-1.0056915,-9.606919,1.6929504,-1.9917722,0.42187023,-1.4696845
76,-1.0739235,-9.600562,1.6870977,-1.3010482,-0.6810303,-1.5643882
77,-1.1489483,-9.594186,1.673888,-0.4646678,-0.67304134,-1.713984
78,-1.2235833,-9.58718,1.6610838,0.65862685,0.785203,-1.1169951
79,-1.3172859,-9.57343,1.6687069,0.7379642,0.6852617,0.9008751
80,-1.4102039,-9.555214,1.696937,-0.81632733,1.2224998,1.8446902
81,-1.4839146,-9.536104,1.7410051,-0.25419986,-0.33847427,2.2890391
82,-1.5415035,-9.517576,1.7916216,1.455387,2.7554574,-3.0192409
83,-1.5909872,-9.498342,1.8495044,1.8017515,-0.58692646,-0.6589817
84,-1.6388036,-9.482394,1.8891515,-0.4057685,-0.2341671,0.12018764
85,-1.6677474,-9.4718895,1.9163291,-0.5300535,-3.4959955,-1.0466292
86,-1.687634,-9.46367,1.9393902,0.4523015,-4.4427414,0.85045815
87,-1.661878,-9.469391,1.933698,0.16318345,2.1278758,1.1147238
88,-1.6295006,-9.479854,1.9098444,4.344598,-12.61951,0.9661951
89,-1.5919279,-9.495395,1.8637695,2.01817,-2.782961,-0.5008644
90,-1.5573432,-9.509477,1.8206909,0.5279119,-0.8439417,-0.27582657
91,-1.5200248,-9.5252495,1.7690474,-0.45272136,-0.38763618,0.3025409
92,-1.4729056,-9.546167,1.6945881,0.5440307,0.26535034,-2.103391
93,-1.4546789,-9.557449,1.6460379,0.549746,0.056365967,0.24837959
94,-1.4475064,-9.563137,1.6191105,-0.72156405,0.8090439,1.304813
95,-1.4327995,-9.567235,1.6079496,0.20225537,-6.474803,2.7572823
96,-1.4029251,-9.575776,1.5832573,1.9249355,-4.354577,-0.24908257
97,-1.383024,-9.579933,1.5756005,0.6408967,-0.13183975,0.31881702
98,-1.3650551,-9.581067,1.5843487,-0.11927426,0.18054008,0.4393556
99,-1.3477542,-9.5836115,1.5837761,0.021442175,-2.4218054,0.25796902
100,-1.334479,-9.585173,1.5855657,0.15660727,-1.2662392,0.61052096
101,-1.3247405,-9.584891,1.595402,0.17081082,0.81164455,1.7020166
102,-1.3202722,-9.58132,1.6203581,-0.92541265,0.40584755,2.3282828
103,-1.2960565,-9.581439,1.6391027,0.86996365,-0.28835106,-0.46294522
104,-1.2725224,-9.580199,1.6645833,-0.25011408,1.4725399,0.07660532
105,-1.2543446,-9.574756,1.7091126,-0.31138754,0.514205,0.5540116
106,-1.2040734,-9.573784,1.7502171,2.4778624,-2.08208,-1.0481112
107,-1.1522089,-9.572429,1.792037,0.54415685,0.5693388,0.6530466
108,-1.1068056,-9.568835,1.8392308,-0.6744045,-0.051958084,1.7646456
109,-1.0665945,-9.565205,1.8813866,0.13293117,-0.18487549,1.99064
110,-1.0249869,-9.567415,1.893236,-0.14330804,1.1102028,-1.7226425
111,-0.9865833,-9.572913,1.8858382,1.0632724,-0.88584995,0.02294457
112,-0.972057,-9.576253,1.8763984,-0.023855507,-0.121154785,-0.99233335
113,-0.9569961,-9.581926,1.8550533,-0.024551213,-0.010136604,-0.3532846
114,-0.9374173,-9.587884,1.8341578,-1.2939024,-0.13346577,-0.13127637
115,-0.9110044,-9.59452,1.8126394,3.745812,-0.42371082,-0.38269663
116,-0.8803287,-9.598914,1.8045073,0.97138304,-0.3427019,0.3245418
117,-0.87594295,-9.59729,1.8152575,1.0914956,-0.57895756,-0.0070312023
118,-0.87556684,-9.59394,1.8330574,0.93789077,-0.13698673,0.06136012
119,-0.87851715,-9.587773,1.8636538,0.31356066,0.22076511,0.8016962
120,-0.8604612,-9.584685,1.8878027,1.8900418,-0.41917992,0.9164108
121,-0.8732036,-9.57844,1.9134792,-3.2543228,-0.6073847,-1.062933
122,-0.9007649,-9.567618,1.9544033,-1.0480392,0.033016205,-1.1230106
123,-0.9113817,-9.562406,1.9748871,-1.3103611,-0.42230606,-0.76521087
124,-0.92364377,-9.5614395,1.9738677,-2.2174718,-0.28440857,-1.2430314
125,-0.93780005,-9.564166,1.9538814,-0.024593651,-0.7796755,-0.44253588
126,-0.9868313,-9.562646,1.9371023,0.024437606,-0.14433861,-0.98599964
127,-1.0239887,-9.562387,1.9190071,-0.8865082,-0.85328007,-0.84340596
128,-1.0548373,-9.563579,1.8962257,-0.4438572,-0.038061142,0.31901455
129,-1.0887774,-9.559634,1.8969291,-0.16570866,0.5230255,1.692582
130,-1.1263059,-9.554013,1.9033219,1.4136846,2.1310954,0.8530077
131,-1.1572958,-9.549611,1.9068239,0.6976841,0.029374123,-1.4441379
132,-1.1790156,-9.549091,1.8960882,-0.93738246,0.22039032,-0.31770515
133,-1.1882174,-9.551952,1.8758303,1.7676885,-4.775838,-0.38842678
134,-1.1918565,-9.555902,1.8532708,0.7083028,-2.6314745,0.7115228
135,-1.1918565,-9.555902,1.8532708,0.7083028,-2.6314745,0.7115228
136,-1.1800994,-9.564947,1.8137077,-0.5771687,1.706285,0.34886014
137,-1.1678329,-9.570285,1.7933736,-2.6628125,0.19369984,3.6779785
