id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z
1,0.5005959,2.8690147,-1.4710323,2.7383077,-9.140666,2.2628024,-0.55804896,0.1933398,0.11331416,-0.007024647,0.019014865,0.08927315
2,0.5005959,2.8690147,-1.4710323,2.7383077,-9.140666,2.2628024,-0.59373426,-0.11318101,-0.18468477,-0.007024647,0.019014865,0.08927315
3,0.5005959,2.8690147,-1.4710323,2.7383077,-9.140666,2.2628024,-0.59373426,-0.11318101,-0.18468477,-0.007024647,0.019014865,0.08927315
4,0.5005959,2.8690147,-1.4710323,2.7383077,-9.140666,2.2628024,-0.59373426,-0.11318101,-0.18468477,-0.007024647,0.019014865,0.08927315
5,0.5894541,2.8169863,-0.92289966,3.2932713,-9.223808,0.49610242,-0.59373426,-0.11318101,-0.18468477,-0.04564836,0.017069215,0.12832145
6,0.5894541,2.8169863,-0.92289966,3.2932713,-9.223808,0.49610242,-0.13222206,-0.45778388,0.20479105,-0.04564836,0.017069215,0.12832145
7,0.5894541,2.8169863,-0.92289966,3.2932713,-9.223808,0.49610242,-0.13222206,-0.45778388,0.20479105,-0.04564836,0.017069215,0.12832145
8,0.5894541,2.8169863,-0.92289966,3.2932713,-9.223808,0.49610242,-0.13222206,-0.45778388,0.20479105,-0.04564836,0.017069215,0.12832145
9,0.5878309,2.8198411,0.45986134,3.263102,-9.247758,-0.039220784,-0.13222206,-0.45778388,0.20479105,-0.098529086,-0.060149528,0.0017807616
10,0.5878309,2.8198411,0.45986134,3.263102,-9.247758,-0.039220784,0.39733192,0.51663804,0.26257995,-0.098529086,-0.060149528,0.0017807616
11,0.5878309,2.8198411,0.45986134,3.263102,-9.247758,-0.039220784,0.39733192,0.51663804,0.26257995,-0.098529086,-0.060149528,0.0017807616
12,0.5878309,2.8198411,0.45986134,3.263102,-9.247758,-0.039220784,0.39733192,0.51663804,0.26257995,-0.098529086,-0.060149528,0.0017807616
13,0.563808,2.8368816,-1.7729827,3.0820215,-9.27492,0.8046015,0.39733192,0.51663804,0.26257995,-0.1712948,0.020624252,0.07684562
14,0.563808,2.8368816,-1.7729827,3.0820215,-9.27492,0.8046015,0.8186316,1.122223,-0.35898352,-0.1712948,0.020624252,0.07684562
15,0.563808,2.8368816,-1.7729827,3.0820215,-9.27492,0.8046015,0.8186316,1.122223,-0.35898352,-0.1712948,0.020624252,0.07684562
16,0.563808,2.8368816,-1.7729827,3.0820215,-9.27492,0.8046015,0.8186316,1.122223,-0.35898352,-0.1712948,0.020624252,0.07684562
17,0.563808,2.8368816,-1.7729827,3.0820215,-9.27492,0.8046015,0.8186316,1.122223,-0.35898352,-0.1712948,0.020624252,0.07684562
18,0.55157423,2.8143878,-1.2107368,3.2681832,-8.858839,2.6477032,0.8186316,1.122223,-0.35898352,0.02023729,0.056549966,0.1838142
19,0.55157423,2.8143878,-1.2107368,3.2681832,-8.858839,2.6477032,0.8186316,1.122223,-0.35898352,0.02023729,0.056549966,0.1838142
20,0.55157423,2.8143878,-1.2107368,3.2681832,-8.858839,2.6477032,-0.45698497,0.61890036,-0.5238283,0.02023729,0.056549966,0.1838142
21,0.55157423,2.8143878,-1.2107368,3.2681832,-8.858839,2.6477032,-0.45698497,0.61890036,-0.5238283,0.02023729,0.056549966,0.1838142
22,0.5950009,2.7340376,-0.47212878,3.2681832,-8.858839,2.6477032,-0.45698497,0.61890036,-0.5238283,0.02023729,0.056549966,0.1838142
23,0.5950009,2.7340376,-0.47212878,3.6837587,-8.823553,2.1783512,-0.45698497,0.61890036,-0.5238283,0.15588015,-0.05918312,0.09657505
24,0.5950009,2.7340376,-0.47212878,3.6837587,-8.823553,2.1783512,-0.3123796,0.5286219,0.052329574,0.15588015,-0.05918312,0.09657505
25,0.5950009,2.7340376,-0.47212878,3.6837587,-8.823553,2.1783512,-0.3123796,0.5286219,0.052329574,0.15588015,-0.05918312,0.09657505
26,0.5950009,2.7340376,-0.47212878,3.6837587,-8.823553,2.1783512,-0.3123796,0.5286219,0.052329574,0.15588015,-0.05918312,0.09657505
27,0.53929514,2.6733475,-0.19963512,3.3208349,-8.938256,2.29129,-0.3123796,0.5286219,0.052329574,-0.0020186591,0.06828736,-0.23534064
28,0.53929514,2.6733475,-0.19963512,3.3208349,-8.938256,2.29129,-0.3123796,0.5286219,0.052329574,-0.0020186591,0.06828736,-0.23534064
29,0.53929514,2.6733475,-0.19963512,3.3208349,-8.938256,2.29129,-0.7950633,-0.33195323,-0.16764104,-0.0020186591,0.06828736,-0.23534064
30,0.53929514,2.6733475,-0.19963512,3.3208349,-8.938256,2.29129,-0.7950633,-0.33195323,-0.16764104,-0.0020186591,0.06828736,-0.23534064
31,0.53929514,2.6733475,-0.19963512,3.3208349,-8.938256,2.29129,-0.7950633,-0.33195323,-0.16764104,-0.0020186591,0.06828736,-0.23534064
32,0.731216,2.5954795,0.3047055,3.675495,-9.082857,0.4035334,-0.7950633,-0.33195323,-0.16764104,0.028073069,0.008968232,0.19387059
33,0.731216,2.5954795,0.3047055,3.675495,-9.082857,0.4035334,-0.7950633,-0.33195323,-0.16764104,0.028073069,0.008968232,0.19387059
34,0.731216,2.5954795,0.3047055,3.675495,-9.082857,0.4035334,-0.21930484,-0.8196968,0.20905198,0.028073069,0.008968232,0.19387059
35,0.731216,2.5954795,0.3047055,3.675495,-9.082857,0.4035334,-0.21930484,-0.8196968,0.20905198,0.028073069,0.008968232,0.19387059
36,0.731216,2.5954795,0.3047055,3.675495,-9.082857,0.4035334,-0.21930484,-0.8196968,0.20905198,0.028073069,0.008968232,0.19387059
37,0.7106357,2.6711743,0.4414134,3.2882795,-9.225559,-0.4966544,-0.21930484,-0.8196968,0.20905198,0.008816675,-0.096411705,-0.07225595
38,0.7106357,2.6711743,0.4414134,3.2882795,-9.225559,-0.4966544,0.57748944,0.5049205,-0.100797676,0.008816675,-0.096411705,-0.07225595
39,0.7106357,2.6711743,0.4414134,3.2882795,-9.225559,-0.4966544,0.57748944,0.5049205,-0.100797676,0.008816675,-0.096411705,-0.07225595
40,0.7106357,2.6711743,0.4414134,3.2882795,-9.225559,-0.4966544,0.57748944,0.5049205,-0.100797676,0.008816675,-0.096411705,-0.07225595
