,Gravity X,Gravity Y,Gravity Z,User Acceleration X,User Acceleration Y,User Acceleration Z
0,3.976751,-8.962592,-0.16664545,-0.08030392,0.057332642,0.09350885
1,3.976751,-8.962592,-0.16664545,-0.08030392,0.057332642,0.09350885
2,3.976751,-8.962592,-0.16664545,-0.08030392,0.057332642,0.09350885
3,3.987606,-8.957801,-0.16488601,0.031604506,0.06026162,-0.016625596
4,3.987606,-8.957801,-0.16488601,0.031604506,0.06026162,-0.016625596
5,3.987606,-8.957801,-0.16488601,0.031604506,0.06026162,-0.016625596
6,3.9926906,-8.955588,-0.16201493,-0.019617304,0.059022814,0.04614568
7,3.9926906,-8.955588,-0.16201493,-0.019617304,0.059022814,0.04614568
8,3.9926906,-8.955588,-0.16201493,-0.019617304,0.059022814,0.04614568
9,3.9926906,-8.955588,-0.16201493,-0.019617304,0.059022814,0.04614568
10,3.9926906,-8.955588,-0.16201493,-0.019617304,0.059022814,0.04614568
11,3.997504,-8.95399,-0.12811433,-0.28661317,0.39647263,0.38786453
12,3.997504,-8.95399,-0.12811433,-0.28661317,0.39647263,0.38786453
13,3.997504,-8.95399,-0.12811433,-0.28661317,0.39647263,0.38786453
14,3.997504,-8.95399,-0.12811433,-0.28661317,0.39647263,0.38786453
15,4.0008516,-8.953111,-0.073237754,-0.0885857,0.029500421,-0.33480784
16,4.0008516,-8.953111,-0.073237754,-0.0885857,0.029500421,-0.33480784
17,4.0008516,-8.953111,-0.073237754,-0.0885857,0.029500421,-0.33480784
18,4.0008516,-8.953111,-0.073237754,-0.0885857,0.029500421,-0.33480784
19,4.0008516,-8.953111,-0.073237754,-0.0885857,0.029500421,-0.33480784
20,3.9985814,-8.954426,0.00034831464,0.21039683,-0.17271289,-0.0642132
21,3.9985814,-8.954426,0.00034831464,0.21039683,-0.17271289,-0.0642132
22,3.9985814,-8.954426,0.00034831464,0.21039683,-0.17271289,-0.0642132
23,3.9985814,-8.954426,0.00034831464,0.21039683,-0.17271289,-0.0642132
24,3.9985814,-8.954426,0.00034831464,0.21039683,-0.17271289,-0.0642132
25,3.9908717,-8.957156,0.11259464,0.29747146,-0.45463312,-0.43838137
26,3.9908717,-8.957156,0.11259464,0.29747146,-0.45463312,-0.43838137
27,3.9908717,-8.957156,0.11259464,0.29747146,-0.45463312,-0.43838137
28,3.9908717,-8.957156,0.11259464,0.29747146,-0.45463312,-0.43838137
29,3.9908717,-8.957156,0.11259464,0.29747146,-0.45463312,-0.43838137
30,3.9852977,-8.957299,0.2336404,-1.0380889,1.8204525,-0.4206731
