Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z
-0.58910763,-0.22895686,0.7543279,-1.3360271,-9.513025,1.9717447,-0.03543905,-0.04490565,-0.017749336,-0.20097458,-0.7446251,0.2051884
-0.5922266,-0.2228368,0.755287,-1.3177682,-9.519291,1.9537079,-0.033076663,-0.094532885,-0.00027680106,0.87252176,-2.4717607,-0.23167288
-0.5950194,-0.21543865,0.75733984,-1.3192575,-9.51938,1.9522703,-0.027949456,-0.16478926,0.025723336,-0.08366895,-0.13014412,-0.7330172
-0.59791607,-0.20656584,0.76003295,-1.3328352,-9.516324,1.9579359,-0.031224225,-0.24700557,0.052072667,-0.21374333,-0.35825443,-0.0922488
-0.6010346,-0.19583343,0.76314086,-1.3486162,-9.511753,1.9693063,-0.04572647,-0.32623985,0.0746426,-1.2035261,-0.11861706,-0.7931489
-0.60567015,-0.18425903,0.76512486,-1.3698055,-9.513546,1.9458811,-0.06537722,-0.3911348,0.09308607,-0.8998214,-0.43764687,-0.6643789
-0.6106751,-0.17194012,0.7666114,-1.3983729,-9.516151,1.9125432,-0.08366312,-0.44048524,0.10750953,-1.5847256,-0.26265907,-1.435492
-0.61544055,-0.1589752,0.76785195,-1.4312973,-9.517327,1.8820889,-0.09942162,-0.4808961,0.11547289,-0.33075917,-0.29500198,-1.179983
-0.620413,-0.14485416,0.76841635,-1.4488511,-9.521795,1.8457092,-0.11294548,-0.52133673,0.11410485,0.83601063,-1.8371878,0.5227598
-0.6245243,-0.12967476,0.76908094,-1.4557272,-9.524344,1.827054,-0.12121651,-0.56896245,0.10595306,-0.04775572,2.4461913,0.8670263
-0.62802005,-0.11448686,0.7694431,-1.4691361,-9.524798,1.8139087,-0.12113773,-0.62539476,0.09947804,-3.3096123,1.6421943,3.9160175
-0.6302085,-0.09855407,0.7701452,-1.4780446,-9.521016,1.8264753,-0.11498103,-0.6877591,0.10201184,2.861967,-2.7956467,0.0009046793
0.63205725,0.082248226,-0.770287,-1.4895827,-9.516898,1.8385292,-0.1098996,-0.7520621,0.11427732,-0.60287344,-0.59710026,0.28573143
0.6345376,0.064262696,-0.7690981,-1.4856049,-9.519433,1.8285954,-0.111145206,-0.8149034,0.13245995,-1.7752208,-2.0885468,0.40101004
0.63673294,0.044637028,-0.7670365,-1.4841241,-9.522118,1.8157754,-0.117825694,-0.8698069,0.15175937,-1.0823838,-4.3459864,1.6348722
0.6380851,0.02308259,-0.7641138,-1.4959911,-9.521248,1.8105927,-0.12540366,-0.9045965,0.1680619,0.7873826,2.5963235,0.29451442
0.6391176,-0.0030272454,-0.75921667,-1.4956982,-9.524245,1.7950006,-0.13036904,-0.9081577,0.17777655,-1.9470866,0.396657,1.6508586
0.63893336,-0.035019077,-0.7515533,-1.4929787,-9.528281,1.775746,-0.1301902,-0.8763564,0.1782684,2.9678807,-1.5338202,0.18092072
0.6358573,-0.0750783,-0.7400343,-1.4782033,-9.532367,1.7661538,-0.12248873,-0.81042665,0.1675807,-0.31737196,0.122262955,1.6126678
0.6280452,-0.12203869,-0.72300595,-1.4798797,-9.529857,1.7782544,-0.1074084,-0.7137965,0.14633727,-0.5168084,-4.9751043,-1.6938521
0.614662,-0.17560038,-0.6979529,-1.4880284,-9.526053,1.7917757,-0.087785326,-0.5948146,0.11858903,-3.0129929,-0.8704605,-0.7496934
0.5953232,-0.23477545,-0.6636224,-1.4675428,-9.532477,1.7744299,-0.068285756,-0.4697825,0.08874029,-0.6536437,1.9754844,3.5101748
0.5699219,-0.29115814,-0.6244752,-1.4384452,-9.53711,1.7733554,-0.05089094,-0.35700843,0.057488386,0.9213727,-0.05974102,-3.3026438
0.5420377,-0.33987156,-0.58425075,-1.4138662,-9.539813,1.7785817,-0.034053985,-0.26828623,0.023545124,0.71962285,-0.061826706,-0.8083254
0.51444405,-0.38059992,-0.5461295,-1.3777272,-9.545797,1.7748272,-0.017703557,-0.20557377,-0.009425077,-1.3946818,0.45651627,1.0006559
0.48875985,-0.41279262,-0.51259744,-1.3396552,-9.550394,1.7792414,-0.0035675399,-0.16223097,-0.030005235,3.9685614,-0.6737375,-3.4234514
0.46546292,-0.4375117,-0.4840029,-1.3065425,-9.550524,1.8030069,0.00809856,-0.1287455,-0.027598131,-0.6805688,1.3710384,1.221473
0.44530487,-0.45633954,-0.45859486,-1.3016223,-9.545483,1.8330157,0.02023203,-0.09990815,-0.0060566203,-1.2122129,-2.3210707,3.2025921
0.42819807,-0.47077268,-0.43561718,-1.3241606,-9.536447,1.8636457,0.03020006,-0.07683146,0.020422595,-0.26072514,2.5205426,-2.9859202
0.41348663,-0.48260888,-0.4145671,-1.3582036,-9.527422,1.8851812,0.029300457,-0.060470387,0.043303397,-2.1085234,0.86909676,0.40188503
0.4007415,-0.49322402,-0.39451152,-1.4001806,-9.52127,1.8855503,0.015455081,-0.04510154,0.06429876,-2.8901513,0.25002956,-0.04859352
0.38885796,-0.50223994,-0.3761511,-1.4395529,-9.513807,1.8935579,-0.0018396624,-0.023524897,0.07839645,0.5154664,-4.2776823,-0.03744757
0.37795973,-0.5114633,-0.358725,-1.4666173,-9.51353,1.8740846,-0.013472759,0.0037921746,0.07164144,-0.7838559,2.3635507,2.4863591
0.36732075,-0.5200784,-0.34281313,-1.479245,-9.515256,1.8552991,-0.021410562,0.02940266,0.043141574,0.32052684,-1.8820343,-0.92813843
0.35672703,-0.52834755,-0.32830566,-1.4745178,-9.51979,1.8357011,-0.02958897,0.04525378,0.010454563,-0.25880826,0.1144743,-0.9420592
0.34600693,-0.5359467,-0.31566718,-1.4486687,-9.525847,1.8248284,-0.03552848,0.04875425,-0.009866893,0.06489587,-0.1284647,-0.40925086
0.335129,-0.5423614,-0.3056425,-1.3970687,-9.531697,1.8344861,-0.03425839,0.043618526,-0.017635422,-0.21175897,0.14553547,0.29456294
0.32579422,-0.5478929,-0.29735717,-1.346605,-9.538434,1.8372064,-0.02602888,0.036114022,-0.020551415,0.38899964,0.5688629,1.0292563
0.31807348,-0.5518445,-0.29203063,-1.2900635,-9.543876,1.8494735,-0.012406011,0.034079533,-0.026548415,1.7402477,0.531209,1.2372556
0.31305632,-0.55400556,-0.2896626,-1.2424695,-9.547227,1.8647065,0.0075236657,0.046665467,-0.039344076,-0.2035526,0.1658535,2.615447
0.31305632,-0.55400556,-0.2896626,-1.1897756,-9.5513735,1.8777872,0.03238253,0.08030212,-0.056745283,1.3191371,1.2521782,-3.0910413
0.31205586,-0.55418867,-0.2965602,-1.1369015,-9.558751,1.8729928,0.050219167,0.13459451,-0.07452762,0.5575798,-0.74199486,-1.9753381
0.3173136,-0.551053,-0.30495214,-1.1164904,-9.560555,1.8760645,0.04669208,0.20443675,-0.08894789,-1.8570313,2.3866343,0.40142488
0.32585025,-0.5458815,-0.3162818,-1.1138196,-9.5601635,1.8796421,0.029135441,0.2865285,-0.0966419,-2.865266,-1.7126284,-0.13366508
0.3369202,-0.53922695,-0.33031395,-1.1162549,-9.560327,1.8773674,0.020933613,0.38059613,-0.09384834,-0.8756448,-3.5033264,1.2380921
0.35010165,-0.53163326,-0.3470216,-1.1109538,-9.564486,1.8592418,0.035723306,0.48329252,-0.087157205,-0.74208224,1.3993654,0.8396269
0.36536956,-0.5205304,-0.36627588,-1.1282243,-9.559561,1.8741131,0.065182395,0.5854375,-0.08933116,-1.8069903,-0.50655365,3.214167
0.38227075,-0.5077201,-0.3875808,-1.1468501,-9.555277,1.88463,0.0939878,0.67293,-0.10276559,0.28501278,1.0884876,-3.1984406
0.40034524,-0.49327984,-0.41051152,-1.1646105,-9.5519285,1.8906965,0.11444553,0.7290248,-0.11944924,0.02983439,-0.016192436,-0.18781507
0.41885766,-0.47772595,-0.43513325,-1.1638676,-9.552262,1.8894705,0.12183399,0.742686,-0.13201813,-1.7857121,-0.30795097,0.16296422
0.4382752,-0.4607294,-0.46060637,-1.1609535,-9.555295,1.8758813,0.11570923,0.7197637,-0.13966104,-0.65377533,-2.402238,-1.0109699
0.45836866,-0.44058737,-0.48705944,-1.174368,-9.553123,1.878581,0.10333622,0.68089867,-0.14345534,0.63814193,-2.1314707,0.65748215
0.4792607,-0.41909415,-0.5136263,-1.1848975,-9.556087,1.8567775,0.09335542,0.642352,-0.14345002,-0.2515478,1.4053316,1.1102415
0.49988982,-0.3944021,-0.5416675,-1.1903721,-9.555834,1.8545783,0.09048946,0.6060368,-0.1410823,-1.2612139,-1.1184072,2.2233498
0.52071655,-0.36654073,-0.5703283,-1.1990889,-9.554953,1.8534995,0.095461234,0.56785524,-0.13826214,3.191138,-0.8894453,-1.0125301
0.5415573,-0.33579278,-0.5987556,-1.2106003,-9.555562,1.8428446,0.10138797,0.5254259,-0.13477656,-0.42695785,-0.03650093,0.7554678
0.56182176,-0.3020302,-0.6262795,-1.2291417,-9.5563,1.8266666,0.09663658,0.48150715,-0.12650554,-0.69572043,-0.782753,0.7477038
0.5800028,-0.26608953,-0.65283716,-1.2360765,-9.556683,1.8199797,0.07790992,0.44424015,-0.10962174,-0.76540005,-2.314659,0.5676429
0.5956165,-0.22992727,-0.67719966,-1.2188028,-9.560461,1.8117665,0.055286754,0.4186584,-0.08805681,-0.23200774,1.4815321,0.79612267
0.608156,-0.1932137,-0.69912285,-1.1980555,-9.561442,1.8204027,0.042484704,0.40040338,-0.06945471,-0.71722984,-0.11681175,1.9462792
0.6179031,-0.1563916,-0.71802545,-1.1860839,-9.559472,1.8384992,0.04327891,0.3811753,-0.05822617,0.9946226,2.615394,-1.5817145
0.62537163,-0.12136368,-0.73333925,-1.1671828,-9.560121,1.8472036,0.04902679,0.3571266,-0.05456494,0.027618289,0.106921196,-0.51302886
0.6295069,-0.08788537,-0.74639106,-1.148505,-9.555434,1.882822,0.048788317,0.32893443,-0.057612948,-0.80508757,0.2698288,0.059479475
0.63187945,-0.056639574,-0.7563876,-1.1348203,-9.551134,1.9126954,0.03982103,0.29932415,-0.06341406,-1.8434898,-0.907629,0.08227849
0.6330546,-0.02748914,-0.76348114,-1.1383121,-9.546905,1.931641,0.028754307,0.27253088,-0.06308616,1.6124384,2.7225366,-1.7179519
0.6337223,-0.0012388784,-0.76775897,-1.1565886,-9.545072,1.9298419,0.022108953,0.24795094,-0.05147861,-1.419496,0.8005552,-0.964374
0.6333982,0.021095926,-0.77039015,-1.1848739,-9.541732,1.9291981,0.01798781,0.21481785,-0.032231353,0.24642223,-0.17961788,-1.2318807
0.6324361,0.039725218,-0.7718983,-1.2362816,-9.534871,1.9308618,0.010982615,0.15704948,-0.010754786,-1.85695,-0.84727764,-0.98933595
0.6323561,0.054247584,-0.7718179,-1.2983545,-9.531607,1.9060794,-0.004974967,0.06520901,0.0118949935,-1.2585765,-0.15622425,-1.4481819
0.6336135,0.064832784,-0.77032053,-1.3599144,-9.534045,1.8501351,-0.03538476,-0.05444251,0.036248162,-2.3797512,0.04732704,-3.4033656
0.634759,0.07188149,-0.7689042,-1.4134963,-9.535332,1.8027378,-0.07753943,-0.18420792,0.05980713,1.2555537,-0.66964626,-2.7909372
0.63574034,0.076529324,-0.76768696,-1.4663166,-9.534461,1.764756,-0.1199922,-0.3080285,0.07580197,2.3570337,-0.9961281,-0.6412709
0.63574034,0.076529324,-0.76768696,-1.4926746,-9.538483,1.7203645,-0.14774044,-0.42045975,0.07941529,-0.07784593,0.8705807,0.9880811
0.63574034,0.076529324,-0.76768696,-1.4771093,-9.545019,1.6973952,-0.1507597,-0.5249745,0.07419972,-0.9074391,-0.11886978,2.7540278
0.6393189,0.07134203,-0.7650691,-1.4363213,-9.552498,1.690308,-0.13128355,-0.6280755,0.06679529,0.79953873,0.59250355,-2.6114697
0.6393,0.06473549,-0.7655016,-1.3900926,-9.556116,1.7084135,-0.10422944,-0.73537207,0.06120923,0.31756568,-0.10298443,0.44457757
0.6401766,0.056603387,-0.76512045,-1.3454509,-9.562975,1.7057683,-0.08786837,-0.84300613,0.06516749,-0.62729526,-0.34512234,0.0354203
0.64142287,0.045866124,-0.76432675,-1.2879695,-9.572619,1.6960213,-0.087777875,-0.93338174,0.08794609,1.5945017,-1.9970531,-0.77843744
0.6426359,0.03343791,-0.7631828,-1.2411821,-9.580777,1.684804,-0.09541971,-0.98319954,0.12600836,0.31230718,-1.1174059,-0.0154412985
0.64353144,0.019398428,-0.76166856,-1.213164,-9.585775,1.6767602,-0.100031644,-0.97804356,0.1600879,0.121483445,1.0519485,1.6110816
0.64382356,0.0026744267,-0.75966215,-1.1970358,-9.587827,1.6766245,-0.09625757,-0.92198175,0.17305389,0.16281605,-4.3808336,2.8562014
0.64363205,-0.018326815,-0.75633734,-1.1870161,-9.5893545,1.6750127,-0.08649288,-0.83275497,0.16616581,0.75613487,-1.5014772,0.3199612
0.64208645,-0.045970134,-0.75092345,-1.1791801,-9.589601,1.6791304,-0.077383995,-0.7302694,0.1492852,-0.3003608,0.0023260117,0.5408982
0.6390747,-0.0816373,-0.7408571,-1.1936232,-9.590184,1.6655395,-0.072707124,-0.6276943,0.12918305,-0.67377806,-0.36579704,0.3102808
0.6323069,-0.12756564,-0.7241127,-1.2152948,-9.59086,1.64585,-0.07200554,-0.5310407,0.108453855,3.3797264,2.5510144,-1.8248097
0.619756,-0.18376249,-0.6974113,-1.247749,-9.592625,1.6109166,-0.073551364,-0.44528988,0.08992947,0.17522204,0.62305355,-0.7124863
0.59902966,-0.24676882,-0.6597009,-1.2819246,-9.5941925,1.5743327,-0.07531012,-0.38008192,0.07890427,0.46318293,-0.8885126,-1.10207
0.57106155,-0.31018952,-0.6126881,-1.3100015,-9.598623,1.5233876,-0.07574448,-0.35102528,0.07881272,-0.3898058,-1.1187134,-1.7454429
0.53937435,-0.36634377,-0.5622705,-1.3408757,-9.602929,1.4683998,-0.0795835,-0.36975086,0.08862638,-1.2256321,0.06353855,-2.7439032
0.5084638,-0.41264746,-0.5139537,-1.3663288,-9.610106,1.3962065,-0.095798716,-0.42915663,0.10210233,-0.5633217,-0.92048264,-1.5991082
0.4812082,-0.44832507,-0.47316948,-1.3713454,-9.619773,1.3227856,-0.124830894,-0.50462323,0.11215021,0.22699249,-3.5013409,-1.1521921
0.46034163,-0.47339517,-0.4422875,-1.3732946,-9.628585,1.2549101,-0.15520236,-0.574442,0.1131435,-0.7622571,-1.644207,0.39051056
0.44724193,-0.4888759,-0.42219317,-1.3785447,-9.63534,1.1959217,-0.17434102,-0.64942217,0.105333455,-0.23507142,2.202845,0.41119182
0.44120643,-0.49672914,-0.41225836,-1.378261,-9.641055,1.1492819,-0.19262266,-0.82675475,0.10384405,0.32488763,-5.6396275,4.130534
0.44120643,-0.49672914,-0.41225836,-1.3731452,-9.644531,1.1260015,-0.315879,-1.6877232,0.18004313,1.4594111,-3.1653366,0.8498188
0.44120643,-0.49672914,-0.41225836,-1.3708119,-9.643325,1.1391035,-0.59018034,-3.4495938,0.3716906,0.24561262,0.24279785,0.90375435
0.44120643,-0.49672914,-0.41225836,-1.3688351,-9.643992,1.1358225,-0.6345047,-3.8157856,0.4216074,-1.3125943,-2.222561,0.35158098
0.44120643,-0.49672914,-0.41225836,-1.3476807,-9.645979,1.1442112,-0.4076162,-2.5318174,0.28514236,-1.1661545,-3.5996332,2.4596653
0.44120643,-0.49672914,-0.41225836,-1.3196849,-9.647364,1.1649883,-0.23012282,-1.5239421,0.1724162,0.4722128,1.6881452,1.2082691
0.43631977,-0.497795,-0.41511774,-1.2878925,-9.645793,1.2125963,-0.1140463,-0.89180833,0.09686015,-0.69921887,0.044153214,3.3393831
0.4361676,-0.4954044,-0.41936597,-1.2570989,-9.643547,1.2617686,-0.037057273,-0.50925326,0.047019985,1.7599556,3.269289,-3.2363782
0.44234827,-0.48740166,-0.43150228,-1.2272557,-9.641025,1.3095334,0.010233123,-0.28069013,0.013282193,0.2840156,-0.24791908,-0.43504506
0.46478316,-0.46310198,-0.46414885,-1.2085453,-9.6359215,1.3633825,0.030634426,-0.13612545,-0.00804533,0.107288,-0.07585144,0.10965586
0.5447658,-0.36339214,-0.570778,-1.224709,-9.629208,1.3960043,0.03308518,-0.019700784,-0.017774887,3.3556218,-2.7832232,-0.7657244
-0.64318895,-0.11978127,0.7551533,-1.2533345,-9.623281,1.4113816,0.03292123,0.098742396,-0.022317618,0.66922444,-0.5290251,1.5269071
-0.5807604,-0.30138367,0.7113686,-1.2822376,-9.619689,1.409907,0.042484704,0.2193329,-0.0337857,0.31505555,0.832077,0.80054486
-0.55198056,-0.35152015,0.68638444,-1.2979975,-9.61796,1.4072765,0.06313087,0.32966793,-0.060199972,1.4560894,0.5047369,2.3594055
-0.5329909,-0.37934867,0.6702659,-1.3243048,-9.613614,1.4124578,0.0877832,0.42218977,-0.096997485,0.6970991,0.9026165,-2.7741523
-0.51859266,-0.39728075,0.6591514,-1.3473798,-9.606875,1.4362764,0.10813021,0.49927247,-0.129248,0.6579249,0.2685976,0.6927726
-0.50800484,-0.40927637,0.6510311,-1.3596054,-9.601622,1.4596984,0.11910005,0.56740385,-0.14479889,-1.1015574,0.45487976,1.1577675
-0.5009895,-0.41693938,0.64521044,-1.3596686,-9.599373,1.4743533,0.12407501,0.6393604,-0.14632982,1.7859108,-2.8417883,0.4200642
-0.49705416,-0.4205576,0.6426019,-1.3629923,-9.596182,1.4919549,0.13580392,0.7576375,-0.15835576,0.9416878,-3.8409662,1.2404326
-0.49705416,-0.4205576,0.6426019,-1.3846676,-9.589051,1.5176184,0.17677793,1.0597552,-0.18041787,-0.19542968,1.4718151,1.3440559
-0.49705416,-0.4205576,0.6426019,-1.3798544,-9.586604,1.5373352,0.2762166,1.7933675,-0.34752268,-0.78442764,0.5260534,3.5605218
-0.498916,-0.414057,0.6490316,-1.3762956,-9.58313,1.5619961,0.3665091,2.5283701,-0.58335614,1.218353,-1.569951,-0.869467
-0.5026401,-0.40696555,0.65424794,-1.357315,-9.579059,1.6030338,0.34031308,2.4405422,-0.59175384,0.9551641,0.3652792,0.85162663
-0.50828874,-0.397296,0.6612076,-1.3352274,-9.5752945,1.6435635,0.23892297,1.7685128,-0.43192783,-1.4036628,0.39982224,0.41365957
-0.5153041,-0.3851405,0.6701269,-1.3203709,-9.569399,1.6892654,0.14816949,1.15208,-0.27277362,0.91343164,-1.3394737,-0.36466742
-0.5232974,-0.37088838,0.67996544,-1.2994986,-9.563568,1.7377704,0.08695705,0.7346183,-0.16144103,0.24612522,-3.7682352,1.5021874
-0.53065544,-0.35593694,0.69013965,-1.2819854,-9.554642,1.7988075,0.050721668,0.4726889,-0.09278797,-1.2366382,0.81491375,1.0676552
-0.53451777,-0.34586483,0.6974968,-1.2835692,-9.543338,1.8567576,0.032065272,0.29652527,-0.048587102,0.21104228,0.73657227,0.73676634
-0.5257239,-0.35617065,0.69204843,-1.2950382,-9.533725,1.8977221,0.017184023,0.15077886,-0.011008166,-0.7782643,0.35825253,-2.9194403
-0.4420942,-0.45516896,0.60932076,-1.3166261,-9.52835,1.909824,-0.013463178,7.558798e-05,0.032021623,-1.6233768,-0.42284298,-2.9794261
-0.12174805,-0.6230209,0.2524641,-1.3412107,-9.5263,1.9029295,-0.06804302,-0.16878903,0.07889895,-1.4311982,-0.5062952,-3.8248668
-0.0077194395,-0.6358996,0.11840122,-1.3611151,-9.529116,1.8744853,-0.13447528,-0.34970194,0.11642253,0.30774176,-0.0006980896,-1.8140249
0.0043468,-0.6377627,0.10476023,-1.3754764,-9.53594,1.828741,-0.18812677,-0.53266853,0.136843,1.184015,0.039645195,-0.9063687
-0.006019936,-0.63869697,0.118419155,-1.393693,-9.537816,1.8050133,-0.21407688,-0.71713513,0.14588268,-1.129719,0.328825,0.5107833
-0.020382453,-0.63909364,0.13586432,-1.4004854,-9.540094,1.7876318,-0.22038156,-0.9220967,0.1592394,-2.0231457,0.07252979,1.6438622
-0.032963507,-0.6384851,0.15160996,-1.4112141,-9.538122,1.7897183,-0.17785533,-1.1915892,0.19308577,1.3777701,3.2021713,-2.9455116
-0.04267593,-0.63770604,0.16464911,-1.4305223,-9.534287,1.7948105,-0.12633413,-1.5542039,0.25482094,0.98048747,0.18164444,-0.403175
-0.049328342,-0.6368827,0.17554061,-1.4680037,-9.526969,1.8033868,-0.18477322,-1.8738921,0.3200395,-0.97400546,-0.4577427,0.1532799
-0.05286011,-0.6361793,0.18338703,-1.5131761,-9.517907,1.8138713,-0.26268315,-1.8964493,0.33725122,1.0296223,-2.7412949,-0.8771338
-0.05286011,-0.6361793,0.18338703,-1.52525,-9.517372,1.8065503,-0.25328362,-1.607502,0.2919815,1.1278875,-2.1528568,1.0838544
-0.05458359,-0.63605016,0.18867783,-1.5548806,-9.511261,1.813463,-0.2033551,-1.2207885,0.21943511,-0.15929186,1.4850044,0.8375218
-0.057514165,-0.6355742,0.19376169,-1.5748607,-9.506937,1.8188882,-0.14468712,-0.8820809,0.15375021,-0.35478985,-4.1025934,2.1728485
-0.06815143,-0.63460135,0.20670685,-1.5815786,-9.5062,1.8169074,-0.094041035,-0.6262007,0.10326064,2.9846544,0.04821205,-2.6614547
-0.097362995,-0.6311938,0.24099289,-1.5879436,-9.50709,1.8066747,-0.06282639,-0.44137102,0.05995511,2.3254318,-0.57339,-0.5299609
-0.16489309,-0.61750185,0.3168689,-1.5712779,-9.512135,1.7946512,-0.050660983,-0.30221033,0.016718784,-0.2290858,-0.26188755,-0.6089169
-0.2772563,-0.57726365,0.4397792,-1.5550866,-9.520682,1.7631488,-0.04417106,-0.17855479,-0.022418758,2.4170732,-2.5326185,-0.78810406
-0.3786658,-0.5187095,0.5435045,-1.5150647,-9.535523,1.7171973,-0.03041618,-0.046983786,-0.051947042,0.70111144,-0.47313023,1.288129
-0.43078744,-0.4774866,0.59383017,-1.4759073,-9.545603,1.6951525,-0.008124111,0.09692296,-0.07478526,1.6100572,0.159441,0.6206441
-0.4493528,-0.4613199,0.6095075,-1.4400091,-9.555103,1.6723489,0.017181894,0.24224032,-0.095148236,1.6411966,-0.72648907,1.447899
-0.4531996,-0.45908186,0.60919833,-1.3855523,-9.567955,1.6446531,0.04034482,0.3748621,-0.113456495,0.9259406,-1.9873524,-1.3016772
-0.45004615,-0.46325976,0.60379547,-1.3621569,-9.574679,1.62494,0.05848487,0.48829198,-0.12714325,0.32314873,-0.07963276,-0.3194958
-0.44554695,-0.46855387,0.5968259,-1.3328123,-9.581798,1.6072154,0.071331635,0.5883162,-0.13693562,-0.39572537,-0.1826477,0.7851956
-0.4414176,-0.47305456,0.59073985,-1.3073374,-9.587192,1.5959319,0.08176704,0.6989408,-0.14993356,2.1358054,-1.7574263,-0.84115356
-0.43855172,-0.47636628,0.5859713,-1.2839828,-9.592371,1.5837271,0.09603826,0.8690233,-0.17700577,-0.80368495,-2.0634928,1.0385273
-0.43855172,-0.47636628,0.5859713,-1.2665124,-9.590421,1.6093996,0.12296568,1.1507951,-0.22590694,-0.47160208,2.2632709,1.0128548
-0.43855172,-0.47636628,0.5859713,-1.2492219,-9.588468,1.6343536,0.16285059,1.512144,-0.28900266,-0.19680023,-3.4799738,3.1618342
-0.43855172,-0.47636628,0.5859713,-1.2189242,-9.59023,1.6468432,0.19344029,1.75507,-0.3327532,2.1862557,-1.9459238,-0.5808189
-0.43894035,-0.4709733,0.58703053,-1.1970426,-9.587718,1.677242,0.18916585,1.7013279,-0.32539135,0.19155324,0.17282581,0.45659542
-0.44222268,-0.4665868,0.59058356,-1.1737212,-9.586385,1.7011763,0.15245564,1.420591,-0.2778742,-1.4646126,-0.043985367,0.3416816
-0.44579563,-0.46129873,0.5943652,-1.1371924,-9.584692,1.7351836,0.107793786,1.092867,-0.22003023,2.128466,-0.35692406,-2.5510006
-0.4479675,-0.45762056,0.5959512,-1.091958,-9.584802,1.7634032,0.07371851,0.8151621,-0.16614558,-0.3013916,-0.15570164,0.47577906
-0.4479675,-0.45762056,0.5959512,-1.0683204,-9.577228,1.8181839,0.05389849,0.60301006,-0.1198868,-0.38249016,0.10966301,0.90462685
-0.4313385,-0.46793896,0.58097774,-1.0396178,-9.571795,1.8628757,0.045725405,0.44358435,-0.08185327,-0.5979403,-2.428833,1.9564786
-0.3811409,-0.50877476,0.52426803,-0.99605453,-9.572978,1.880521,0.040090375,0.32476217,-0.05717965,2.4039187,0.7183285,-3.07941
-0.2055723,-0.6008471,0.3225304,-0.97076255,-9.572314,1.8970518,0.025202736,0.23904753,-0.052767865,-0.0012079477,-0.22086143,-0.62991476
0.060239814,-0.6329129,0.00032296768,-0.91882306,-9.581036,1.8788073,1.0646195e-05,0.18597305,-0.06784288,4.735253,-3.286293,-2.321129
0.177345,-0.61248344,-0.1475099,-0.8578705,-9.595715,1.8321344,-0.024952551,0.17493083,-0.08917679,0.10137802,-1.1455641,-1.4556396
0.22658288,-0.59824383,-0.2132554,-0.77939457,-9.612172,1.7801917,-0.038884163,0.21660109,-0.09993583,0.27668726,0.24516392,1.134155
0.25470665,-0.58792,-0.25430948,-0.6865446,-9.623897,1.7548916,-0.036542,0.31010768,-0.099254474,3.473468,-3.1811829,2.892856
0.27522257,-0.5794804,-0.28537858,-0.6001823,-9.633291,1.7348946,-0.016402593,0.43837944,-0.10144439,1.7590498,-2.5828152,-0.6976007
0.29103455,-0.5729063,-0.3112453,-0.4991998,-9.643877,1.707872,0.013240673,0.5791839,-0.12034459,-0.84147745,-0.3551998,-0.03850937
0.30413416,-0.5659833,-0.33052295,-0.45469016,-9.645772,1.7095993,0.036151282,0.7176462,-0.1491287,-3.337648,0.68098927,1.4250138
0.31334564,-0.56102747,-0.34557694,-0.40012333,-9.648546,1.7075869,0.045062147,0.85328615,-0.1690701,4.508645,0.16182804,-3.4667187
0.32011944,-0.557486,-0.35747898,-0.3447259,-9.651827,1.7011179,0.04930998,1.0055288,-0.17916694,-0.086155385,-0.38076878,0.8445221
0.3280743,-0.55317754,-0.3676608,-0.33317998,-9.653511,1.6938417,0.059642114,1.1924154,-0.19675978,-0.2748721,0.94730186,0.50703335
0.33784702,-0.5467617,-0.38224885,-0.30020556,-9.652697,1.7046145,0.07358969,1.3672642,-0.22727816,4.6816664,-11.086761,2.8665185
0.3525662,-0.53670156,-0.40178216,-0.2851282,-9.650589,1.7190765,0.08210132,1.4204429,-0.2470045,1.4392073,0.2548504,-0.34659457
0.37283048,-0.52255684,-0.42781037,-0.2684329,-9.650077,1.724633,0.08363544,1.3055152,-0.2334455,-3.2940621,2.2415242,1.3908265
0.39970025,-0.50128317,-0.46070573,-0.28198543,-9.646082,1.7446991,0.08170955,1.0965145,-0.19072019,0.78963053,-3.824585,1.6197573
0.43290538,-0.47230172,-0.5003542,-0.3098593,-9.643201,1.7558614,0.07450207,0.89082676,-0.13651828,-1.9789212,-0.6814871,-0.2636695
0.47065,-0.43454677,-0.546681,-0.31856924,-9.642439,1.7584832,0.058960754,0.72370386,-0.08636939,-0.90239805,1.6880088,0.3609891
0.5122586,-0.38296434,-0.5973681,-0.3740217,-9.635864,1.7834266,0.039873194,0.5772537,-0.048668016,-0.732024,0.091685295,2.7063036
0.5527794,-0.32060522,-0.6476288,-0.42697778,-9.631045,1.7975053,0.027529996,0.42730418,-0.02228568,-1.5792872,4.05645,-2.8527422
0.58627397,-0.2538335,-0.6906544,-0.45841354,-9.628853,1.8015102,0.023082014,0.27153972,-0.00087192334,-1.1216838,0.45816898,-0.2949531
0.6100847,-0.19226885,-0.72092575,-0.4718901,-9.631932,1.7814635,0.016553769,0.12290499,0.019435693,-1.5200096,-0.6831789,-0.40419316
0.62454677,-0.14207941,-0.73956245,-0.47334796,-9.635733,1.7603878,0.00015224058,-0.007078655,0.036868837,0.37286627,-2.163783,-1.9345591
