,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
167,"168,-3.0000358,0.8776696,-2.9403903,3.9957097,-8.273742,3.4278107,0.122068204,-0.13276018,0.08888614,0.10174275,-0.11845767,0.15240426"
168,"169,-3.0000358,0.8776696,-2.9403903,3.9957097,-8.273742,3.4278107,0.122068204,-0.13276018,0.08888614,0.10174275,-0.11845767,0.15240426"
169,"170,2.2139862,0.6142579,-2.847424,3.953781,-8.285238,3.4485972,0.15149961,-0.1602561,0.09859973,-0.09338394,0.2581707,0.3102316"
170,"171,2.2139862,0.6142579,-2.847424,3.953781,-8.285238,3.4485972,0.15149961,-0.1602561,0.09859973,-0.09338394,0.2581707,0.3102316"
171,"172,2.2139862,0.6142579,-2.847424,3.953781,-8.285238,3.4485972,0.15149961,-0.1602561,0.09859973,-0.09338394,0.2581707,0.3102316"
172,"173,-2.3679755,2.614739,2.6970193,3.9047801,-8.292856,3.485917,0.1811844,-0.2407637,0.12716028,0.48442936,0.36526746,0.19200733"
173,"174,-2.3679755,2.614739,2.6970193,3.9047801,-8.292856,3.485917,0.1811844,-0.2407637,0.12716028,0.48442936,0.36526746,0.19200733"
174,"175,-2.3679755,2.614739,2.6970193,3.9047801,-8.292856,3.485917,0.1811844,-0.2407637,0.12716028,0.48442936,0.36526746,0.19200733"
175,"176,-2.3679755,2.614739,2.6970193,3.9047801,-8.292856,3.485917,0.1811844,-0.2407637,0.12716028,0.48442936,0.36526746,0.19200733"
176,"177,-2.3679755,2.614739,2.6970193,3.9047801,-8.292856,3.485917,0.1811844,-0.2407637,0.12716028,0.48442936,0.36526746,0.19200733"
177,"178,-2.3679755,2.614739,2.6970193,3.9047801,-8.292856,3.485917,0.1811844,-0.2407637,0.12716028,0.48442936,0.36526746,0.19200733"
178,"179,-2.4355252,2.0867455,3.0915515,3.8974507,-8.318135,3.433496,0.18306558,-0.31954873,0.15437302,-0.05324334,-0.18497354,0.58886975"
179,"180,-2.4355252,2.0867455,3.0915515,3.8974507,-8.318135,3.433496,0.18306558,-0.31954873,0.15437302,-0.05324334,-0.18497354,0.58886975"
180,"181,-2.4355252,2.0867455,3.0915515,3.8974507,-8.318135,3.433496,0.18306558,-0.31954873,0.15437302,-0.05324334,-0.18497354,0.58886975"
181,"182,-2.4355252,2.0867455,3.0915515,3.8974507,-8.318135,3.433496,0.18306558,-0.31954873,0.15437302,-0.05324334,-0.18497354,0.58886975"
182,"183,-2.4355252,2.0867455,3.0915515,3.8974507,-8.318135,3.433496,0.18306558,-0.31954873,0.15437302,-0.05324334,-0.18497354,0.58886975"
183,"184,-2.4355252,2.0867455,3.0915515,3.8974507,-8.318135,3.433496,0.18306558,-0.31954873,0.15437302,-0.05324334,-0.18497354,0.58886975"
184,"185,-2.7039073,1.1366644,-3.0052538,3.8814917,-8.364301,3.3380952,0.14066817,-0.32287142,0.15248865,0.15111402,-0.09742589,0.18865357"
185,"186,-2.7039073,1.1366644,-3.0052538,3.8814917,-8.364301,3.3380952,0.14066817,-0.32287142,0.15248865,0.15111402,-0.09742589,0.18865357"
186,"187,-2.7039073,1.1366644,-3.0052538,3.8814917,-8.364301,3.3380952,0.14066817,-0.32287142,0.15248865,0.15111402,-0.09742589,0.18865357"
187,"188,-2.7039073,1.1366644,-3.0052538,3.8814917,-8.364301,3.3380952,0.14066817,-0.32287142,0.15248865,0.15111402,-0.09742589,0.18865357"
188,"189,-2.7039073,1.1366644,-3.0052538,3.8814917,-8.364301,3.3380952,0.14066817,-0.32287142,0.15248865,0.15111402,-0.09742589,0.18865357"
189,"190,-2.7039073,1.1366644,-3.0052538,3.8814917,-8.364301,3.3380952,0.14066817,-0.32287142,0.15248865,0.15111402,-0.09742589,0.18865357"
190,"191,-2.8964942,0.9296758,-2.9588017,3.870748,-8.408589,3.2377954,0.09492041,-0.28512213,0.1339121,0.029942771,0.3500532,-0.43854696"
191,"192,-2.8964942,0.9296758,-2.9588017,3.870748,-8.408589,3.2377954,0.09492041,-0.28512213,0.1339121,0.029942771,0.3500532,-0.43854696"
192,"193,-2.8964942,0.9296758,-2.9588017,3.870748,-8.408589,3.2377954,0.09492041,-0.28512213,0.1339121,0.029942771,0.3500532,-0.43854696"
193,"194,-2.8964942,0.9296758,-2.9588017,3.870748,-8.408589,3.2377954,0.09492041,-0.28512213,0.1339121,0.029942771,0.3500532,-0.43854696"
194,"195,-2.8964942,0.9296758,-2.9588017,3.870748,-8.408589,3.2377954,0.09492041,-0.28512213,0.1339121,0.029942771,0.3500532,-0.43854696"
195,"196,-2.8964942,0.9296758,-2.9588017,3.870748,-8.408589,3.2377954,0.09492041,-0.28512213,0.1339121,0.029942771,0.3500532,-0.43854696"
196,"197,-2.8894346,0.95093006,-2.9567432,3.8568187,-8.453534,3.135777,0.08403361,-0.27345815,0.121276125,0.071965,-0.107986405,0.62441665"
197,"198,-2.8894346,0.95093006,-2.9567432,3.8568187,-8.453534,3.135777,0.08403361,-0.27345815,0.121276125,0.071965,-0.107986405,0.62441665"
198,"199,-2.8894346,0.95093006,-2.9567432,3.8568187,-8.453534,3.135777,0.08403361,-0.27345815,0.121276125,0.071965,-0.107986405,0.62441665"
199,"200,-2.8894346,0.95093006,-2.9567432,3.8568187,-8.453534,3.135777,0.08403361,-0.27345815,0.121276125,0.071965,-0.107986405,0.62441665"
200,"201,-2.8894346,0.95093006,-2.9567432,3.8568187,-8.453534,3.135777,0.08403361,-0.27345815,0.121276125,0.071965,-0.107986405,0.62441665"
201,"202,-2.8894346,0.95093006,-2.9567432,3.8568187,-8.453534,3.135777,0.08403361,-0.27345815,0.121276125,0.071965,-0.107986405,0.62441665"
202,"203,-2.8162034,1.0478897,-2.9672272,3.8501248,-8.491786,3.039162,0.10942372,-0.32211766,0.125014,-0.11468881,0.015024016,0.2660545"
203,"204,-2.8162034,1.0478897,-2.9672272,3.8501248,-8.491786,3.039162,0.10942372,-0.32211766,0.125014,-0.11468881,0.015024016,0.2660545"
204,"205,-2.8162034,1.0478897,-2.9672272,3.8501248,-8.491786,3.039162,0.10942372,-0.32211766,0.125014,-0.11468881,0.015024016,0.2660545"
205,"206,-2.8162034,1.0478897,-2.9672272,3.8501248,-8.491786,3.039162,0.10942372,-0.32211766,0.125014,-0.11468881,0.015024016,0.2660545"
206,"207,-2.8162034,1.0478897,-2.9672272,3.8501248,-8.491786,3.039162,0.10942372,-0.32211766,0.125014,-0.11468881,0.015024016,0.2660545"
207,"208,-2.8162034,1.0478897,-2.9672272,3.8501248,-8.491786,3.039162,0.10942372,-0.32211766,0.125014,-0.11468881,0.015024016,0.2660545"
208,"209,-2.799784,1.1023248,-2.9646652,3.8745303,-8.511184,2.9526489,0.13414419,-0.38816345,0.12851128,-0.24106315,0.28639063,0.0141547965"
209,"210,-2.799784,1.1023248,-2.9646652,3.8745303,-8.511184,2.9526489,0.13414419,-0.38816345,0.12851128,-0.24106315,0.28639063,0.0141547965"
210,"211,-2.799784,1.1023248,-2.9646652,3.8745303,-8.511184,2.9526489,0.13414419,-0.38816345,0.12851128,-0.24106315,0.28639063,0.0141547965"
211,"212,-2.799784,1.1023248,-2.9646652,3.8745303,-8.511184,2.9526489,0.13414419,-0.38816345,0.12851128,-0.24106315,0.28639063,0.0141547965"
212,"213,-2.799784,1.1023248,-2.9646652,3.8745303,-8.511184,2.9526489,0.13414419,-0.38816345,0.12851128,-0.24106315,0.28639063,0.0141547965"
213,"214,-2.799784,1.1023248,-2.9646652,3.8745303,-8.511184,2.9526489,0.13414419,-0.38816345,0.12851128,-0.24106315,0.28639063,0.0141547965"
214,"215,-2.559422,1.7559055,-3.0534632,3.8776186,-8.524047,2.911201,0.120879024,-0.3938166,0.10601268,-0.45014933,0.5496372,0.3472166"
215,"216,-2.559422,1.7559055,-3.0534632,3.8776186,-8.524047,2.911201,0.120879024,-0.3938166,0.10601268,-0.45014933,0.5496372,0.3472166"
216,"217,-2.559422,1.7559055,-3.0534632,3.8776186,-8.524047,2.911201,0.120879024,-0.3938166,0.10601268,-0.45014933,0.5496372,0.3472166"
217,"218,-2.559422,1.7559055,-3.0534632,3.8776186,-8.524047,2.911201,0.120879024,-0.3938166,0.10601268,-0.45014933,0.5496372,0.3472166"
218,"219,-2.559422,1.7559055,-3.0534632,3.8776186,-8.524047,2.911201,0.120879024,-0.3938166,0.10601268,-0.45014933,0.5496372,0.3472166"
219,"220,-2.559422,1.7559055,-3.0534632,3.8776186,-8.524047,2.911201,0.120879024,-0.3938166,0.10601268,-0.45014933,0.5496372,0.3472166"
220,"221,-2.4815648,2.1679914,-3.1239038,3.89719,-8.539211,2.839748,0.08128263,-0.33469507,0.059578236,0.23911047,0.113669805,-0.13353783"
221,"222,-2.4815648,2.1679914,-3.1239038,3.89719,-8.539211,2.839748,0.08128263,-0.33469507,0.059578236,0.23911047,0.113669805,-0.13353783"
222,"223,-2.4815648,2.1679914,-3.1239038,3.89719,-8.539211,2.839748,0.08128263,-0.33469507,0.059578236,0.23911047,0.113669805,-0.13353783"
223,"224,-2.4815648,2.1679914,-3.1239038,3.89719,-8.539211,2.839748,0.08128263,-0.33469507,0.059578236,0.23911047,0.113669805,-0.13353783"
224,"225,-2.4815648,2.1679914,-3.1239038,3.89719,-8.539211,2.839748,0.08128263,-0.33469507,0.059578236,0.23911047,0.113669805,-0.13353783"
225,"226,-2.4815648,2.1679914,-3.1239038,3.89719,-8.539211,2.839748,0.08128263,-0.33469507,0.059578236,0.23911047,0.113669805,-0.13353783"
226,"227,-2.4604216,2.3166397,3.1283362,3.918254,-8.563141,2.7368362,0.0803266,-0.32600033,0.03216854,0.34376162,-0.348573,0.18788931"
227,"228,-2.4604216,2.3166397,3.1283362,3.918254,-8.563141,2.7368362,0.0803266,-0.32600033,0.03216854,0.34376162,-0.348573,0.18788931"
228,"229,-2.4604216,2.3166397,3.1283362,3.918254,-8.563141,2.7368362,0.0803266,-0.32600033,0.03216854,0.34376162,-0.348573,0.18788931"
229,"230,-2.4604216,2.3166397,3.1283362,3.918254,-8.563141,2.7368362,0.0803266,-0.32600033,0.03216854,0.34376162,-0.348573,0.18788931"
230,"231,-2.4604216,2.3166397,3.1283362,3.918254,-8.563141,2.7368362,0.0803266,-0.32600033,0.03216854,0.34376162,-0.348573,0.18788931"
231,"232,-2.4604216,2.3166397,3.1283362,3.918254,-8.563141,2.7368362,0.0803266,-0.32600033,0.03216854,0.34376162,-0.348573,0.18788931"
232,"233,-2.4454546,2.418,3.0994658,3.9482114,-8.580928,2.6362271,0.15838663,-0.4584411,0.059736863,-0.043675926,0.058165383,0.046330854"
233,"234,-2.4454546,2.418,3.0994658,3.9482114,-8.580928,2.6362271,0.15838663,-0.4584411,0.059736863,-0.043675926,0.058165383,0.046330854"
234,"235,-2.4454546,2.418,3.0994658,3.9482114,-8.580928,2.6362271,0.15838663,-0.4584411,0.059736863,-0.043675926,0.058165383,0.046330854"
235,"236,-2.4454546,2.418,3.0994658,3.9482114,-8.580928,2.6362271,0.15838663,-0.4584411,0.059736863,-0.043675926,0.058165383,0.046330854"
236,"237,-2.4454546,2.418,3.0994658,3.9482114,-8.580928,2.6362271,0.15838663,-0.4584411,0.059736863,-0.043675926,0.058165383,0.046330854"
237,"238,-2.4454546,2.418,3.0994658,3.9482114,-8.580928,2.6362271,0.15838663,-0.4584411,0.059736863,-0.043675926,0.058165383,0.046330854"
238,"239,-2.4176872,2.5707731,2.978923,3.965214,-8.593088,2.5702736,0.24865146,-0.61131513,0.10782679,-0.08684923,0.028615186,-0.08925439"
239,"240,-2.4176872,2.5707731,2.978923,3.965214,-8.593088,2.5702736,0.24865146,-0.61131513,0.10782679,-0.08684923,0.028615186,-0.08925439"
240,"241,-2.4176872,2.5707731,2.978923,3.965214,-8.593088,2.5702736,0.24865146,-0.61131513,0.10782679,-0.08684923,0.028615186,-0.08925439"
241,"242,-2.4176872,2.5707731,2.978923,3.965214,-8.593088,2.5702736,0.24865146,-0.61131513,0.10782679,-0.08684923,0.028615186,-0.08925439"
242,"243,-2.4176872,2.5707731,2.978923,3.965214,-8.593088,2.5702736,0.24865146,-0.61131513,0.10782679,-0.08684923,0.028615186,-0.08925439"
243,"244,-2.4176872,2.5707731,2.978923,3.965214,-8.593088,2.5702736,0.24865146,-0.61131513,0.10782679,-0.08684923,0.028615186,-0.08925439"
244,"245,-2.4077318,2.6680238,2.7778366,3.95871,-8.612251,2.5155783,0.26889306,-0.6300982,0.12110046,-0.27006692,0.40592644,0.09358222"
245,"246,-2.4077318,2.6680238,2.7778366,3.95871,-8.612251,2.5155783,0.26889306,-0.6300982,0.12110046,-0.27006692,0.40592644,0.09358222"
246,"247,-2.4077318,2.6680238,2.7778366,3.95871,-8.612251,2.5155783,0.26889306,-0.6300982,0.12110046,-0.27006692,0.40592644,0.09358222"
247,"248,-2.4077318,2.6680238,2.7778366,3.95871,-8.612251,2.5155783,0.26889306,-0.6300982,0.12110046,-0.27006692,0.40592644,0.09358222"
248,"249,-2.4077318,2.6680238,2.7778366,3.95871,-8.612251,2.5155783,0.26889306,-0.6300982,0.12110046,-0.27006692,0.40592644,0.09358222"
249,"250,-2.4077318,2.6680238,2.7778366,3.95871,-8.612251,2.5155783,0.26889306,-0.6300982,0.12110046,-0.27006692,0.40592644,0.09358222"
250,"251,-2.4126914,2.717581,2.518299,3.946656,-8.631659,2.467544,0.22464642,-0.53363836,0.09099409,-0.13364752,0.04274366,0.5709425"
251,"252,-2.4126914,2.717581,2.518299,3.946656,-8.631659,2.467544,0.22464642,-0.53363836,0.09099409,-0.13364752,0.04274366,0.5709425"
252,"253,-2.4126914,2.717581,2.518299,3.946656,-8.631659,2.467544,0.22464642,-0.53363836,0.09099409,-0.13364752,0.04274366,0.5709425"
253,"254,-2.4126914,2.717581,2.518299,3.946656,-8.631659,2.467544,0.22464642,-0.53363836,0.09099409,-0.13364752,0.04274366,0.5709425"
254,"255,-2.4126914,2.717581,2.518299,3.946656,-8.631659,2.467544,0.22464642,-0.53363836,0.09099409,-0.13364752,0.04274366,0.5709425"
255,"256,-2.4126914,2.717581,2.518299,3.946656,-8.631659,2.467544,0.22464642,-0.53363836,0.09099409,-0.13364752,0.04274366,0.5709425"
256,"257,-2.4275753,2.7456033,2.1963649,3.9205194,-8.653817,2.4313316,0.1546594,-0.4021217,0.043420505,0.2829783,-0.5408591,-0.02287885"
257,"258,-2.4275753,2.7456033,2.1963649,3.9205194,-8.653817,2.4313316,0.1546594,-0.4021217,0.043420505,0.2829783,-0.5408591,-0.02287885"
258,"259,-2.4275753,2.7456033,2.1963649,3.9205194,-8.653817,2.4313316,0.1546594,-0.4021217,0.043420505,0.2829783,-0.5408591,-0.02287885"
259,"260,-2.4275753,2.7456033,2.1963649,3.9205194,-8.653817,2.4313316,0.1546594,-0.4021217,0.043420505,0.2829783,-0.5408591,-0.02287885"
260,"261,-2.4275753,2.7456033,2.1963649,3.9205194,-8.653817,2.4313316,0.1546594,-0.4021217,0.043420505,0.2829783,-0.5408591,-0.02287885"
261,"262,-2.4275753,2.7456033,2.1963649,3.9205194,-8.653817,2.4313316,0.1546594,-0.4021217,0.043420505,0.2829783,-0.5408591,-0.02287885"
262,"263,-2.4318383,2.7481894,2.1686406,3.9206545,-8.682079,2.3281634,0.07668348,-0.2682447,0.0008005939,0.22685894,0.17720453,-2.4236906"
263,"264,-2.4318383,2.7481894,2.1686406,3.9206545,-8.682079,2.3281634,0.07668348,-0.2682447,0.0008005939,0.22685894,0.17720453,-2.4236906"
264,"265,-2.4318383,2.7481894,2.1686406,3.9206545,-8.682079,2.3281634,0.07668348,-0.2682447,0.0008005939,0.22685894,0.17720453,-2.4236906"
265,"266,-2.4318383,2.7481894,2.1686406,3.9206545,-8.682079,2.3281634,0.07668348,-0.2682447,0.0008005939,0.22685894,0.17720453,-2.4236906"
266,"267,-2.4318383,2.7481894,2.1686406,3.9206545,-8.682079,2.3281634,0.07668348,-0.2682447,0.0008005939,0.22685894,0.17720453,-2.4236906"
267,"268,-2.4318383,2.7481894,2.1686406,3.9206545,-8.682079,2.3281634,0.07668348,-0.2682447,0.0008005939,0.22685894,0.17720453,-2.4236906"
268,"269,-2.4352927,2.7500052,2.141432,3.9250555,-8.707107,2.2249978,0.009805146,-0.15495324,-0.03058971,-0.14609979,-0.1553118,0.08641461"
269,"270,-2.4352927,2.7500052,2.141432,3.9250555,-8.707107,2.2249978,0.009805146,-0.15495324,-0.03058971,-0.14609979,-0.1553118,0.08641461"
270,"271,-2.4352927,2.7500052,2.141432,3.9250555,-8.707107,2.2249978,0.009805146,-0.15495324,-0.03058971,-0.14609979,-0.1553118,0.08641461"
271,"272,-2.4352927,2.7500052,2.141432,3.9250555,-8.707107,2.2249978,0.009805146,-0.15495324,-0.03058971,-0.14609979,-0.1553118,0.08641461"
272,"273,-2.4352927,2.7500052,2.141432,3.9250555,-8.707107,2.2249978,0.009805146,-0.15495324,-0.03058971,-0.14609979,-0.1553118,0.08641461"
273,"274,-2.4352927,2.7500052,2.141432,3.9250555,-8.707107,2.2249978,0.009805146,-0.15495324,-0.03058971,-0.14609979,-0.1553118,0.08641461"
274,"275,-2.4371235,2.7501464,2.1494727,3.9325044,-8.731355,2.1140552,-0.022415563,-0.091573246,-0.045891486,-0.075052,0.04039078,-0.021541106"
275,"276,-2.4371235,2.7501464,2.1494727,3.9325044,-8.731355,2.1140552,-0.022415563,-0.091573246,-0.045891486,-0.075052,0.04039078,-0.021541106"
276,"277,-2.4371235,2.7501464,2.1494727,3.9325044,-8.731355,2.1140552,-0.022415563,-0.091573246,-0.045891486,-0.075052,0.04039078,-0.021541106"
277,"278,-2.4371235,2.7501464,2.1494727,3.9325044,-8.731355,2.1140552,-0.022415563,-0.091573246,-0.045891486,-0.075052,0.04039078,-0.021541106"
278,"279,-2.4371235,2.7501464,2.1494727,3.9325044,-8.731355,2.1140552,-0.022415563,-0.091573246,-0.045891486,-0.075052,0.04039078,-0.021541106"
279,"280,-2.4371235,2.7501464,2.1494727,3.9325044,-8.731355,2.1140552,-0.022415563,-0.091573246,-0.045891486,-0.075052,0.04039078,-0.021541106"
280,"281,-2.4365337,2.7477896,2.210214,3.9499521,-8.752974,1.9883988,-0.017926063,-0.08045755,-0.04288181,-0.2265413,0.5067766,0.16040742"
281,"282,-2.4365337,2.7477896,2.210214,3.9499521,-8.752974,1.9883988,-0.017926063,-0.08045755,-0.04288181,-0.2265413,0.5067766,0.16040742"
282,"283,-2.4365337,2.7477896,2.210214,3.9499521,-8.752974,1.9883988,-0.017926063,-0.08045755,-0.04288181,-0.2265413,0.5067766,0.16040742"
283,"284,-2.4365337,2.7477896,2.210214,3.9499521,-8.752974,1.9883988,-0.017926063,-0.08045755,-0.04288181,-0.2265413,0.5067766,0.16040742"
284,"285,-2.4365337,2.7477896,2.210214,3.9499521,-8.752974,1.9883988,-0.017926063,-0.08045755,-0.04288181,-0.2265413,0.5067766,0.16040742"
285,"286,-2.4365337,2.7477896,2.210214,3.9499521,-8.752974,1.9883988,-0.017926063,-0.08045755,-0.04288181,-0.2265413,0.5067766,0.16040742"
286,"287,-2.437342,2.747251,2.224858,3.9644146,-8.771022,1.8769614,0.008000615,-0.10083224,-0.028032495,-0.13232537,0.17887653,0.53172934"
287,"288,-2.437342,2.747251,2.224858,3.9644146,-8.771022,1.8769614,0.008000615,-0.10083224,-0.028032495,-0.13232537,0.17887653,0.53172934"
288,"289,-2.437342,2.747251,2.224858,3.9644146,-8.771022,1.8769614,0.008000615,-0.10083224,-0.028032495,-0.13232537,0.17887653,0.53172934"
289,"290,-2.437342,2.747251,2.224858,3.9644146,-8.771022,1.8769614,0.008000615,-0.10083224,-0.028032495,-0.13232537,0.17887653,0.53172934"
290,"291,-2.437342,2.747251,2.224858,3.9644146,-8.771022,1.8769614,0.008000615,-0.10083224,-0.028032495,-0.13232537,0.17887653,0.53172934"
291,"292,-2.437342,2.747251,2.224858,3.9644146,-8.771022,1.8769614,0.008000615,-0.10083224,-0.028032495,-0.13232537,0.17887653,0.53172934"
292,"293,-2.4370716,2.74542,2.273635,3.9835842,-8.78749,1.7554138,0.03882561,-0.12905957,-0.011382911,0.30893147,-0.39145508,-0.08152936"
293,"294,-2.4370716,2.74542,2.273635,3.9835842,-8.78749,1.7554138,0.03882561,-0.12905957,-0.011382911,0.30893147,-0.39145508,-0.08152936"
294,"295,-2.4370716,2.74542,2.273635,3.9835842,-8.78749,1.7554138,0.03882561,-0.12905957,-0.011382911,0.30893147,-0.39145508,-0.08152936"
295,"296,-2.4370716,2.74542,2.273635,3.9835842,-8.78749,1.7554138,0.03882561,-0.12905957,-0.011382911,0.30893147,-0.39145508,-0.08152936"
296,"297,-2.4370716,2.74542,2.273635,3.9835842,-8.78749,1.7554138,0.03882561,-0.12905957,-0.011382911,0.30893147,-0.39145508,-0.08152936"
297,"298,-2.4370716,2.74542,2.273635,3.9835842,-8.78749,1.7554138,0.03882561,-0.12905957,-0.011382911,0.30893147,-0.39145508,-0.08152936"
298,"299,-2.4414427,2.749049,2.1961818,3.9758444,-8.806747,1.6745929,0.068852134,-0.15393439,-0.00090918504,0.091419816,-0.07175092,-1.146047"
299,"300,-2.4414427,2.749049,2.1961818,3.9758444,-8.806747,1.6745929,0.068852134,-0.15393439,-0.00090918504,0.091419816,-0.07175092,-1.146047"
300,"301,-2.4414427,2.749049,2.1961818,3.9758444,-8.806747,1.6745929,0.068852134,-0.15393439,-0.00090918504,0.091419816,-0.07175092,-1.146047"
301,"302,-2.4414427,2.749049,2.1961818,3.9758444,-8.806747,1.6745929,0.068852134,-0.15393439,-0.00090918504,0.091419816,-0.07175092,-1.146047"
302,"303,-2.4414427,2.749049,2.1961818,3.9758444,-8.806747,1.6745929,0.068852134,-0.15393439,-0.00090918504,0.091419816,-0.07175092,-1.146047"
303,"304,-2.4414427,2.749049,2.1961818,3.9758444,-8.806747,1.6745929,0.068852134,-0.15393439,-0.00090918504,0.091419816,-0.07175092,-1.146047"
304,"305,-2.444766,2.751354,2.121359,3.9744914,-8.822299,1.594003,0.092372775,-0.16756791,-0.00071116583,-0.22159927,-0.09432514,0.035272118"
305,"306,-2.444766,2.751354,2.121359,3.9744914,-8.822299,1.594003,0.092372775,-0.16756791,-0.00071116583,-0.22159927,-0.09432514,0.035272118"
306,"307,-2.444766,2.751354,2.121359,3.9744914,-8.822299,1.594003,0.092372775,-0.16756791,-0.00071116583,-0.22159927,-0.09432514,0.035272118"
307,"308,-2.444766,2.751354,2.121359,3.9744914,-8.822299,1.594003,0.092372775,-0.16756791,-0.00071116583,-0.22159927,-0.09432514,0.035272118"
308,"309,-2.444766,2.751354,2.121359,3.9744914,-8.822299,1.594003,0.092372775,-0.16756791,-0.00071116583,-0.22159927,-0.09432514,0.035272118"
309,"310,-2.444766,2.751354,2.121359,3.9744914,-8.822299,1.594003,0.092372775,-0.16756791,-0.00071116583,-0.22159927,-0.09432514,0.035272118"
310,"311,-2.448008,2.753208,2.0617132,3.970183,-8.839199,1.5088362,0.09818347,-0.1607767,-0.010927254,-0.042900566,0.05721997,-0.09983109"
311,"312,-2.448008,2.753208,2.0617132,3.970183,-8.839199,1.5088362,0.09818347,-0.1607767,-0.010927254,-0.042900566,0.05721997,-0.09983109"
312,"313,-2.448008,2.753208,2.0617132,3.970183,-8.839199,1.5088362,0.09818347,-0.1607767,-0.010927254,-0.042900566,0.05721997,-0.09983109"
313,"314,-2.448008,2.753208,2.0617132,3.970183,-8.839199,1.5088362,0.09818347,-0.1607767,-0.010927254,-0.042900566,0.05721997,-0.09983109"
314,"315,-2.448008,2.753208,2.0617132,3.970183,-8.839199,1.5088362,0.09818347,-0.1607767,-0.010927254,-0.042900566,0.05721997,-0.09983109"
315,"316,-2.448008,2.753208,2.0617132,3.970183,-8.839199,1.5088362,0.09818347,-0.1607767,-0.010927254,-0.042900566,0.05721997,-0.09983109"
316,"317,-2.449071,2.7533214,2.0093732,3.9808855,-8.848941,1.4209797,0.086767554,-0.13843247,-0.024249902,-0.0496194,0.10113341,-0.17419417"
317,"318,-2.449071,2.7533214,2.0093732,3.9808855,-8.848941,1.4209797,0.086767554,-0.13843247,-0.024249902,-0.0496194,0.10113341,-0.17419417"
318,"319,-2.449071,2.7533214,2.0093732,3.9808855,-8.848941,1.4209797,0.086767554,-0.13843247,-0.024249902,-0.0496194,0.10113341,-0.17419417"
319,"320,-2.449071,2.7533214,2.0093732,3.9808855,-8.848941,1.4209797,0.086767554,-0.13843247,-0.024249902,-0.0496194,0.10113341,-0.17419417"
320,"321,-2.449071,2.7533214,2.0093732,3.9808855,-8.848941,1.4209797,0.086767554,-0.13843247,-0.024249902,-0.0496194,0.10113341,-0.17419417"
321,"322,-2.449071,2.7533214,2.0093732,3.9808855,-8.848941,1.4209797,0.086767554,-0.13843247,-0.024249902,-0.0496194,0.10113341,-0.17419417"
322,"323,-2.449433,2.752869,2.0137324,3.989907,-8.861472,1.3135303,0.063644014,-0.10767349,-0.030220289,0.16607045,0.17258501,-0.6054135"
323,"324,-2.449433,2.752869,2.0137324,3.989907,-8.861472,1.3135303,0.063644014,-0.10767349,-0.030220289,0.16607045,0.17258501,-0.6054135"
324,"325,-2.449433,2.752869,2.0137324,3.989907,-8.861472,1.3135303,0.063644014,-0.10767349,-0.030220289,0.16607045,0.17258501,-0.6054135"
325,"326,-2.449433,2.752869,2.0137324,3.989907,-8.861472,1.3135303,0.063644014,-0.10767349,-0.030220289,0.16607045,0.17258501,-0.6054135"
326,"327,-2.449433,2.752869,2.0137324,3.989907,-8.861472,1.3135303,0.063644014,-0.10767349,-0.030220289,0.16607045,0.17258501,-0.6054135"
327,"328,-2.449433,2.752869,2.0137324,3.989907,-8.861472,1.3135303,0.063644014,-0.10767349,-0.030220289,0.16607045,0.17258501,-0.6054135"
328,"329,-2.4490283,2.7519355,2.0024462,4.0056005,-8.868854,1.212018,0.0307526,-0.06908422,-0.025620067,0.27261472,-0.22109927,-0.13692138"
329,"330,-2.4490283,2.7519355,2.0024462,4.0056005,-8.868854,1.212018,0.0307526,-0.06908422,-0.025620067,0.27261472,-0.22109927,-0.13692138"
330,"331,-2.4490283,2.7519355,2.0024462,4.0056005,-8.868854,1.212018,0.0307526,-0.06908422,-0.025620067,0.27261472,-0.22109927,-0.13692138"
331,"332,-2.4490283,2.7519355,2.0024462,4.0056005,-8.868854,1.212018,0.0307526,-0.06908422,-0.025620067,0.27261472,-0.22109927,-0.13692138"
332,"333,-2.4490283,2.7519355,2.0024462,4.0056005,-8.868854,1.212018,0.0307526,-0.06908422,-0.025620067,0.27261472,-0.22109927,-0.13692138"
333,"334,-2.4490283,2.7519355,2.0024462,4.0056005,-8.868854,1.212018,0.0307526,-0.06908422,-0.025620067,0.27261472,-0.22109927,-0.13692138"
334,"335,-2.444992,2.7484372,1.9730762,4.0510793,-8.860528,1.1181098,-0.0007281997,-0.032194093,-0.016119404,0.19817619,-0.57608587,-0.92552423"
335,"336,-2.444992,2.7484372,1.9730762,4.0510793,-8.860528,1.1181098,-0.0007281997,-0.032194093,-0.016119404,0.19817619,-0.57608587,-0.92552423"
336,"337,-2.444992,2.7484372,1.9730762,4.0510793,-8.860528,1.1181098,-0.0007281997,-0.032194093,-0.016119404,0.19817619,-0.57608587,-0.92552423"
337,"338,-2.444992,2.7484372,1.9730762,4.0510793,-8.860528,1.1181098,-0.0007281997,-0.032194093,-0.016119404,0.19817619,-0.57608587,-0.92552423"
338,"339,-2.444992,2.7484372,1.9730762,4.0510793,-8.860528,1.1181098,-0.0007281997,-0.032194093,-0.016119404,0.19817619,-0.57608587,-0.92552423"
