,"id,Attitude Roll,Attitude Pitch,Attitude Azimuth,Gravity X,Gravity Y,Gravity Z,Rotation Rate X,Rotation Rate Y,Rotation Rate Z,User Acceleration X,User Acceleration Y,User Acceleration Z"
166,"167,1.1141045,2.2007217,-2.355616,5.305233,-7.920128,2.3014033,0.17342332,-0.21231812,0.03784403,-0.020540452,-0.27228782,-0.2318571"
167,"168,1.1268314,2.1650774,-2.3571124,5.3396454,-7.8850617,2.3418746,0.19378737,-0.27443868,0.045987304,-0.3562719,0.44246903,0.39412585"
168,"169,1.1268314,2.1650774,-2.3571124,5.3396454,-7.8850617,2.3418746,0.19378737,-0.27443868,0.045987304,-0.3562719,0.44246903,0.39412585"
169,"170,1.1268314,2.1650774,-2.3571124,5.3396454,-7.8850617,2.3418746,0.19378737,-0.27443868,0.045987304,-0.3562719,0.44246903,0.39412585"
170,"171,1.1268314,2.1650774,-2.3571124,5.3396454,-7.8850617,2.3418746,0.19378737,-0.27443868,0.045987304,-0.3562719,0.44246903,0.39412585"
171,"172,1.1268314,2.1650774,-2.3571124,5.3396454,-7.8850617,2.3418746,0.19378737,-0.27443868,0.045987304,-0.3562719,0.44246903,0.39412585"
172,"173,1.1411176,2.1183462,-2.3615475,5.3673673,-7.8555493,2.3774192,0.21061048,-0.31686056,0.07121985,0.10342884,0.03741402,-0.39494824"
173,"174,1.1411176,2.1183462,-2.3615475,5.3673673,-7.8555493,2.3774192,0.21061048,-0.31686056,0.07121985,0.10342884,0.03741402,-0.39494824"
174,"175,1.1411176,2.1183462,-2.3615475,5.3673673,-7.8555493,2.3774192,0.21061048,-0.31686056,0.07121985,0.10342884,0.03741402,-0.39494824"
175,"176,1.1411176,2.1183462,-2.3615475,5.3673673,-7.8555493,2.3774192,0.21061048,-0.31686056,0.07121985,0.10342884,0.03741402,-0.39494824"
176,"177,1.1411176,2.1183462,-2.3615475,5.3673673,-7.8555493,2.3774192,0.21061048,-0.31686056,0.07121985,0.10342884,0.03741402,-0.39494824"
177,"178,1.1582162,2.0576115,-2.367697,5.400842,-7.8229623,2.4088469,0.21872501,-0.32547972,0.10064806,0.20055908,-0.34341004,-0.06177943"
178,"179,1.1582162,2.0576115,-2.367697,5.400842,-7.8229623,2.4088469,0.21872501,-0.32547972,0.10064806,0.20055908,-0.34341004,-0.06177943"
179,"180,1.1582162,2.0576115,-2.367697,5.400842,-7.8229623,2.4088469,0.21872501,-0.32547972,0.10064806,0.20055908,-0.34341004,-0.06177943"
180,"181,1.1582162,2.0576115,-2.367697,5.400842,-7.8229623,2.4088469,0.21872501,-0.32547972,0.10064806,0.20055908,-0.34341004,-0.06177943"
181,"182,1.1582162,2.0576115,-2.367697,5.400842,-7.8229623,2.4088469,0.21872501,-0.32547972,0.10064806,0.20055908,-0.34341004,-0.06177943"
182,"183,1.1582162,2.0576115,-2.367697,5.400842,-7.8229623,2.4088469,0.21872501,-0.32547972,0.10064806,0.20055908,-0.34341004,-0.06177943"
183,"184,1.179546,1.9759954,-2.3761246,5.446632,-7.7852573,2.4278295,0.22289512,-0.31317484,0.11876576,-0.4410364,0.63568556,-0.25460193"
184,"185,1.179546,1.9759954,-2.3761246,5.446632,-7.7852573,2.4278295,0.22289512,-0.31317484,0.11876576,-0.4410364,0.63568556,-0.25460193"
185,"186,1.179546,1.9759954,-2.3761246,5.446632,-7.7852573,2.4278295,0.22289512,-0.31317484,0.11876576,-0.4410364,0.63568556,-0.25460193"
186,"187,1.179546,1.9759954,-2.3761246,5.446632,-7.7852573,2.4278295,0.22289512,-0.31317484,0.11876576,-0.4410364,0.63568556,-0.25460193"
187,"188,1.179546,1.9759954,-2.3761246,5.446632,-7.7852573,2.4278295,0.22289512,-0.31317484,0.11876576,-0.4410364,0.63568556,-0.25460193"
188,"189,1.179546,1.9759954,-2.3761246,5.446632,-7.7852573,2.4278295,0.22289512,-0.31317484,0.11876576,-0.4410364,0.63568556,-0.25460193"
189,"190,1.2054683,1.8643708,-2.3890896,5.492801,-7.753759,2.4246094,0.23575678,-0.3159631,0.12229497,-0.048279297,-0.12256168,-0.051874705"
190,"191,1.2054683,1.8643708,-2.3890896,5.492801,-7.753759,2.4246094,0.23575678,-0.3159631,0.12229497,-0.048279297,-0.12256168,-0.051874705"
191,"192,1.2054683,1.8643708,-2.3890896,5.492801,-7.753759,2.4246094,0.23575678,-0.3159631,0.12229497,-0.048279297,-0.12256168,-0.051874705"
192,"193,1.2054683,1.8643708,-2.3890896,5.492801,-7.753759,2.4246094,0.23575678,-0.3159631,0.12229497,-0.048279297,-0.12256168,-0.051874705"
193,"194,1.2054683,1.8643708,-2.3890896,5.492801,-7.753759,2.4246094,0.23575678,-0.3159631,0.12229497,-0.048279297,-0.12256168,-0.051874705"
194,"195,1.2054683,1.8643708,-2.3890896,5.492801,-7.753759,2.4246094,0.23575678,-0.3159631,0.12229497,-0.048279297,-0.12256168,-0.051874705"
195,"196,1.2343264,1.7215905,-2.4057908,5.5051165,-7.731156,2.4684591,0.27217424,-0.36598957,0.12346179,-0.32915393,1.1171119,-0.22263779"
196,"197,1.2343264,1.7215905,-2.4057908,5.5051165,-7.731156,2.4684591,0.27217424,-0.36598957,0.12346179,-0.32915393,1.1171119,-0.22263779"
197,"198,1.2343264,1.7215905,-2.4057908,5.5051165,-7.731156,2.4684591,0.27217424,-0.36598957,0.12346179,-0.32915393,1.1171119,-0.22263779"
198,"199,1.2343264,1.7215905,-2.4057908,5.5051165,-7.731156,2.4684591,0.27217424,-0.36598957,0.12346179,-0.32915393,1.1171119,-0.22263779"
199,"200,1.2343264,1.7215905,-2.4057908,5.5051165,-7.731156,2.4684591,0.27217424,-0.36598957,0.12346179,-0.32915393,1.1171119,-0.22263779"
200,"201,1.2343264,1.7215905,-2.4057908,5.5051165,-7.731156,2.4684591,0.27217424,-0.36598957,0.12346179,-0.32915393,1.1171119,-0.22263779"
201,"202,1.2699444,1.5451366,-2.4278605,5.5230064,-7.718506,2.4680877,0.32967326,-0.4534768,0.13105147,0.45560485,-0.50018525,0.33377448"
202,"203,1.2699444,1.5451366,-2.4278605,5.5230064,-7.718506,2.4680877,0.32967326,-0.4534768,0.13105147,0.45560485,-0.50018525,0.33377448"
203,"204,1.2699444,1.5451366,-2.4278605,5.5230064,-7.718506,2.4680877,0.32967326,-0.4534768,0.13105147,0.45560485,-0.50018525,0.33377448"
204,"205,1.2699444,1.5451366,-2.4278605,5.5230064,-7.718506,2.4680877,0.32967326,-0.4534768,0.13105147,0.45560485,-0.50018525,0.33377448"
205,"206,1.2699444,1.5451366,-2.4278605,5.5230064,-7.718506,2.4680877,0.32967326,-0.4534768,0.13105147,0.45560485,-0.50018525,0.33377448"
206,"207,1.2699444,1.5451366,-2.4278605,5.5230064,-7.718506,2.4680877,0.32967326,-0.4534768,0.13105147,0.45560485,-0.50018525,0.33377448"
207,"208,1.312682,1.3617016,-2.4513874,5.5393586,-7.6917844,2.5144258,0.38508564,-0.5184782,0.13981329,-0.5409217,0.17369564,-1.0306622"
208,"209,1.312682,1.3617016,-2.4513874,5.5393586,-7.6917844,2.5144258,0.38508564,-0.5184782,0.13981329,-0.5409217,0.17369564,-1.0306622"
209,"210,1.312682,1.3617016,-2.4513874,5.5393586,-7.6917844,2.5144258,0.38508564,-0.5184782,0.13981329,-0.5409217,0.17369564,-1.0306622"
210,"211,1.312682,1.3617016,-2.4513874,5.5393586,-7.6917844,2.5144258,0.38508564,-0.5184782,0.13981329,-0.5409217,0.17369564,-1.0306622"
211,"212,1.4320245,1.0603791,-2.5166986,5.525865,-7.6804056,2.5780942,0.38526025,-0.46508753,0.14166573,-0.070290804,-0.058951117,0.25663954"
212,"213,1.4320245,1.0603791,-2.5166986,5.525865,-7.6804056,2.5780942,0.38526025,-0.46508753,0.14166573,-0.070290804,-0.058951117,0.25663954"
213,"214,1.4320245,1.0603791,-2.5166986,5.525865,-7.6804056,2.5780942,0.38526025,-0.46508753,0.14166573,-0.070290804,-0.058951117,0.25663954"
214,"215,1.4320245,1.0603791,-2.5166986,5.525865,-7.6804056,2.5780942,0.38526025,-0.46508753,0.14166573,-0.070290804,-0.058951117,0.25663954"
215,"216,1.4320245,1.0603791,-2.5166986,5.525865,-7.6804056,2.5780942,0.38526025,-0.46508753,0.14166573,-0.070290804,-0.058951117,0.25663954"
216,"217,1.4320245,1.0603791,-2.5166986,5.525865,-7.6804056,2.5780942,0.38526025,-0.46508753,0.14166573,-0.070290804,-0.058951117,0.25663954"
217,"218,1.522314,0.9922552,-2.5562477,5.5010495,-7.676784,2.6411796,0.3392133,-0.41712004,0.14107485,-0.06940362,0.35143387,0.1200528"
218,"219,1.522314,0.9922552,-2.5562477,5.5010495,-7.676784,2.6411796,0.3392133,-0.41712004,0.14107485,-0.06940362,0.35143387,0.1200528"
219,"220,1.522314,0.9922552,-2.5562477,5.5010495,-7.676784,2.6411796,0.3392133,-0.41712004,0.14107485,-0.06940362,0.35143387,0.1200528"
220,"221,1.522314,0.9922552,-2.5562477,5.5010495,-7.676784,2.6411796,0.3392133,-0.41712004,0.14107485,-0.06940362,0.35143387,0.1200528"
221,"222,1.522314,0.9922552,-2.5562477,5.5010495,-7.676784,2.6411796,0.3392133,-0.41712004,0.14107485,-0.06940362,0.35143387,0.1200528"
222,"223,1.522314,0.9922552,-2.5562477,5.5010495,-7.676784,2.6411796,0.3392133,-0.41712004,0.14107485,-0.06940362,0.35143387,0.1200528"
223,"224,1.6642313,1.0003377,-2.5964415,5.504346,-7.662099,2.6767168,0.29431617,-0.3963046,0.1389584,0.14570262,0.035656724,0.07144714"
224,"225,1.6642313,1.0003377,-2.5964415,5.504346,-7.662099,2.6767168,0.29431617,-0.3963046,0.1389584,0.14570262,0.035656724,0.07144714"
225,"226,1.6642313,1.0003377,-2.5964415,5.504346,-7.662099,2.6767168,0.29431617,-0.3963046,0.1389584,0.14570262,0.035656724,0.07144714"
226,"227,1.6642313,1.0003377,-2.5964415,5.504346,-7.662099,2.6767168,0.29431617,-0.3963046,0.1389584,0.14570262,0.035656724,0.07144714"
227,"228,1.6642313,1.0003377,-2.5964415,5.504346,-7.662099,2.6767168,0.29431617,-0.3963046,0.1389584,0.14570262,0.035656724,0.07144714"
228,"229,1.6642313,1.0003377,-2.5964415,5.504346,-7.662099,2.6767168,0.29431617,-0.3963046,0.1389584,0.14570262,0.035656724,0.07144714"
229,"230,1.911428,1.0725929,-2.6418629,5.5018253,-7.636912,2.7527971,0.26060608,-0.38590646,0.13415696,0.012678619,-0.14384241,-0.40012556"
230,"231,1.911428,1.0725929,-2.6418629,5.5018253,-7.636912,2.7527971,0.26060608,-0.38590646,0.13415696,0.012678619,-0.14384241,-0.40012556"
231,"232,1.911428,1.0725929,-2.6418629,5.5018253,-7.636912,2.7527971,0.26060608,-0.38590646,0.13415696,0.012678619,-0.14384241,-0.40012556"
232,"233,1.911428,1.0725929,-2.6418629,5.5018253,-7.636912,2.7527971,0.26060608,-0.38590646,0.13415696,0.012678619,-0.14384241,-0.40012556"
233,"234,1.911428,1.0725929,-2.6418629,5.5018253,-7.636912,2.7527971,0.26060608,-0.38590646,0.13415696,0.012678619,-0.14384241,-0.40012556"
234,"235,2.3953965,1.2191168,-2.6907082,5.509523,-7.613843,2.8008823,0.2371163,-0.3597658,0.13002837,-0.13443527,0.13478178,-0.23365812"
235,"236,2.3953965,1.2191168,-2.6907082,5.509523,-7.613843,2.8008823,0.2371163,-0.3597658,0.13002837,-0.13443527,0.13478178,-0.23365812"
236,"237,2.3953965,1.2191168,-2.6907082,5.509523,-7.613843,2.8008823,0.2371163,-0.3597658,0.13002837,-0.13443527,0.13478178,-0.23365812"
237,"238,2.3953965,1.2191168,-2.6907082,5.509523,-7.613843,2.8008823,0.2371163,-0.3597658,0.13002837,-0.13443527,0.13478178,-0.23365812"
238,"239,2.3953965,1.2191168,-2.6907082,5.509523,-7.613843,2.8008823,0.2371163,-0.3597658,0.13002837,-0.13443527,0.13478178,-0.23365812"
239,"240,2.3953965,1.2191168,-2.6907082,5.509523,-7.613843,2.8008823,0.2371163,-0.3597658,0.13002837,-0.13443527,0.13478178,-0.23365812"
240,"241,3.0589383,1.4237503,-2.7443414,5.520502,-7.5852575,2.856279,0.22563227,-0.31084013,0.12493629,0.11903892,-0.19666252,-0.05717124"
241,"242,3.0589383,1.4237503,-2.7443414,5.520502,-7.5852575,2.856279,0.22563227,-0.31084013,0.12493629,0.11903892,-0.19666252,-0.05717124"
242,"243,3.0589383,1.4237503,-2.7443414,5.520502,-7.5852575,2.856279,0.22563227,-0.31084013,0.12493629,0.11903892,-0.19666252,-0.05717124"
243,"244,3.0589383,1.4237503,-2.7443414,5.520502,-7.5852575,2.856279,0.22563227,-0.31084013,0.12493629,0.11903892,-0.19666252,-0.05717124"
244,"245,3.0589383,1.4237503,-2.7443414,5.520502,-7.5852575,2.856279,0.22563227,-0.31084013,0.12493629,0.11903892,-0.19666252,-0.05717124"
245,"246,-2.7821336,1.6405785,-2.8034909,5.5199003,-7.560088,2.9233797,0.22717384,-0.2527822,0.11529935,0.2029332,-0.26340902,0.0038494756"
246,"247,-2.7821336,1.6405785,-2.8034909,5.5199003,-7.560088,2.9233797,0.22717384,-0.2527822,0.11529935,0.2029332,-0.26340902,0.0038494756"
247,"248,-2.7821336,1.6405785,-2.8034909,5.5199003,-7.560088,2.9233797,0.22717384,-0.2527822,0.11529935,0.2029332,-0.26340902,0.0038494756"
248,"249,-2.7821336,1.6405785,-2.8034909,5.5199003,-7.560088,2.9233797,0.22717384,-0.2527822,0.11529935,0.2029332,-0.26340902,0.0038494756"
249,"250,-2.562692,1.8337266,-2.8669298,5.502124,-7.547944,2.9875674,0.23153238,-0.20379372,0.102960415,-0.0038868303,0.2776831,-0.31371525"
250,"251,-2.562692,1.8337266,-2.8669298,5.502124,-7.547944,2.9875674,0.23153238,-0.20379372,0.102960415,-0.0038868303,0.2776831,-0.31371525"
251,"252,-2.562692,1.8337266,-2.8669298,5.502124,-7.547944,2.9875674,0.23153238,-0.20379372,0.102960415,-0.0038868303,0.2776831,-0.31371525"
252,"253,-2.562692,1.8337266,-2.8669298,5.502124,-7.547944,2.9875674,0.23153238,-0.20379372,0.102960415,-0.0038868303,0.2776831,-0.31371525"
253,"254,-2.562692,1.8337266,-2.8669298,5.502124,-7.547944,2.9875674,0.23153238,-0.20379372,0.102960415,-0.0038868303,0.2776831,-0.31371525"
254,"255,-2.4450502,1.9926091,-2.9327176,5.494452,-7.5256433,3.0571337,0.22692896,-0.17025289,0.091287926,-0.06861181,-0.47613242,-0.14505808"
255,"256,-2.4450502,1.9926091,-2.9327176,5.494452,-7.5256433,3.0571337,0.22692896,-0.17025289,0.091287926,-0.06861181,-0.47613242,-0.14505808"
256,"257,-2.4450502,1.9926091,-2.9327176,5.494452,-7.5256433,3.0571337,0.22692896,-0.17025289,0.091287926,-0.06861181,-0.47613242,-0.14505808"
257,"258,-2.4450502,1.9926091,-2.9327176,5.494452,-7.5256433,3.0571337,0.22692896,-0.17025289,0.091287926,-0.06861181,-0.47613242,-0.14505808"
258,"259,-2.4450502,1.9926091,-2.9327176,5.494452,-7.5256433,3.0571337,0.22692896,-0.17025289,0.091287926,-0.06861181,-0.47613242,-0.14505808"
259,"260,-2.4450502,1.9926091,-2.9327176,5.494452,-7.5256433,3.0571337,0.22692896,-0.17025289,0.091287926,-0.06861181,-0.47613242,-0.14505808"
260,"261,-2.375629,2.1214323,-2.9972212,5.4978743,-7.508197,3.0936615,0.21045397,-0.14660342,0.08312762,-0.8536386,1.009025,0.32920748"
261,"262,-2.375629,2.1214323,-2.9972212,5.4978743,-7.508197,3.0936615,0.21045397,-0.14660342,0.08312762,-0.8536386,1.009025,0.32920748"
262,"263,-2.375629,2.1214323,-2.9972212,5.4978743,-7.508197,3.0936615,0.21045397,-0.14660342,0.08312762,-0.8536386,1.009025,0.32920748"
263,"264,-2.375629,2.1214323,-2.9972212,5.4978743,-7.508197,3.0936615,0.21045397,-0.14660342,0.08312762,-0.8536386,1.009025,0.32920748"
264,"265,-2.375629,2.1214323,-2.9972212,5.4978743,-7.508197,3.0936615,0.21045397,-0.14660342,0.08312762,-0.8536386,1.009025,0.32920748"
265,"266,-2.375629,2.1214323,-2.9972212,5.4978743,-7.508197,3.0936615,0.21045397,-0.14660342,0.08312762,-0.8536386,1.009025,0.32920748"
266,"267,-2.3326957,2.2232683,-3.057129,5.5143614,-7.4991274,3.0863087,0.18599115,-0.12917773,0.0739293,0.27607384,-0.28989854,0.0844009"
267,"268,-2.3326957,2.2232683,-3.057129,5.5143614,-7.4991274,3.0863087,0.18599115,-0.12917773,0.0739293,0.27607384,-0.28989854,0.0844009"
268,"269,-2.3326957,2.2232683,-3.057129,5.5143614,-7.4991274,3.0863087,0.18599115,-0.12917773,0.0739293,0.27607384,-0.28989854,0.0844009"
269,"270,-2.3326957,2.2232683,-3.057129,5.5143614,-7.4991274,3.0863087,0.18599115,-0.12917773,0.0739293,0.27607384,-0.28989854,0.0844009"
270,"271,-2.3326957,2.2232683,-3.057129,5.5143614,-7.4991274,3.0863087,0.18599115,-0.12917773,0.0739293,0.27607384,-0.28989854,0.0844009"
271,"272,-2.3326957,2.2232683,-3.057129,5.5143614,-7.4991274,3.0863087,0.18599115,-0.12917773,0.0739293,0.27607384,-0.28989854,0.0844009"
272,"273,-2.3059583,2.298676,-3.1168578,5.514327,-7.5048566,3.0724113,0.15651716,-0.121042974,0.057336148,-0.38874117,1.2461008,-0.7629175"
273,"274,-2.3059583,2.298676,-3.1168578,5.514327,-7.5048566,3.0724113,0.15651716,-0.121042974,0.057336148,-0.38874117,1.2461008,-0.7629175"
274,"275,-2.3059583,2.298676,-3.1168578,5.514327,-7.5048566,3.0724113,0.15651716,-0.121042974,0.057336148,-0.38874117,1.2461008,-0.7629175"
275,"276,-2.3059583,2.298676,-3.1168578,5.514327,-7.5048566,3.0724113,0.15651716,-0.121042974,0.057336148,-0.38874117,1.2461008,-0.7629175"
276,"277,-2.3059583,2.298676,-3.1168578,5.514327,-7.5048566,3.0724113,0.15651716,-0.121042974,0.057336148,-0.38874117,1.2461008,-0.7629175"
277,"278,-2.3059583,2.298676,-3.1168578,5.514327,-7.5048566,3.0724113,0.15651716,-0.121042974,0.057336148,-0.38874117,1.2461008,-0.7629175"
278,"279,-2.2873085,2.3508282,3.1010787,5.5000343,-7.501403,3.10628,0.12605627,-0.118748724,0.039989237,0.4757164,-0.12612416,0.026398672"
279,"280,-2.2873085,2.3508282,3.1010787,5.5000343,-7.501403,3.10628,0.12605627,-0.118748724,0.039989237,0.4757164,-0.12612416,0.026398672"
280,"281,-2.2873085,2.3508282,3.1010787,5.5000343,-7.501403,3.10628,0.12605627,-0.118748724,0.039989237,0.4757164,-0.12612416,0.026398672"
281,"282,-2.2873085,2.3508282,3.1010787,5.5000343,-7.501403,3.10628,0.12605627,-0.118748724,0.039989237,0.4757164,-0.12612416,0.026398672"
282,"283,-2.2873085,2.3508282,3.1010787,5.5000343,-7.501403,3.10628,0.12605627,-0.118748724,0.039989237,0.4757164,-0.12612416,0.026398672"
283,"284,-2.2873085,2.3508282,3.1010787,5.5000343,-7.501403,3.10628,0.12605627,-0.118748724,0.039989237,0.4757164,-0.12612416,0.026398672"
284,"285,-2.2873085,2.3508282,3.1010787,5.5000343,-7.501403,3.10628,0.12605627,-0.118748724,0.039989237,0.4757164,-0.12612416,0.026398672"
285,"286,-2.2734878,2.390568,3.0396156,5.502508,-7.4883456,3.1332858,0.10494167,-0.10969413,0.032936133,0.15527757,-0.24438107,-0.30374232"
286,"287,-2.2734878,2.390568,3.0396156,5.502508,-7.4883456,3.1332858,0.10494167,-0.10969413,0.032936133,0.15527757,-0.24438107,-0.30374232"
287,"288,-2.2734878,2.390568,3.0396156,5.502508,-7.4883456,3.1332858,0.10494167,-0.10969413,0.032936133,0.15527757,-0.24438107,-0.30374232"
288,"289,-2.2734878,2.390568,3.0396156,5.502508,-7.4883456,3.1332858,0.10494167,-0.10969413,0.032936133,0.15527757,-0.24438107,-0.30374232"
289,"290,-2.2734878,2.390568,3.0396156,5.502508,-7.4883456,3.1332858,0.10494167,-0.10969413,0.032936133,0.15527757,-0.24438107,-0.30374232"
290,"291,-2.2643507,2.422274,2.9779725,5.4873166,-7.485906,3.1655898,0.09986131,-0.0861192,0.038970396,-0.28118074,0.40554756,-0.064202085"
291,"292,-2.2643507,2.422274,2.9779725,5.4873166,-7.485906,3.1655898,0.09986131,-0.0861192,0.038970396,-0.28118074,0.40554756,-0.064202085"
292,"293,-2.2643507,2.422274,2.9779725,5.4873166,-7.485906,3.1655898,0.09986131,-0.0861192,0.038970396,-0.28118074,0.40554756,-0.064202085"
293,"294,-2.2643507,2.422274,2.9779725,5.4873166,-7.485906,3.1655898,0.09986131,-0.0861192,0.038970396,-0.28118074,0.40554756,-0.064202085"
294,"295,-2.2643507,2.422274,2.9779725,5.4873166,-7.485906,3.1655898,0.09986131,-0.0861192,0.038970396,-0.28118074,0.40554756,-0.064202085"
295,"296,-2.2643507,2.422274,2.9779725,5.4873166,-7.485906,3.1655898,0.09986131,-0.0861192,0.038970396,-0.28118074,0.40554756,-0.064202085"
296,"297,-2.2573206,2.4467862,2.9183848,5.4753156,-7.4777455,3.2054074,0.107078366,-0.055547588,0.04448193,-0.03346585,-0.019744266,0.13949548"
297,"298,-2.2573206,2.4467862,2.9183848,5.4753156,-7.4777455,3.2054074,0.107078366,-0.055547588,0.04448193,-0.03346585,-0.019744266,0.13949548"
298,"299,-2.2573206,2.4467862,2.9183848,5.4753156,-7.4777455,3.2054074,0.107078366,-0.055547588,0.04448193,-0.03346585,-0.019744266,0.13949548"
299,"300,-2.2573206,2.4467862,2.9183848,5.4753156,-7.4777455,3.2054074,0.107078366,-0.055547588,0.04448193,-0.03346585,-0.019744266,0.13949548"
300,"301,-2.2573206,2.4467862,2.9183848,5.4753156,-7.4777455,3.2054074,0.107078366,-0.055547588,0.04448193,-0.03346585,-0.019744266,0.13949548"
301,"302,-2.2573206,2.4467862,2.9183848,5.4753156,-7.4777455,3.2054074,0.107078366,-0.055547588,0.04448193,-0.03346585,-0.019744266,0.13949548"
302,"303,-2.2522292,2.466107,2.8601565,5.4546247,-7.4694867,3.259484,0.112314165,-0.03420729,0.035874482,-0.0077525163,-0.18046817,-0.26159123"
303,"304,-2.2522292,2.466107,2.8601565,5.4546247,-7.4694867,3.259484,0.112314165,-0.03420729,0.035874482,-0.0077525163,-0.18046817,-0.26159123"
304,"305,-2.2522292,2.466107,2.8601565,5.4546247,-7.4694867,3.259484,0.112314165,-0.03420729,0.035874482,-0.0077525163,-0.18046817,-0.26159123"
305,"306,-2.2522292,2.466107,2.8601565,5.4546247,-7.4694867,3.259484,0.112314165,-0.03420729,0.035874482,-0.0077525163,-0.18046817,-0.26159123"
306,"307,-2.2522292,2.466107,2.8601565,5.4546247,-7.4694867,3.259484,0.112314165,-0.03420729,0.035874482,-0.0077525163,-0.18046817,-0.26159123"
307,"308,-2.2522292,2.466107,2.8601565,5.4546247,-7.4694867,3.259484,0.112314165,-0.03420729,0.035874482,-0.0077525163,-0.18046817,-0.26159123"
308,"309,-2.2477267,2.4806714,2.8033698,5.4325256,-7.4521136,3.3352766,0.10347569,-0.02931962,0.017563028,0.12861921,0.3621332,-0.46668294"
309,"310,-2.2477267,2.4806714,2.8033698,5.4325256,-7.4521136,3.3352766,0.10347569,-0.02931962,0.017563028,0.12861921,0.3621332,-0.46668294"
310,"311,-2.2477267,2.4806714,2.8033698,5.4325256,-7.4521136,3.3352766,0.10347569,-0.02931962,0.017563028,0.12861921,0.3621332,-0.46668294"
311,"312,-2.2477267,2.4806714,2.8033698,5.4325256,-7.4521136,3.3352766,0.10347569,-0.02931962,0.017563028,0.12861921,0.3621332,-0.46668294"
312,"313,-2.2477267,2.4806714,2.8033698,5.4325256,-7.4521136,3.3352766,0.10347569,-0.02931962,0.017563028,0.12861921,0.3621332,-0.46668294"
313,"314,-2.2477267,2.4806714,2.8033698,5.4325256,-7.4521136,3.3352766,0.10347569,-0.02931962,0.017563028,0.12861921,0.3621332,-0.46668294"
314,"315,-2.2452586,2.494185,2.7561154,5.4159923,-7.4467087,3.3740113,0.08330541,-0.031900257,0.005405073,0.33242992,-0.10200047,0.23722126"
315,"316,-2.2452586,2.494185,2.7561154,5.4159923,-7.4467087,3.3740113,0.08330541,-0.031900257,0.005405073,0.33242992,-0.10200047,0.23722126"
316,"317,-2.2452586,2.494185,2.7561154,5.4159923,-7.4467087,3.3740113,0.08330541,-0.031900257,0.005405073,0.33242992,-0.10200047,0.23722126"
317,"318,-2.2452586,2.494185,2.7561154,5.4159923,-7.4467087,3.3740113,0.08330541,-0.031900257,0.005405073,0.33242992,-0.10200047,0.23722126"
318,"319,-2.2452586,2.494185,2.7561154,5.4159923,-7.4467087,3.3740113,0.08330541,-0.031900257,0.005405073,0.33242992,-0.10200047,0.23722126"
319,"320,-2.2452586,2.494185,2.7561154,5.4159923,-7.4467087,3.3740113,0.08330541,-0.031900257,0.005405073,0.33242992,-0.10200047,0.23722126"
320,"321,-2.2448275,2.5071657,2.7137935,5.3889375,-7.45534,3.3981807,0.05927482,-0.028589291,0.01516444,-0.19895561,0.16118947,-0.18692674"
321,"322,-2.2448275,2.5071657,2.7137935,5.3889375,-7.45534,3.3981807,0.05927482,-0.028589291,0.01516444,-0.19895561,0.16118947,-0.18692674"
322,"323,-2.2448275,2.5071657,2.7137935,5.3889375,-7.45534,3.3981807,0.05927482,-0.028589291,0.01516444,-0.19895561,0.16118947,-0.18692674"
323,"324,-2.2448275,2.5071657,2.7137935,5.3889375,-7.45534,3.3981807,0.05927482,-0.028589291,0.01516444,-0.19895561,0.16118947,-0.18692674"
324,"325,-2.2448275,2.5071657,2.7137935,5.3889375,-7.45534,3.3981807,0.05927482,-0.028589291,0.01516444,-0.19895561,0.16118947,-0.18692674"
325,"326,-2.2448275,2.5071657,2.7137935,5.3889375,-7.45534,3.3981807,0.05927482,-0.028589291,0.01516444,-0.19895561,0.16118947,-0.18692674"
326,"327,-2.244638,2.518229,2.6751254,5.366851,-7.461578,3.4193773,0.03414767,-0.019161021,0.041330658,-0.005473274,-0.050799828,0.6455161"
327,"328,-2.244638,2.518229,2.6751254,5.366851,-7.461578,3.4193773,0.03414767,-0.019161021,0.041330658,-0.005473274,-0.050799828,0.6455161"
328,"329,-2.244638,2.518229,2.6751254,5.366851,-7.461578,3.4193773,0.03414767,-0.019161021,0.041330658,-0.005473274,-0.050799828,0.6455161"
329,"330,-2.244638,2.518229,2.6751254,5.366851,-7.461578,3.4193773,0.03414767,-0.019161021,0.041330658,-0.005473274,-0.050799828,0.6455161"
330,"331,-2.244638,2.518229,2.6751254,5.366851,-7.461578,3.4193773,0.03414767,-0.019161021,0.041330658,-0.005473274,-0.050799828,0.6455161"
331,"332,-2.244638,2.518229,2.6751254,5.366851,-7.461578,3.4193773,0.03414767,-0.019161021,0.041330658,-0.005473274,-0.050799828,0.6455161"
332,"333,-2.244638,2.518229,2.6751254,5.3480806,-7.4699893,3.4304044,0.0050122286,-0.016863573,0.059988115,0.15759593,-0.43629122,0.3537717"
333,"334,-2.244638,2.518229,2.6751254,5.3480806,-7.4699893,3.4304044,0.0050122286,-0.016863573,0.059988115,0.15759593,-0.43629122,0.3537717"
334,"335,-2.244638,2.518229,2.6751254,5.3480806,-7.4699893,3.4304044,0.0050122286,-0.016863573,0.059988115,0.15759593,-0.43629122,0.3537717"
335,"336,-2.244638,2.518229,2.6751254,5.3480806,-7.4699893,3.4304044,0.0050122286,-0.016863573,0.059988115,0.15759593,-0.43629122,0.3537717"
