,Gravity X,Gravity Y,Gravity Z,User Acceleration X,User Acceleration Y,User Acceleration Z
0,3.607699,-9.111155,-0.3764901,0.028510315,0.01143748,-0.22856036
1,3.607699,-9.111155,-0.3764901,0.028510315,0.01143748,-0.22856036
2,3.607699,-9.111155,-0.3764901,0.028510315,0.01143748,-0.22856036
3,3.604189,-9.112979,-0.36583915,0.02473572,0.019549448,-0.14498334
4,3.604189,-9.112979,-0.36583915,0.02473572,0.019549448,-0.14498334
5,3.604189,-9.112979,-0.36583915,0.02473572,0.019549448,-0.14498334
6,3.6080987,-9.111853,-0.35515606,0.047099408,0.05529658,-0.031628087
7,3.6080987,-9.111853,-0.35515606,0.047099408,0.05529658,-0.031628087
8,3.6080987,-9.111853,-0.35515606,0.047099408,0.05529658,-0.031628087
9,3.6080987,-9.111853,-0.35515606,0.047099408,0.05529658,-0.031628087
10,3.6080987,-9.111853,-0.35515606,0.047099408,0.05529658,-0.031628087
11,3.617648,-9.108694,-0.33864626,-0.18475765,0.043415707,-0.068018034
12,3.617648,-9.108694,-0.33864626,-0.18475765,0.043415707,-0.068018034
13,3.617648,-9.108694,-0.33864626,-0.18475765,0.043415707,-0.068018034
14,3.617648,-9.108694,-0.33864626,-0.18475765,0.043415707,-0.068018034
15,3.6255455,-9.105681,-0.33520463,0.019591032,-0.17299987,-0.054488122
16,3.6255455,-9.105681,-0.33520463,0.019591032,-0.17299987,-0.054488122
17,3.6255455,-9.105681,-0.33520463,0.019591032,-0.17299987,-0.054488122
18,3.6255455,-9.105681,-0.33520463,0.019591032,-0.17299987,-0.054488122
19,3.635132,-9.102506,-0.31718367,-0.26644287,-0.206356,-0.4904895
20,3.635132,-9.102506,-0.31718367,-0.26644287,-0.206356,-0.4904895
21,3.635132,-9.102506,-0.31718367,-0.26644287,-0.206356,-0.4904895
22,3.635132,-9.102506,-0.31718367,-0.26644287,-0.206356,-0.4904895
23,3.6535308,-9.095738,-0.2994072,0.022931881,-0.6742558,0.086321026
24,3.6535308,-9.095738,-0.2994072,0.022931881,-0.6742558,0.086321026
25,3.6535308,-9.095738,-0.2994072,0.022931881,-0.6742558,0.086321026
26,3.6535308,-9.095738,-0.2994072,0.022931881,-0.6742558,0.086321026
27,3.680319,-9.0856,-0.27840135,0.09887972,-0.5599798,0.118237264
28,3.680319,-9.0856,-0.27840135,0.09887972,-0.5599798,0.118237264
29,3.680319,-9.0856,-0.27840135,0.09887972,-0.5599798,0.118237264
30,3.680319,-9.0856,-0.27840135,0.09887972,-0.5599798,0.118237264
31,3.680319,-9.0856,-0.27840135,0.09887972,-0.5599798,0.118237264
32,3.711724,-9.073651,-0.24972945,-0.72380805,0.6151528,0.5794991
33,3.711724,-9.073651,-0.24972945,-0.72380805,0.6151528,0.5794991
34,3.711724,-9.073651,-0.24972945,-0.72380805,0.6151528,0.5794991
35,3.711724,-9.073651,-0.24972945,-0.72380805,0.6151528,0.5794991
36,3.711724,-9.073651,-0.24972945,-0.72380805,0.6151528,0.5794991
37,3.7381196,-9.063602,-0.21902217,-0.18321565,-0.037407752,-0.1129333
38,3.7381196,-9.063602,-0.21902217,-0.18321565,-0.037407752,-0.1129333
39,3.7381196,-9.063602,-0.21902217,-0.18321565,-0.037407752,-0.1129333
40,3.7381196,-9.063602,-0.21902217,-0.18321565,-0.037407752,-0.1129333
41,3.747729,-9.061112,-0.14545166,0.18531387,-0.40031084,-0.17767465
42,3.747729,-9.061112,-0.14545166,0.18531387,-0.40031084,-0.17767465
43,3.747729,-9.061112,-0.14545166,0.18531387,-0.40031084,-0.17767465
44,3.747729,-9.061112,-0.14545166,0.18531387,-0.40031084,-0.17767465
45,3.747729,-9.061112,-0.14545166,0.18531387,-0.40031084,-0.17767465
46,3.741358,-9.064554,-0.08051714,-0.07354795,1.1510532,-0.47319812
47,3.741358,-9.064554,-0.08051714,-0.07354795,1.1510532,-0.47319812
48,3.741358,-9.064554,-0.08051714,-0.07354795,1.1510532,-0.47319812
49,3.741358,-9.064554,-0.08051714,-0.07354795,1.1510532,-0.47319812
50,3.741358,-9.064554,-0.08051714,-0.07354795,1.1510532,-0.47319812
51,3.7286618,-9.07013,-0.014169829,0.5411579,-0.56914145,-0.22530647
52,3.7286618,-9.07013,-0.014169829,0.5411579,-0.56914145,-0.22530647
53,3.7286618,-9.07013,-0.014169829,0.5411579,-0.56914145,-0.22530647
54,3.7286618,-9.07013,-0.014169829,0.5411579,-0.56914145,-0.22530647
55,3.7050986,-9.07972,0.036339637,0.2854247,-0.3040967,-0.23821792
56,3.7050986,-9.07972,0.036339637,0.2854247,-0.3040967,-0.23821792
57,3.7050986,-9.07972,0.036339637,0.2854247,-0.3040967,-0.23821792
58,3.7050986,-9.07972,0.036339637,0.2854247,-0.3040967,-0.23821792
59,3.7050986,-9.07972,0.036339637,0.2854247,-0.3040967,-0.23821792
