,Gravity X,Gravity Y,Gravity Z,User Acceleration X,User Acceleration Y,User Acceleration Z
0,0.8284095,-0.33908483,9.765713,-0.10446238,0.34186232,0.08191809
1,0.8284095,-0.33908483,9.765713,-0.10446238,0.34186232,0.08191809
2,0.8409915,-0.37770182,9.76322,-0.09292941,0.34183073,0.078247175
3,0.8409915,-0.37770182,9.76322,-0.09292941,0.34183073,0.078247175
4,0.8409915,-0.37770182,9.76322,-0.09292941,0.34183073,0.078247175
5,0.8409915,-0.37770182,9.76322,-0.09292941,0.34183073,0.078247175
6,0.8591497,-0.4356808,9.759223,-0.1071862,0.32811072,0.08613769
7,0.8591497,-0.4356808,9.759223,-0.1071862,0.32811072,0.08613769
8,0.8591497,-0.4356808,9.759223,-0.1071862,0.32811072,0.08613769
9,0.8591497,-0.4356808,9.759223,-0.1071862,0.32811072,0.08613769
10,0.88279223,-0.5130974,9.753348,-0.10721672,0.31729046,0.08163393
11,0.88279223,-0.5130974,9.753348,-0.10721672,0.31729046,0.08163393
12,0.88279223,-0.5130974,9.753348,-0.10721672,0.31729046,0.08163393
13,0.88279223,-0.5130974,9.753348,-0.10721672,0.31729046,0.08163393
14,0.91291636,-0.6099142,9.744998,-0.06997797,0.30937368,0.068579875
15,0.91291636,-0.6099142,9.744998,-0.06997797,0.30937368,0.068579875
16,0.91291636,-0.6099142,9.744998,-0.06997797,0.30937368,0.068579875
17,0.91291636,-0.6099142,9.744998,-0.06997797,0.30937368,0.068579875
18,0.91291636,-0.6099142,9.744998,-0.06997797,0.30937368,0.068579875
19,0.947942,-0.7256581,9.733715,-0.09178951,0.30880174,0.08402561
20,0.947942,-0.7256581,9.733715,-0.09178951,0.30880174,0.08402561
21,0.947942,-0.7256581,9.733715,-0.09178951,0.30880174,0.08402561
22,0.947942,-0.7256581,9.733715,-0.09178951,0.30880174,0.08402561
23,0.947942,-0.7256581,9.733715,-0.09178951,0.30880174,0.08402561
24,0.98201936,-0.84168583,9.720986,-0.10344731,0.29355747,0.090049796
25,0.98201936,-0.84168583,9.720986,-0.10344731,0.29355747,0.090049796
26,0.98201936,-0.84168583,9.720986,-0.10344731,0.29355747,0.090049796
27,0.98201936,-0.84168583,9.720986,-0.10344731,0.29355747,0.090049796
28,0.98201936,-0.84168583,9.720986,-0.10344731,0.29355747,0.090049796
29,1.0149778,-0.9576962,9.706855,-0.06787209,0.26904076,0.06420357
30,1.0149778,-0.9576962,9.706855,-0.06787209,0.26904076,0.06420357
31,1.0149778,-0.9576962,9.706855,-0.06787209,0.26904076,0.06420357
32,1.0149778,-0.9576962,9.706855,-0.06787209,0.26904076,0.06420357
33,1.0149778,-0.9576962,9.706855,-0.06787209,0.26904076,0.06420357
34,1.0480678,-1.0737427,9.691182,-0.06693957,0.27380723,0.08164239
35,1.0480678,-1.0737427,9.691182,-0.06693957,0.27380723,0.08164239
36,1.0480678,-1.0737427,9.691182,-0.06693957,0.27380723,0.08164239
37,1.0480678,-1.0737427,9.691182,-0.06693957,0.27380723,0.08164239
38,1.0797135,-1.1871296,9.674468,-0.06713051,0.24516496,0.07993861
39,1.0797135,-1.1871296,9.674468,-0.06713051,0.24516496,0.07993861
40,1.0797135,-1.1871296,9.674468,-0.06713051,0.24516496,0.07993861
41,1.0797135,-1.1871296,9.674468,-0.06713051,0.24516496,0.07993861
42,1.0797135,-1.1871296,9.674468,-0.06713051,0.24516496,0.07993861
43,1.1082168,-1.2993827,9.656803,-0.059831955,0.20492348,0.0986387
44,1.1082168,-1.2993827,9.656803,-0.059831955,0.20492348,0.0986387
45,1.1082168,-1.2993827,9.656803,-0.059831955,0.20492348,0.0986387
